,Insect_Estimate,CultivationType,Soil_Type,Category_Pesticide,Doses_Week,Weeks_Using,Weeks_Without,Predicted_Damage_In_Plantation
5206,488,0,1,2,10,18.0,9,0
5207,488,0,1,2,10,27.0,2,0
5208,488,0,1,2,15,18.0,12,0
5209,488,0,1,2,20,6.0,6,0
5210,488,0,1,2,20,23.0,5,0
5213,488,0,1,2,40,10.0,11,0
5214,488,0,1,2,40,15.0,14,0
5215,488,0,1,2,60,12.0,17,0
5216,488,0,1,2,60,14.0,15,0
5217,488,0,1,2,60,22.0,12,0
5219,489,0,1,2,60,25.0,7,0
5220,488,0,1,2,20,16.0,15,0
5222,531,0,1,2,5,6.0,13,0
5223,531,0,1,2,5,20.0,4,0
5224,531,0,1,2,5,23.0,5,0
5225,531,0,1,2,5,30.0,0,0
5226,531,0,1,2,10,15.0,15,0
5227,531,0,1,2,10,19.0,10,0
5228,531,0,1,2,15,12.0,1,0
5229,531,0,1,2,15,12.0,18,0
5230,531,0,1,2,15,18.0,16,0
5231,531,0,1,2,20,15.0,9,0
5232,531,0,1,2,20,22.0,9,0
5233,531,0,1,2,25,10.0,13,0
5234,531,0,1,2,25,15.0,11,0
5235,531,0,1,2,25,19.0,11,0
5236,531,0,1,2,30,17.0,13,0
5237,531,0,1,2,30,32.0,1,0
5238,531,0,1,2,35,26.0,0,0
5239,531,0,1,2,40,10.0,16,0
5240,531,0,1,2,40,20.0,12,0
5241,531,0,1,2,40,24.0,8,0
5242,531,0,1,2,45,18.0,12,0
5244,531,0,1,2,50,34.0,2,0
5245,531,0,1,2,60,14.0,18,0
5246,531,0,1,2,30,25.0,5,0
5247,577,0,1,2,5,30.0,3,0
5248,577,0,1,2,10,10.0,14,0
5249,577,0,1,2,10,15.0,4,0
5250,577,0,1,2,15,22.0,11,0
5251,577,0,1,2,15,26.0,13,0
5252,577,0,1,2,20,11.0,18,0
5253,577,0,1,2,20,16.0,12,0
5254,577,0,1,2,20,19.0,10,0
5255,577,0,1,2,20,20.0,2,0
5256,577,0,1,2,20,22.0,14,0
5257,577,0,1,2,25,22.0,11,0
5258,577,0,1,2,25,28.0,5,0
5259,577,0,1,2,25,35.0,0,0
5260,577,0,1,2,30,18.0,6,0
5261,577,0,1,2,30,19.0,11,0
5262,577,0,1,2,30,25.0,10,0
5263,577,0,1,2,30,30.0,6,0
5265,577,0,1,2,40,7.0,4,0
5267,577,0,1,2,40,20.0,12,0
5268,577,0,1,2,50,24.0,5,0
5269,577,0,1,2,55,17.0,11,0
5270,577,0,1,2,60,20.0,13,0
5271,577,0,1,2,60,26.0,4,0
5272,577,0,1,2,60,30.0,4,0
5274,577,0,1,2,60,31.0,6,0
5275,625,0,1,2,40,26.0,12,0
5276,625,0,1,2,5,22.0,10,0
5277,625,0,1,2,10,12.0,20,0
5278,625,0,1,2,15,19.0,10,0
5280,625,0,1,2,15,21.0,14,0
5281,625,0,1,2,20,12.0,20,0
5282,625,0,1,2,20,15.0,17,0
5283,626,0,1,2,20,17.0,11,0
5284,625,0,1,2,20,18.0,16,0
5285,625,0,1,2,20,20.0,10,0
5286,626,0,1,2,20,24.0,18,0
5287,625,0,1,2,20,27.0,3,0
5288,625,0,1,2,20,31.0,3,0
5289,625,0,1,2,25,16.0,19,0
5290,625,0,1,2,30,15.0,20,0
5291,625,0,1,2,30,16.0,13,0
5292,626,0,1,2,30,30.0,3,0
5293,626,0,1,2,40,17.0,12,0
5295,625,0,1,2,40,22.0,10,0
5296,625,0,1,2,40,23.0,9,0
5298,625,0,1,2,40,35.0,0,0
5299,625,0,1,2,60,14.0,19,0
5300,625,0,1,2,60,31.0,1,0
5302,625,0,1,2,80,18.0,6,0
5303,625,0,1,2,30,13.0,20,0
5304,626,0,1,2,10,23.0,10,0
5305,625,0,1,2,40,16.0,4,0
5306,677,0,1,2,10,14.0,16,0
5307,677,0,1,2,15,10.0,3,0
5308,677,0,1,2,20,10.0,19,0
5309,677,0,1,2,20,16.0,16,0
5310,677,0,1,2,20,17.0,18,0
5311,677,0,1,2,20,18.0,21,0
5312,677,0,1,2,20,25.0,6,0
5314,677,0,1,2,25,10.0,18,0
5315,677,0,1,2,25,25.0,0,0
5316,677,0,1,2,25,28.0,7,0
5317,677,0,1,2,30,27.0,2,0
5318,677,0,1,2,30,32.0,6,0
5319,677,0,1,2,30,35.0,1,0
5320,677,0,1,2,40,14.0,16,0
5321,677,0,1,2,40,16.0,17,0
5322,677,0,1,2,40,22.0,1,0
5323,677,0,1,2,40,23.0,4,0
5324,677,0,1,2,40,28.0,4,0
5325,677,0,1,2,40,33.0,2,0
5326,677,0,1,2,50,11.0,16,0
5327,677,0,1,2,50,23.0,12,0
5328,677,0,1,2,60,19.0,11,0
5329,677,0,1,2,60,30.0,0,0
5330,677,0,1,2,60,36.0,3,0
5331,677,0,1,2,20,16.0,15,0
5332,732,0,1,2,10,11.0,20,0
5333,731,0,1,2,10,20.0,15,0
5334,732,0,1,2,15,8.0,14,0
5335,732,0,1,2,15,15.0,17,0
5336,731,0,1,2,15,19.0,12,0
5337,731,0,1,2,15,30.0,2,0
5338,731,0,1,2,20,10.0,17,0
5339,731,0,1,2,20,11.0,22,0
5341,731,0,1,2,25,20.0,14,0
5342,731,0,1,2,25,23.0,14,0
5343,731,0,1,2,25,31.0,1,0
5344,732,0,1,2,30,12.0,19,0
5345,731,0,1,2,30,18.0,18,0
5346,732,0,1,2,30,21.0,14,0
5347,732,0,1,2,30,30.0,3,0
5348,731,0,1,2,30,32.0,5,0
5349,731,0,1,2,40,18.0,17,0
5350,732,0,1,2,40,29.0,2,0
5351,731,0,1,2,40,29.0,9,0
5353,732,0,1,2,50,15.0,7,0
5354,731,0,1,2,50,20.0,12,0
5355,731,0,1,2,60,26.0,4,0
5356,731,0,1,2,60,32.0,7,0
5357,731,0,1,2,60,28.0,14,0
5358,731,0,1,2,20,22.0,12,0
5360,789,0,1,2,30,17.0,13,0
5361,789,0,1,2,5,16.0,1,0
5362,789,0,1,2,5,25.0,12,0
5363,789,0,1,2,10,12.0,18,0
5364,789,0,1,2,10,12.0,23,0
5366,789,0,1,2,15,22.0,11,0
5367,789,0,1,2,20,15.0,10,0
5368,789,0,1,2,20,17.0,16,0
5370,790,0,1,2,20,24.0,11,0
5371,790,0,1,2,20,25.0,5,0
5372,790,0,1,2,20,25.0,12,0
5373,790,0,1,2,20,25.0,13,0
5374,790,0,1,2,25,18.0,23,0
5375,790,0,1,2,25,34.0,5,0
5376,789,0,1,2,30,22.0,13,0
5377,789,0,1,2,30,26.0,14,0
5378,790,0,1,2,40,17.0,15,0
5379,789,0,1,2,40,21.0,16,0
5380,789,0,1,2,40,23.0,15,0
5381,789,0,1,2,40,26.0,1,0
5382,789,0,1,2,50,26.0,13,0
5383,790,0,1,2,50,28.0,7,0
5384,789,0,1,2,50,36.0,0,0
5385,790,0,1,2,60,28.0,4,0
5386,789,0,1,2,60,30.0,6,0
5388,790,0,1,2,40,33.0,4,0
5389,850,0,1,2,10,14.0,20,0
5390,851,0,1,2,10,20.0,9,0
5391,851,0,1,2,15,23.0,11,0
5392,850,0,1,2,15,23.0,16,0
5393,851,0,1,2,20,11.0,21,0
5395,851,0,1,2,20,20.0,5,0
5396,850,0,1,2,20,23.0,10,0
5397,850,0,1,2,20,26.0,2,0
5399,851,0,1,2,20,32.0,4,0
5402,850,0,1,2,30,14.0,18,0
5403,850,0,1,2,30,14.0,22,0
5404,851,0,1,2,30,20.0,13,0
5405,851,0,1,2,30,21.0,14,0
5406,851,0,1,2,30,27.0,6,0
5407,851,0,1,2,30,32.0,10,0
5409,851,0,1,2,30,36.0,1,0
5410,850,0,1,2,35,34.0,6,0
5411,851,0,1,2,40,14.0,19,0
5412,851,0,1,2,40,22.0,13,0
5413,851,0,1,2,40,25.0,10,0
5415,851,0,1,2,40,29.0,11,0
5416,851,0,1,2,40,30.0,8,0
5417,851,0,1,2,50,16.0,19,0
5419,851,0,1,2,60,24.0,14,0
5420,851,0,1,2,60,25.0,14,0
5423,851,0,1,2,25,37.0,2,0
5424,851,0,1,2,40,31.0,6,0
5425,915,0,1,2,10,30.0,10,0
5426,915,0,1,2,10,23.0,16,0
5427,915,0,1,2,10,28.0,5,0
5428,915,0,1,2,10,34.0,1,0
5429,916,0,1,2,20,15.0,13,0
5430,916,0,1,2,20,24.0,23,0
5431,915,0,1,2,20,29.0,9,0
5433,915,0,1,2,25,30.0,7,0
5435,915,0,1,2,30,25.0,14,0
5437,915,0,1,2,40,18.0,18,0
5438,916,0,1,2,40,18.0,20,0
5439,916,0,1,2,40,20.0,17,0
5440,916,0,1,2,40,25.0,2,0
5441,916,0,1,2,45,28.0,14,0
5442,915,0,1,2,50,12.0,17,0
5443,915,0,1,2,50,27.0,12,0
5444,915,0,1,2,60,20.0,20,0
5445,916,0,1,2,60,21.0,8,0
5446,915,0,1,2,60,33.0,5,0
5447,915,0,1,2,60,34.0,1,0
5448,915,0,1,2,60,37.0,5,0
5449,915,0,1,2,20,25.0,2,0
5450,984,0,1,2,15,27.0,11,0
5451,984,0,1,2,20,34.0,14,0
5452,984,0,1,2,10,31.0,13,0
5454,984,0,1,2,15,30.0,5,0
5455,984,0,1,2,20,8.0,16,0
5456,984,0,1,2,20,18.0,19,0
5457,984,0,1,2,20,21.0,14,0
5458,984,0,1,2,20,24.0,20,0
5459,984,0,1,2,20,29.0,5,0
5461,984,0,1,2,20,33.0,5,0
5462,984,0,1,2,20,34.0,8,0
5463,984,0,1,2,20,36.0,0,0
5464,984,0,1,2,30,35.0,1,0
5465,984,0,1,2,30,40.0,6,0
5466,984,0,1,2,30,41.0,1,0
5467,984,0,1,2,40,16.0,25,0
5468,984,0,1,2,40,20.0,17,0
5469,984,0,1,2,50,23.0,16,0
5470,984,0,1,2,60,24.0,14,0
5471,984,0,1,2,60,27.0,12,0
5472,984,0,1,2,80,24.0,12,0
5473,984,0,1,2,60,21.0,15,0
5474,984,0,1,2,30,22.0,13,0
5475,1056,0,1,2,10,39.0,2,0
5476,1056,0,1,2,20,12.0,25,0
5477,1056,0,1,2,20,17.0,25,0
5478,1056,0,1,2,20,20.0,15,0
5479,1056,0,1,2,20,20.0,16,0
5480,1056,0,1,2,20,21.0,24,0
5481,1056,0,1,2,20,23.0,4,0
5482,1056,0,1,2,20,23.0,18,0
5483,1056,0,1,2,20,30.0,10,0
5484,1056,0,1,2,20,33.0,4,0
5485,1056,0,1,2,20,39.0,2,0
5486,1056,0,1,2,25,10.0,26,0
5487,1056,0,1,2,25,34.0,4,0
5488,1056,0,1,2,30,18.0,21,0
5489,1056,0,1,2,30,21.0,19,0
5490,1056,0,1,2,30,28.0,12,0
5492,1056,0,1,2,35,10.0,20,0
5493,1056,0,1,2,35,34.0,11,0
5494,1056,0,1,2,40,10.0,27,0
5495,1056,0,1,2,40,20.0,9,0
5496,1056,0,1,2,40,24.0,16,0
5497,1056,0,1,2,40,27.0,8,0
5498,1056,0,1,2,40,33.0,9,0
5499,1056,0,1,2,60,42.0,1,0
5500,1056,0,1,2,70,45.0,3,0
5501,1132,0,1,2,5,10.0,26,0
5502,1132,0,1,2,5,11.0,23,0
5504,1132,0,1,2,10,28.0,13,0
5506,1132,0,1,2,10,33.0,3,0
5507,1132,0,1,2,15,11.0,25,0
5509,1132,0,1,2,20,15.0,13,0
5510,1132,0,1,2,20,23.0,12,0
5511,1132,0,1,2,20,40.0,1,0
5512,1132,0,1,2,20,46.0,0,0
5513,1132,0,1,2,25,20.0,21,0
5514,1132,0,1,2,25,33.0,8,0
5516,1132,0,1,2,30,16.0,26,0
5517,1132,0,1,2,30,20.0,21,0
5518,1132,0,1,2,30,21.0,22,0
5519,1132,0,1,2,30,24.0,18,0
5520,1132,0,1,2,30,25.0,2,0
5521,1132,0,1,2,30,29.0,10,0
5522,1132,0,1,2,30,38.0,2,0
5523,1132,0,1,2,40,20.0,17,0
5524,1132,0,1,2,40,26.0,17,0
5525,1132,0,1,2,40,30.0,3,0
5526,1132,0,1,2,40,32.0,18,0
5527,1132,0,1,2,40,42.0,3,0
5528,1132,0,1,2,50,8.0,19,0
5530,1132,0,1,2,80,27.0,12,0
5531,1212,0,1,2,5,13.0,29,0
5532,1212,0,1,2,5,14.0,29,0
5534,1212,0,1,2,10,9.0,22,0
5535,1212,0,1,2,10,10.0,12,0
5537,1212,0,1,2,10,12.0,27,0
5538,1212,0,1,2,10,14.0,27,0
5539,1212,0,1,2,10,15.0,19,0
5540,1212,0,1,2,10,18.0,25,0
5541,1212,0,1,2,10,32.0,9,0
5542,1212,0,1,2,10,47.0,2,0
5543,1212,0,1,2,15,14.0,27,0
5544,1212,0,1,2,15,25.0,2,0
5545,1212,0,1,2,20,19.0,25,0
5546,1212,0,1,2,20,20.0,24,0
5547,1212,0,1,2,20,26.0,15,0
5548,1212,0,1,2,20,29.0,14,0
5549,1212,0,1,2,20,32.0,2,0
5550,1212,0,1,2,20,32.0,4,0
5551,1212,0,1,2,20,35.0,4,0
5552,1212,0,1,2,25,20.0,23,0
5553,1212,0,1,2,25,24.0,12,0
5554,1212,0,1,2,25,24.0,13,0
5555,1212,0,1,2,25,30.0,11,0
5556,1212,0,1,2,30,20.0,26,0
5557,1212,0,1,2,30,25.0,3,0
5558,1212,0,1,2,30,28.0,13,0
5559,1212,0,1,2,30,30.0,13,0
5560,1212,0,1,2,35,10.0,25,0
5561,1212,0,1,2,40,12.0,23,0
5562,1212,0,1,2,40,14.0,28,0
5563,1212,0,1,2,40,19.0,1,0
5564,1212,0,1,2,40,25.0,24,0
5565,1212,0,1,2,40,31.0,10,0
5566,1212,0,1,2,40,31.0,12,0
5567,1212,0,1,2,40,34.0,8,0
5568,1212,0,1,2,40,37.0,9,0
5569,1212,0,1,2,40,45.0,1,0
5570,1212,0,1,2,45,14.0,27,0
5571,1212,0,1,2,50,16.0,26,0
5572,1212,0,1,2,50,23.0,18,0
5573,1212,0,1,2,50,24.0,19,0
5574,1212,0,1,2,55,24.0,15,0
5576,1212,0,1,2,80,31.0,12,0
5578,1212,0,1,2,60,19.0,25,0
5579,1296,0,1,2,10,7.0,5,0
5580,1297,0,1,2,10,10.0,30,0
5581,1296,0,1,2,10,15.0,20,0
5582,1296,0,1,2,10,18.0,20,0
5583,1296,0,1,2,10,25.0,16,0
5585,1296,0,1,2,15,39.0,5,0
5587,1297,0,1,2,20,43.0,4,0
5588,1296,0,1,2,25,7.0,28,0
5589,1297,0,1,2,25,9.0,30,0
5590,1296,0,1,2,30,19.0,23,0
5591,1296,0,1,2,30,21.0,20,0
5592,1296,0,1,2,30,25.0,10,0
5593,1296,0,1,2,30,36.0,2,0
5594,1296,0,1,2,40,10.0,0,0
5595,1296,0,1,2,40,12.0,30,0
5596,1296,0,1,2,40,15.0,9,0
5597,1296,0,1,2,40,24.0,24,0
5598,1297,0,1,2,40,25.0,18,0
5599,1296,0,1,2,40,30.0,9,0
5601,1297,0,1,2,40,35.0,12,0
5603,1297,0,1,2,40,40.0,5,0
5604,1297,0,1,2,45,23.0,20,0
5605,1296,0,1,2,50,27.0,20,0
5606,1296,0,1,2,50,42.0,1,0
5607,1296,0,1,2,60,22.0,20,0
5608,1296,0,1,2,60,25.0,18,0
5609,1296,0,1,2,60,36.0,4,0
5610,1296,0,1,2,60,42.0,4,0
5611,1296,0,1,2,80,42.0,6,0
5612,1296,0,1,2,90,24.0,20,0
5613,1296,0,1,2,20,20.0,26,0
5614,1385,0,1,2,5,19.0,19,0
5615,1385,0,1,2,10,14.0,26,0
5616,1385,0,1,2,10,17.0,25,0
5617,1385,0,1,2,10,20.0,19,0
5618,1385,0,1,2,10,23.0,12,0
5619,1385,0,1,2,15,14.0,25,0
5620,1385,0,1,2,15,30.0,8,0
5621,1385,0,1,2,20,12.0,31,0
5623,1385,0,1,2,20,30.0,11,0
5624,1385,0,1,2,20,33.0,10,0
5625,1385,0,1,2,20,40.0,1,0
5626,1385,0,1,2,25,21.0,18,0
5628,1385,0,1,2,30,30.0,1,0
5629,1385,0,1,2,40,14.0,22,0
5630,1385,0,1,2,40,40.0,3,0
5631,1385,0,1,2,40,47.0,4,0
5632,1385,0,1,2,55,28.0,13,0
5633,1385,0,1,2,60,40.0,9,0
5634,1385,0,1,2,60,49.0,2,0
5635,1385,0,1,2,70,29.0,13,0
5636,1385,0,1,2,30,35.0,6,0
5638,1478,0,1,2,40,19.0,24,0
5639,1478,0,1,2,60,40.0,8,0
5641,1478,0,1,2,10,36.0,8,0
5642,1478,0,1,2,15,20.0,20,0
5643,1478,0,1,2,15,24.0,6,0
5644,1478,0,1,2,15,34.0,9,0
5645,1478,0,1,2,20,6.0,30,0
5646,1478,0,1,2,20,8.0,24,0
5647,1478,0,1,2,20,11.0,28,0
5648,1478,0,1,2,20,16.0,17,0
5649,1478,0,1,2,20,22.0,18,0
5651,1478,0,1,2,20,31.0,15,0
5653,1478,0,1,2,20,47.0,1,0
5654,1478,0,1,2,25,29.0,12,0
5655,1478,0,1,2,25,33.0,9,0
5656,1478,0,1,2,30,26.0,20,0
5657,1478,0,1,2,30,27.0,19,0
5658,1478,0,1,2,30,29.0,12,0
5659,1478,0,1,2,30,34.0,10,0
5660,1478,0,1,2,40,13.0,28,0
5661,1478,0,1,2,40,19.0,22,0
5662,1478,0,1,2,40,25.0,21,0
5663,1478,0,1,2,40,27.0,19,0
5664,1478,0,1,2,40,37.0,6,0
5665,1478,0,1,2,45,24.0,22,0
5666,1478,0,1,2,50,26.0,19,0
5667,1478,0,1,2,60,50.0,2,0
5668,1478,0,1,2,80,30.0,12,0
5669,1478,0,1,2,80,30.0,14,0
5670,1478,0,1,2,10,40.0,12,0
5671,1478,0,1,2,15,40.0,5,0
5672,1478,0,1,2,20,26.0,16,0
5673,1478,0,1,2,20,35.0,7,0
5674,1575,0,1,2,5,13.0,26,0
5675,1575,0,1,2,10,29.0,13,0
5676,1575,0,1,2,10,30.0,8,0
5677,1576,0,1,2,10,42.0,3,0
5678,1575,0,1,2,15,10.0,25,0
5680,1576,0,1,2,20,14.0,9,0
5681,1576,0,1,2,20,24.0,31,0
5682,1575,0,1,2,20,26.0,15,0
5683,1575,0,1,2,20,30.0,6,0
5684,1576,0,1,2,25,20.0,13,0
5685,1576,0,1,2,30,25.0,18,0
5686,1576,0,1,2,40,17.0,32,0
5687,1576,0,1,2,40,19.0,15,0
5688,1575,0,1,2,40,33.0,18,0
5689,1575,0,1,2,40,35.0,8,0
5690,1576,0,1,2,40,43.0,2,0
5691,1575,0,1,2,50,26.0,3,0
5692,1576,0,1,2,60,30.0,9,0
5693,1576,0,1,2,40,24.0,18,0
5694,1576,0,1,2,40,30.0,18,0
5695,1575,0,1,2,30,30.0,14,0
5696,1576,0,1,2,30,34.0,8,0
5698,1576,0,1,2,25,26.0,16,0
5699,1576,0,1,2,20,30.0,17,0
5700,1576,0,1,2,10,37.0,8,0
5701,1576,0,1,2,60,20.0,28,0
5702,1678,0,1,2,5,22.0,23,0
5703,1678,0,1,2,5,28.0,8,0
5704,1678,0,1,2,5,37.0,7,0
5705,1678,0,1,2,10,42.0,12,0
5706,1678,0,1,2,15,23.0,22,0
5707,1678,0,1,2,20,5.0,34,0
5708,1678,0,1,2,20,20.0,24,0
5709,1678,0,1,2,20,22.0,12,0
5710,1678,0,1,2,20,30.0,16,0
5711,1678,0,1,2,20,35.0,7,0
5712,1678,0,1,2,20,47.0,1,0
5713,1678,0,1,2,30,18.0,24,0
5714,1678,0,1,2,30,29.0,14,0
5715,1678,0,1,2,40,10.0,29,0
5716,1678,0,1,2,40,13.0,25,0
5717,1678,0,1,2,40,15.0,4,0
5719,1678,0,1,2,40,40.0,9,0
5720,1678,0,1,2,40,47.0,2,0
5721,1678,0,1,2,50,27.0,27,0
5722,1678,0,1,2,60,26.0,21,0
5723,1678,0,1,2,10,28.0,14,0
5724,1678,0,1,2,20,14.0,32,0
5725,1785,0,1,2,10,19.0,20,0
5726,1786,0,1,2,10,23.0,20,0
5728,1785,0,1,2,10,30.0,19,0
5730,1785,0,1,2,20,20.0,31,0
5731,1786,0,1,2,20,23.0,29,0
5732,1785,0,1,2,20,40.0,3,0
5733,1786,0,1,2,20,42.0,9,0
5734,1786,0,1,2,25,21.0,28,0
5735,1786,0,1,2,30,30.0,20,0
5736,1786,0,1,2,30,42.0,5,0
5737,1785,0,1,2,40,26.0,20,0
5738,1785,0,1,2,40,40.0,9,0
5739,1786,0,1,2,40,48.0,0,0
5740,1785,0,1,2,45,30.0,18,0
5742,1785,0,1,2,60,35.0,10,0
5743,1785,0,1,2,80,40.0,4,0
5744,1785,0,1,2,50,27.0,21,0
5745,1785,0,1,2,60,43.0,5,0
5746,1786,0,1,2,40,48.0,5,0
5747,1785,0,1,2,45,45.0,5,0
5748,1898,0,1,2,60,35.0,16,0
5749,1898,0,1,2,5,10.0,4,0
5750,1898,0,1,2,5,15.0,21,0
5751,1898,0,1,2,15,18.0,36,0
5752,1898,0,1,2,15,23.0,18,0
5753,1898,0,1,2,15,29.0,17,0
5754,1898,0,1,2,20,12.0,34,0
5755,1898,0,1,2,20,38.0,8,0
5756,1898,0,1,2,20,39.0,12,0
5757,1898,0,1,2,20,46.0,4,0
5759,1898,0,1,2,30,15.0,28,0
5760,1898,0,1,2,30,27.0,20,0
5761,1898,0,1,2,30,32.0,26,0
5762,1898,0,1,2,40,26.0,26,0
5763,1898,0,1,2,40,35.0,12,0
5764,1898,0,1,2,40,38.0,8,0
5766,1898,0,1,2,60,14.0,32,0
5767,1898,0,1,2,60,42.0,9,0
5768,1898,0,1,2,60,50.0,0,0
5769,1898,0,1,2,20,44.0,5,0
5770,1898,0,1,2,60,27.0,14,0
5771,1898,0,1,2,10,22.0,24,0
5773,1898,0,1,2,30,16.0,34,0
5774,2016,0,1,2,5,20.0,27,0
5775,2015,0,1,2,10,15.0,17,0
5776,2015,0,1,2,10,40.0,2,0
5777,2015,0,1,2,15,12.0,35,0
5778,2015,0,1,2,15,22.0,20,0
5779,2016,0,1,2,20,21.0,32,0
5780,2016,0,1,2,20,28.0,24,0
5781,2016,0,1,2,20,30.0,17,0
5782,2016,0,1,2,20,31.0,15,0
5783,2016,0,1,2,20,43.0,0,0
5784,2016,0,1,2,30,25.0,26,0
5785,2016,0,1,2,30,38.0,14,0
5786,2015,0,1,2,30,40.0,13,0
5787,2016,0,1,2,35,20.0,30,0
5788,2016,0,1,2,35,35.0,5,0
5789,2015,0,1,2,35,46.0,7,0
5790,2016,0,1,2,40,18.0,31,0
5791,2016,0,1,2,45,43.0,6,0
5792,2015,0,1,2,60,36.0,12,0
5793,2016,0,1,2,40,26.0,19,0
5795,2016,0,1,2,85,41.0,6,0
5796,2138,0,1,2,5,14.0,35,0
5797,2139,0,1,2,5,17.0,30,0
5798,2139,0,1,2,5,20.0,23,0
5799,2139,0,1,2,5,30.0,18,0
5800,2138,0,1,2,10,14.0,33,0
5801,2138,0,1,2,10,22.0,16,0
5802,2139,0,1,2,10,30.0,8,0
5803,2138,0,1,2,20,27.0,24,0
5804,2139,0,1,2,20,34.0,11,0
5805,2138,0,1,2,20,52.0,0,0
5806,2138,0,1,2,25,14.0,24,0
5807,2139,0,1,2,40,20.0,28,0
5809,2138,0,1,2,40,42.0,13,0
5810,2139,0,1,2,40,49.0,3,0
5811,2139,0,1,2,10,20.0,10,0
5812,2139,0,1,2,20,32.0,16,0
5814,2138,0,1,2,60,25.0,23,0
5815,2138,0,1,2,80,56.0,2,0
5816,2267,0,1,2,5,10.0,19,0
5817,2267,0,1,2,5,10.0,39,0
5818,2267,0,1,2,10,23.0,24,0
5819,2267,0,1,2,10,24.0,27,0
5820,2267,0,1,2,10,30.0,19,0
5821,2267,0,1,2,10,43.0,9,0
5822,2267,0,1,2,15,35.0,17,0
5823,2267,0,1,2,20,33.0,1,0
5824,2267,0,1,2,20,49.0,4,0
5825,2267,0,1,2,30,30.0,12,0
5826,2267,0,1,2,80,43.0,6,0
5827,2267,0,1,2,20,27.0,24,0
5828,2267,0,1,2,25,48.0,3,0
5829,2267,0,1,2,20,30.0,24,0
5830,2401,0,1,2,5,14.0,35,0
5831,2401,0,1,2,10,35.0,20,0
5832,2401,0,1,2,15,44.0,5,0
5833,2402,0,1,2,20,13.0,36,0
5834,2402,0,1,2,20,38.0,20,0
5835,2401,0,1,2,20,40.0,3,0
5836,2402,0,1,2,20,48.0,4,0
5837,2402,0,1,2,25,30.0,15,0
5838,2402,0,1,2,40,20.0,32,0
5839,2401,0,1,2,40,24.0,30,0
5841,2402,0,1,2,20,30.0,22,0
5842,2402,0,1,2,40,26.0,16,0
5843,2401,0,1,2,40,38.0,12,0
5844,2401,0,1,2,20,33.0,21,0
5845,2402,0,1,2,35,16.0,35,0
5846,2542,0,1,2,10,10.0,39,0
5847,2541,0,1,2,10,37.0,16,0
5848,2542,0,1,2,10,40.0,13,0
5849,2541,0,1,2,15,25.0,21,0
5850,2542,0,1,2,20,39.0,12,0
5851,2541,0,1,2,20,40.0,10,0
5852,2541,0,1,2,25,33.0,20,0
5853,2541,0,1,2,40,48.0,7,0
5854,2542,0,1,2,60,38.0,21,0
5855,2541,0,1,2,20,27.0,22,0
5856,2541,0,1,2,20,15.0,16,0
5857,2541,0,1,2,30,30.0,21,0
5858,2688,0,1,2,10,22.0,32,0
5859,2688,0,1,2,5,16.0,16,0
5860,2688,0,1,2,10,19.0,32,0
5861,2688,0,1,2,15,30.0,22,0
5862,2688,0,1,2,20,25.0,15,0
5863,2688,0,1,2,20,40.0,1,0
5864,2688,0,1,2,20,41.0,14,0
5865,2688,0,1,2,30,23.0,27,0
5866,2688,0,1,2,40,35.0,3,0
5868,2688,0,1,2,50,34.0,17,0
5869,2688,0,1,2,10,21.0,22,0
5870,2688,0,1,2,20,54.0,1,0
5871,2688,0,1,2,10,25.0,26,0
5872,2688,0,1,2,60,54.0,7,0
5873,2840,0,1,2,10,5.0,38,0
5874,2840,0,1,2,10,40.0,11,0
5875,2840,0,1,2,20,20.0,43,0
5876,2840,0,1,2,20,23.0,38,0
5877,2840,0,1,2,20,30.0,3,0
5878,2840,0,1,2,20,30.0,27,0
5879,2840,0,1,2,20,31.0,18,0
5880,2840,0,1,2,20,40.0,18,0
5881,2840,0,1,2,25,32.0,21,0
5882,2840,0,1,2,25,43.0,15,0
5883,2840,0,1,2,30,20.0,36,0
5884,2840,0,1,2,35,30.0,11,0
5885,2840,0,1,2,35,35.0,20,0
5886,2840,0,1,2,40,41.0,23,0
5887,2840,0,1,2,40,50.0,3,0
5888,2840,0,1,2,60,26.0,29,0
5890,2840,0,1,2,20,19.0,38,0
5891,2840,0,1,2,5,35.0,13,0
5892,2999,0,1,2,5,44.0,14,0
5893,2999,0,1,2,10,42.0,21,0
5895,2999,0,1,2,10,50.0,8,0
5896,2999,0,1,2,30,15.0,34,0
5897,2999,0,1,2,30,20.0,34,0
5898,2999,0,1,2,30,52.0,4,0
5899,2999,0,1,2,40,29.0,24,0
5900,2999,0,1,2,40,35.0,14,0
5901,2999,0,1,2,40,38.0,24,0
5902,2999,0,1,2,50,25.0,27,0
5903,2999,0,1,2,20,58.0,1,0
5904,2999,0,1,2,10,32.0,25,0
5905,3164,0,1,2,20,23.0,33,0
5906,3164,0,1,2,20,39.0,12,0
5907,3164,0,1,2,25,31.0,23,0
5908,3165,0,1,2,30,35.0,15,0
5909,3164,0,1,2,30,50.0,7,0
5910,3164,0,1,2,40,32.0,25,0
5911,3165,0,1,2,40,50.0,15,0
5912,3164,0,1,2,50,33.0,17,0
5914,3164,0,1,2,20,49.0,10,0
5915,3164,0,1,2,20,40.0,15,0
5916,3337,0,1,2,15,20.0,35,0
5918,3337,0,1,2,25,45.0,13,0
5919,3337,0,1,2,40,30.0,21,0
