,Estimativa_de_Insetos,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,dano_na_plantacao
5424,851,2,40,31.0,6,0
5425,915,2,10,30.0,10,0
5426,915,2,10,23.0,16,0
5427,915,2,10,28.0,5,0
5428,915,2,10,34.0,1,0
5429,916,2,20,15.0,13,0
5430,916,2,20,24.0,23,0
5431,915,2,20,29.0,9,0
5433,915,2,25,30.0,7,0
5435,915,2,30,25.0,14,0
5437,915,2,40,18.0,18,0
5438,916,2,40,18.0,20,0
5439,916,2,40,20.0,17,0
5440,916,2,40,25.0,2,0
5441,916,2,45,28.0,14,0
5442,915,2,50,12.0,17,0
5443,915,2,50,27.0,12,0
5444,915,2,60,20.0,20,0
5445,916,2,60,21.0,8,0
5446,915,2,60,33.0,5,0
5447,915,2,60,34.0,1,0
5448,915,2,60,37.0,5,0
5449,915,2,20,25.0,2,0
5450,984,2,15,27.0,11,0
5451,984,2,20,34.0,14,0
5452,984,2,10,31.0,13,0
5454,984,2,15,30.0,5,0
5455,984,2,20,8.0,16,0
5456,984,2,20,18.0,19,0
5457,984,2,20,21.0,14,0
5458,984,2,20,24.0,20,0
5459,984,2,20,29.0,5,0
5461,984,2,20,33.0,5,0
5462,984,2,20,34.0,8,0
5463,984,2,20,36.0,0,2
5464,984,2,30,35.0,1,0
5465,984,2,30,40.0,6,0
5466,984,2,30,41.0,1,0
5467,984,2,40,16.0,25,0
5468,984,2,40,20.0,17,0
5469,984,2,50,23.0,16,0
5470,984,2,60,24.0,14,0
5471,984,2,60,27.0,12,0
5472,984,2,80,24.0,12,0
5473,984,2,60,21.0,15,0
5474,984,2,30,22.0,13,0
5475,1056,2,10,39.0,2,0
5476,1056,2,20,12.0,25,0
5477,1056,2,20,17.0,25,0
5478,1056,2,20,20.0,15,0
5479,1056,2,20,20.0,16,0
5480,1056,2,20,21.0,24,0
5481,1056,2,20,23.0,4,0
5482,1056,2,20,23.0,18,0
5483,1056,2,20,30.0,10,0
5484,1056,2,20,33.0,4,0
5485,1056,2,20,39.0,2,0
5486,1056,2,25,10.0,26,0
5487,1056,2,25,34.0,4,0
5488,1056,2,30,18.0,21,0
5489,1056,2,30,21.0,19,0
5490,1056,2,30,28.0,12,0
5492,1056,2,35,10.0,20,0
5493,1056,2,35,34.0,11,0
5494,1056,2,40,10.0,27,0
5495,1056,2,40,20.0,9,0
5496,1056,2,40,24.0,16,0
5497,1056,2,40,27.0,8,0
5498,1056,2,40,33.0,9,0
5499,1056,2,60,42.0,1,0
5500,1056,2,70,45.0,3,0
5501,1132,2,5,10.0,26,0
5502,1132,2,5,11.0,23,0
5504,1132,2,10,28.0,13,0
5506,1132,2,10,33.0,3,0
5507,1132,2,15,11.0,25,0
5509,1132,2,20,15.0,13,0
5510,1132,2,20,23.0,12,0
5511,1132,2,20,40.0,1,0
5512,1132,2,20,46.0,0,2
5513,1132,2,25,20.0,21,0
5514,1132,2,25,33.0,8,0
5516,1132,2,30,16.0,26,0
5517,1132,2,30,20.0,21,0
5518,1132,2,30,21.0,22,0
5519,1132,2,30,24.0,18,0
5520,1132,2,30,25.0,2,0
5521,1132,2,30,29.0,10,0
5522,1132,2,30,38.0,2,0
5523,1132,2,40,20.0,17,0
5524,1132,2,40,26.0,17,0
5525,1132,2,40,30.0,3,0
5526,1132,2,40,32.0,18,0
5527,1132,2,40,42.0,3,2
5528,1132,2,50,8.0,19,0
5530,1132,2,80,27.0,12,0
5531,1212,2,5,13.0,29,0
5532,1212,2,5,14.0,29,0
5534,1212,2,10,9.0,22,0
5535,1212,2,10,10.0,12,0
5537,1212,2,10,12.0,27,0
5538,1212,2,10,14.0,27,0
5539,1212,2,10,15.0,19,0
5540,1212,2,10,18.0,25,0
5541,1212,2,10,32.0,9,0
5542,1212,2,10,47.0,2,0
5543,1212,2,15,14.0,27,0
5544,1212,2,15,25.0,2,0
5545,1212,2,20,19.0,25,0
5546,1212,2,20,20.0,24,0
5547,1212,2,20,26.0,15,0
5548,1212,2,20,29.0,14,0
5549,1212,2,20,32.0,2,0
5550,1212,2,20,32.0,4,0
5551,1212,2,20,35.0,4,0
5552,1212,2,25,20.0,23,0
5553,1212,2,25,24.0,12,0
5554,1212,2,25,24.0,13,0
5555,1212,2,25,30.0,11,0
5556,1212,2,30,20.0,26,0
5557,1212,2,30,25.0,3,0
5558,1212,2,30,28.0,13,0
5559,1212,2,30,30.0,13,0
5560,1212,2,35,10.0,25,0
5561,1212,2,40,12.0,23,0
5562,1212,2,40,14.0,28,0
5563,1212,2,40,19.0,1,0
5564,1212,2,40,25.0,24,0
5565,1212,2,40,31.0,10,0
5566,1212,2,40,31.0,12,0
5567,1212,2,40,34.0,8,0
5568,1212,2,40,37.0,9,0
5569,1212,2,40,45.0,1,2
5570,1212,2,45,14.0,27,0
5571,1212,2,50,16.0,26,0
5572,1212,2,50,23.0,18,0
5573,1212,2,50,24.0,19,0
5574,1212,2,55,24.0,15,0
5576,1212,2,80,31.0,12,0
5578,1212,2,60,19.0,25,0
5579,1296,2,10,7.0,5,0
5580,1297,2,10,10.0,30,0
5581,1296,2,10,15.0,20,0
5582,1296,2,10,18.0,20,0
5583,1296,2,10,25.0,16,0
5585,1296,2,15,39.0,5,0
5587,1297,2,20,43.0,4,0
5588,1296,2,25,7.0,28,0
5589,1297,2,25,9.0,30,0
5590,1296,2,30,19.0,23,0
5591,1296,2,30,21.0,20,0
5592,1296,2,30,25.0,10,0
5593,1296,2,30,36.0,2,0
5594,1296,2,40,10.0,0,0
5595,1296,2,40,12.0,30,0
5596,1296,2,40,15.0,9,0
5597,1296,2,40,24.0,24,0
5598,1297,2,40,25.0,18,0
5599,1296,2,40,30.0,9,0
5601,1297,2,40,35.0,12,0
5603,1297,2,40,40.0,5,0
5604,1297,2,45,23.0,20,0
5605,1296,2,50,27.0,20,0
5606,1296,2,50,42.0,1,2
5607,1296,2,60,22.0,20,0
5608,1296,2,60,25.0,18,0
5609,1296,2,60,36.0,4,0
5610,1296,2,60,42.0,4,0
5611,1296,2,80,42.0,6,0
5612,1296,2,90,24.0,20,0
5613,1296,2,20,20.0,26,0
5614,1385,2,5,19.0,19,0
5615,1385,2,10,14.0,26,0
5616,1385,2,10,17.0,25,0
5617,1385,2,10,20.0,19,0
5618,1385,2,10,23.0,12,0
5619,1385,2,15,14.0,25,0
5620,1385,2,15,30.0,8,0
5621,1385,2,20,12.0,31,0
5623,1385,2,20,30.0,11,0
5624,1385,2,20,33.0,10,0
5625,1385,2,20,40.0,1,0
5626,1385,2,25,21.0,18,0
5628,1385,2,30,30.0,1,0
5629,1385,2,40,14.0,22,0
5630,1385,2,40,40.0,3,2
5631,1385,2,40,47.0,4,0
5632,1385,2,55,28.0,13,0
5633,1385,2,60,40.0,9,0
5634,1385,2,60,49.0,2,0
5635,1385,2,70,29.0,13,0
5636,1385,2,30,35.0,6,0
5638,1478,2,40,19.0,24,0
5639,1478,2,60,40.0,8,0
5641,1478,2,10,36.0,8,0
5642,1478,2,15,20.0,20,0
5643,1478,2,15,24.0,6,0
5644,1478,2,15,34.0,9,0
5645,1478,2,20,6.0,30,0
5646,1478,2,20,8.0,24,0
5647,1478,2,20,11.0,28,0
5648,1478,2,20,16.0,17,0
5649,1478,2,20,22.0,18,0
5651,1478,2,20,31.0,15,0
5653,1478,2,20,47.0,1,0
5654,1478,2,25,29.0,12,0
5655,1478,2,25,33.0,9,0
5656,1478,2,30,26.0,20,0
5657,1478,2,30,27.0,19,0
5658,1478,2,30,29.0,12,0
5659,1478,2,30,34.0,10,0
5660,1478,2,40,13.0,28,0
5661,1478,2,40,19.0,22,0
5662,1478,2,40,25.0,21,0
5663,1478,2,40,27.0,19,0
5664,1478,2,40,37.0,6,0
5665,1478,2,45,24.0,22,0
5666,1478,2,50,26.0,19,0
5667,1478,2,60,50.0,2,0
5668,1478,2,80,30.0,12,0
5669,1478,2,80,30.0,14,0
5670,1478,2,10,40.0,12,0
5671,1478,2,15,40.0,5,0
5672,1478,2,20,26.0,16,0
5673,1478,2,20,35.0,7,0
5674,1575,2,5,13.0,26,0
5675,1575,2,10,29.0,13,0
5676,1575,2,10,30.0,8,0
5677,1576,2,10,42.0,3,0
5678,1575,2,15,10.0,25,0
5680,1576,2,20,14.0,9,0
5681,1576,2,20,24.0,31,0
5682,1575,2,20,26.0,15,0
5683,1575,2,20,30.0,6,0
5684,1576,2,25,20.0,13,0
5685,1576,2,30,25.0,18,0
5686,1576,2,40,17.0,32,0
5687,1576,2,40,19.0,15,0
5688,1575,2,40,33.0,18,0
5689,1575,2,40,35.0,8,0
5690,1576,2,40,43.0,2,0
5691,1575,2,50,26.0,3,0
5692,1576,2,60,30.0,9,0
5693,1576,2,40,24.0,18,0
5694,1576,2,40,30.0,18,0
5695,1575,2,30,30.0,14,0
5696,1576,2,30,34.0,8,0
5698,1576,2,25,26.0,16,0
5699,1576,2,20,30.0,17,0
5700,1576,2,10,37.0,8,0
5701,1576,2,60,20.0,28,0
5702,1678,2,5,22.0,23,0
5703,1678,2,5,28.0,8,0
5704,1678,2,5,37.0,7,0
5705,1678,2,10,42.0,12,0
5706,1678,2,15,23.0,22,0
5707,1678,2,20,5.0,34,0
5708,1678,2,20,20.0,24,0
5709,1678,2,20,22.0,12,0
5710,1678,2,20,30.0,16,0
5711,1678,2,20,35.0,7,0
5712,1678,2,20,47.0,1,0
5713,1678,2,30,18.0,24,0
5714,1678,2,30,29.0,14,0
5715,1678,2,40,10.0,29,0
5716,1678,2,40,13.0,25,0
5717,1678,2,40,15.0,4,0
5719,1678,2,40,40.0,9,0
5720,1678,2,40,47.0,2,2
5721,1678,2,50,27.0,27,0
5722,1678,2,60,26.0,21,0
5723,1678,2,10,28.0,14,0
5724,1678,2,20,14.0,32,0
5725,1785,2,10,19.0,20,0
5726,1786,2,10,23.0,20,0
5728,1785,2,10,30.0,19,0
5730,1785,2,20,20.0,31,0
5731,1786,2,20,23.0,29,0
5732,1785,2,20,40.0,3,2
5733,1786,2,20,42.0,9,0
5734,1786,2,25,21.0,28,0
5735,1786,2,30,30.0,20,0
5736,1786,2,30,42.0,5,0
5737,1785,2,40,26.0,20,0
5738,1785,2,40,40.0,9,0
5739,1786,2,40,48.0,0,2
5740,1785,2,45,30.0,18,0
5742,1785,2,60,35.0,10,1
5743,1785,2,80,40.0,4,1
5744,1785,2,50,27.0,21,0
5745,1785,2,60,43.0,5,1
5746,1786,2,40,48.0,5,0
5747,1785,2,45,45.0,5,1
5748,1898,2,60,35.0,16,0
5749,1898,2,5,10.0,4,0
5750,1898,2,5,15.0,21,0
5751,1898,2,15,18.0,36,0
5752,1898,2,15,23.0,18,0
5753,1898,2,15,29.0,17,0
5754,1898,2,20,12.0,34,0
5755,1898,2,20,38.0,8,0
5756,1898,2,20,39.0,12,1
5757,1898,2,20,46.0,4,1
5759,1898,2,30,15.0,28,0
5760,1898,2,30,27.0,20,0
5761,1898,2,30,32.0,26,0
5762,1898,2,40,26.0,26,0
5763,1898,2,40,35.0,12,2
5764,1898,2,40,38.0,8,2
5766,1898,2,60,14.0,32,0
5767,1898,2,60,42.0,9,0
5768,1898,2,60,50.0,0,2
5769,1898,2,20,44.0,5,1
5770,1898,2,60,27.0,14,0
5771,1898,2,10,22.0,24,0
5773,1898,2,30,16.0,34,0
5774,2016,2,5,20.0,27,0
5775,2015,2,10,15.0,17,0
5776,2015,2,10,40.0,2,0
5777,2015,2,15,12.0,35,0
5778,2015,2,15,22.0,20,0
5779,2016,2,20,21.0,32,0
5780,2016,2,20,28.0,24,0
5781,2016,2,20,30.0,17,0
5782,2016,2,20,31.0,15,0
5783,2016,2,20,43.0,0,2
5784,2016,2,30,25.0,26,0
5785,2016,2,30,38.0,14,0
5786,2015,2,30,40.0,13,0
5787,2016,2,35,20.0,30,0
5788,2016,2,35,35.0,5,0
5789,2015,2,35,46.0,7,1
5790,2016,2,40,18.0,31,0
5791,2016,2,45,43.0,6,2
5792,2015,2,60,36.0,12,0
5793,2016,2,40,26.0,19,0
5795,2016,2,85,41.0,6,1
5796,2138,2,5,14.0,35,0
5797,2139,2,5,17.0,30,0
5798,2139,2,5,20.0,23,0
5799,2139,2,5,30.0,18,0
5800,2138,2,10,14.0,33,0
5801,2138,2,10,22.0,16,0
5802,2139,2,10,30.0,8,0
5803,2138,2,20,27.0,24,0
5804,2139,2,20,34.0,11,0
5805,2138,2,20,52.0,0,2
5806,2138,2,25,14.0,24,0
5807,2139,2,40,20.0,28,0
5809,2138,2,40,42.0,13,0
5810,2139,2,40,49.0,3,2
5811,2139,2,10,20.0,10,0
5812,2139,2,20,32.0,16,1
5814,2138,2,60,25.0,23,0
5815,2138,2,80,56.0,2,1
5816,2267,2,5,10.0,19,0
5817,2267,2,5,10.0,39,0
5818,2267,2,10,23.0,24,0
5819,2267,2,10,24.0,27,0
5820,2267,2,10,30.0,19,0
5821,2267,2,10,43.0,9,0
5822,2267,2,15,35.0,17,0
5823,2267,2,20,33.0,1,0
5824,2267,2,20,49.0,4,2
5825,2267,2,30,30.0,12,1
5826,2267,2,80,43.0,6,1
5827,2267,2,20,27.0,24,0
5828,2267,2,25,48.0,3,1
5829,2267,2,20,30.0,24,0
5830,2401,2,5,14.0,35,0
5831,2401,2,10,35.0,20,0
5832,2401,2,15,44.0,5,1
5833,2402,2,20,13.0,36,0
5834,2402,2,20,38.0,20,0
5835,2401,2,20,40.0,3,2
5836,2402,2,20,48.0,4,2
5837,2402,2,25,30.0,15,0
5838,2402,2,40,20.0,32,1
5839,2401,2,40,24.0,30,0
5841,2402,2,20,30.0,22,1
5842,2402,2,40,26.0,16,0
5843,2401,2,40,38.0,12,1
5844,2401,2,20,33.0,21,0
5845,2402,2,35,16.0,35,1
5846,2542,2,10,10.0,39,0
5847,2541,2,10,37.0,16,0
5848,2542,2,10,40.0,13,0
5849,2541,2,15,25.0,21,0
5850,2542,2,20,39.0,12,2
5851,2541,2,20,40.0,10,1
5852,2541,2,25,33.0,20,0
5853,2541,2,40,48.0,7,2
5854,2542,2,60,38.0,21,0
5855,2541,2,20,27.0,22,0
5856,2541,2,20,15.0,16,0
5857,2541,2,30,30.0,21,1
5858,2688,2,10,22.0,32,0
5859,2688,2,5,16.0,16,0
5860,2688,2,10,19.0,32,0
5861,2688,2,15,30.0,22,1
5862,2688,2,20,25.0,15,0
5863,2688,2,20,40.0,1,1
5864,2688,2,20,41.0,14,1
5865,2688,2,30,23.0,27,0
5866,2688,2,40,35.0,3,0
5868,2688,2,50,34.0,17,1
5869,2688,2,10,21.0,22,0
5870,2688,2,20,54.0,1,1
5871,2688,2,10,25.0,26,0
5872,2688,2,60,54.0,7,1
5873,2840,2,10,5.0,38,0
5874,2840,2,10,40.0,11,0
5875,2840,2,20,20.0,43,0
5876,2840,2,20,23.0,38,0
5877,2840,2,20,30.0,3,0
5878,2840,2,20,30.0,27,1
5879,2840,2,20,31.0,18,0
5880,2840,2,20,40.0,18,0
5881,2840,2,25,32.0,21,0
5882,2840,2,25,43.0,15,0
5883,2840,2,30,20.0,36,0
5884,2840,2,35,30.0,11,0
5885,2840,2,35,35.0,20,2
5886,2840,2,40,41.0,23,0
5887,2840,2,40,50.0,3,1
5888,2840,2,60,26.0,29,0
5890,2840,2,20,19.0,38,1
5891,2840,2,5,35.0,13,0
5892,2999,2,5,44.0,14,1
5893,2999,2,10,42.0,21,1
5895,2999,2,10,50.0,8,1
5896,2999,2,30,15.0,34,1
5897,2999,2,30,20.0,34,0
5898,2999,2,30,52.0,4,1
5899,2999,2,40,29.0,24,0
5900,2999,2,40,35.0,14,1
5901,2999,2,40,38.0,24,1
5902,2999,2,50,25.0,27,1
5903,2999,2,20,58.0,1,2
5904,2999,2,10,32.0,25,0
5905,3164,2,20,23.0,33,0
5906,3164,2,20,39.0,12,2
5907,3164,2,25,31.0,23,0
5908,3165,2,30,35.0,15,1
5909,3164,2,30,50.0,7,1
5910,3164,2,40,32.0,25,0
5911,3165,2,40,50.0,15,1
5912,3164,2,50,33.0,17,1
5914,3164,2,20,49.0,10,2
5915,3164,2,20,40.0,15,2
5916,3337,2,15,20.0,35,0
5918,3337,2,25,45.0,13,2
5919,3337,2,40,30.0,21,2
5920,3337,2,20,29.0,33,1
5921,3336,2,20,35.0,13,1
5922,3337,2,20,14.0,46,1
5923,3516,2,10,36.0,22,1
5925,3516,2,40,27.0,17,0
5926,3516,2,20,44.0,15,2
5929,3702,2,20,44.0,10,1
5930,3895,2,5,50.0,14,0
5931,3895,2,15,30.0,31,0
5932,4096,2,20,20.0,15,1
5933,150,2,30,13.0,5,0
5935,209,2,20,14.0,4,0
5936,232,2,10,14.0,9,0
5937,232,2,50,21.0,4,0
5938,256,2,20,19.0,8,0
5940,256,2,20,6.0,4,0
5941,256,2,20,13.0,10,0
5942,257,2,40,18.0,4,0
5943,283,2,10,10.0,6,0
5944,283,2,10,15.0,6,0
5945,283,2,20,5.0,11,0
5946,311,2,5,9.0,4,0
5947,312,2,5,21.0,3,0
5948,312,2,10,10.0,11,0
5949,312,2,10,12.0,5,0
5950,311,2,20,6.0,7,0
5951,311,2,40,18.0,5,0
5952,342,2,5,5.0,10,0
5953,342,2,10,10.0,10,0
5954,342,2,15,14.0,9,0
5955,375,2,10,14.0,9,0
5956,375,2,40,12.0,12,0
5957,375,2,70,29.0,2,0
5958,411,2,5,8.0,14,0
5959,410,2,10,13.0,10,0
5960,410,2,10,25.0,3,0
5961,411,2,20,6.0,15,0
5962,411,2,40,24.0,7,0
5964,448,2,10,5.0,16,0
5965,448,2,10,6.0,10,0
5966,448,2,10,14.0,12,0
5967,448,2,10,15.0,14,0
5968,448,2,10,20.0,8,0
5969,448,2,25,22.0,4,0
5971,448,2,40,16.0,9,0
5972,448,2,45,20.0,7,0
5973,488,2,5,6.0,5,0
5974,488,2,5,13.0,14,0
5975,488,2,10,25.0,4,0
5976,489,2,15,13.0,17,0
5977,489,2,20,22.0,8,0
5978,488,2,20,27.0,6,0
5979,488,2,30,12.0,16,0
5980,488,2,30,22.0,4,0
5981,531,2,20,18.0,13,0
5982,531,2,5,8.0,18,0
5983,531,2,10,15.0,13,0
5984,531,2,10,23.0,1,0
5985,531,2,15,23.0,8,0
5986,531,2,20,23.0,8,0
5987,531,2,20,25.0,2,0
5988,531,2,20,30.0,3,0
5989,531,2,40,20.0,0,0
5990,531,2,40,23.0,3,0
5991,531,2,60,17.0,16,0
5992,531,2,20,26.0,3,0
5993,577,2,5,10.0,12,0
5994,577,2,5,20.0,5,0
5995,577,2,5,22.0,7,0
5996,577,2,10,30.0,4,0
5997,577,2,10,36.0,0,0
5998,577,2,15,24.0,7,0
5999,577,2,15,28.0,4,0
6001,577,2,20,31.0,0,0
6002,577,2,30,19.0,12,0
6003,577,2,30,30.0,2,0
6004,625,2,5,14.0,1,0
6005,625,2,5,26.0,7,0
6006,625,2,10,14.0,19,0
6007,625,2,10,27.0,5,0
6008,625,2,15,18.0,2,0
6009,625,2,15,18.0,15,0
6010,625,2,15,25.0,10,0
6011,625,2,20,12.0,14,0
6012,626,2,20,15.0,10,0
6013,625,2,20,16.0,15,0
6014,625,2,20,18.0,16,0
6015,625,2,30,30.0,4,0
6016,625,2,40,9.0,1,0
6017,677,2,5,9.0,8,0
6018,677,2,5,18.0,15,0
6019,677,2,10,15.0,20,0
6020,677,2,10,26.0,4,0
6022,677,2,10,34.0,2,0
6023,677,2,15,10.0,18,0
6024,677,2,20,20.0,12,0
6025,677,2,20,26.0,0,0
6027,677,2,30,20.0,14,0
6028,677,2,30,24.0,9,0
6029,677,2,30,36.0,0,0
6030,677,2,40,20.0,11,0
6031,677,2,40,24.0,6,0
6032,677,2,60,5.0,21,0
6033,731,2,10,10.0,7,0
6034,731,2,10,20.0,14,0
6035,732,2,10,30.0,7,0
6036,732,2,15,15.0,20,0
6037,731,2,15,22.0,4,0
6038,731,2,20,19.0,12,0
6040,732,2,20,29.0,8,0
6041,732,2,30,13.0,21,0
6042,732,2,40,30.0,3,0
6043,790,2,5,7.0,10,0
6044,789,2,5,20.0,6,0
6045,789,2,10,13.0,21,0
6046,789,2,10,15.0,20,0
6047,790,2,15,28.0,5,0
6049,789,2,20,20.0,8,0
6050,790,2,20,28.0,9,0
6051,789,2,20,30.0,5,0
6052,789,2,20,38.0,1,0
6053,789,2,25,31.0,2,0
6054,789,2,30,30.0,2,0
6055,790,2,40,35.0,2,0
6056,851,2,5,16.0,14,0
6057,851,2,5,24.0,14,0
6058,851,2,5,25.0,6,0
6059,851,2,10,10.0,2,0
6060,851,2,10,10.0,19,0
6061,850,2,10,28.0,1,0
6062,851,2,10,28.0,6,0
6063,851,2,10,35.0,2,0
6064,851,2,20,16.0,19,0
6065,851,2,20,23.0,13,0
6066,851,2,20,23.0,14,0
6067,851,2,20,33.0,3,0
6068,851,2,20,38.0,0,0
6069,851,2,25,28.0,10,0
6071,851,2,40,33.0,3,0
6072,851,2,80,30.0,8,0
6073,916,2,40,34.0,5,0
6074,916,2,10,20.0,24,0
6075,915,2,10,22.0,15,0
6076,916,2,10,28.0,10,0
6077,915,2,15,16.0,23,0
6078,915,2,20,19.0,18,0
6079,915,2,20,26.0,11,0
6080,915,2,20,29.0,8,0
6081,915,2,20,32.0,4,0
6082,915,2,30,24.0,5,0
6083,915,2,30,25.0,19,0
6084,915,2,30,29.0,15,0
6086,915,2,40,25.0,5,0
6087,916,2,40,33.0,6,0
6088,915,2,10,12.0,23,0
6089,984,2,10,32.0,8,0
6090,984,2,5,14.0,22,0
6092,984,2,10,16.0,23,0
6093,984,2,10,17.0,14,0
6094,984,2,10,18.0,25,0
6095,984,2,10,22.0,2,0
6096,984,2,15,30.0,6,0
6097,984,2,20,10.0,22,0
6098,984,2,20,26.0,21,0
6099,984,2,20,39.0,2,0
6100,984,2,25,20.0,20,0
6101,984,2,25,28.0,12,0
6102,984,2,25,33.0,6,0
6103,984,2,25,40.0,0,0
6104,984,2,30,14.0,20,0
6105,984,2,30,34.0,4,0
6107,984,2,40,16.0,20,0
6108,984,2,40,31.0,1,0
6109,1056,2,5,5.0,25,0
6110,1056,2,10,13.0,22,0
6111,1056,2,10,22.0,12,0
6112,1056,2,10,22.0,15,0
6113,1056,2,10,28.0,11,0
6114,1056,2,10,29.0,12,0
6115,1056,2,10,32.0,7,0
6116,1056,2,20,11.0,27,0
6117,1056,2,20,26.0,13,0
6118,1056,2,25,6.0,19,0
6119,1056,2,30,41.0,2,0
6120,1056,2,35,21.0,17,0
6121,1056,2,40,35.0,4,0
6123,1056,2,45,23.0,14,0
6124,1132,2,30,24.0,16,0
6125,1132,2,5,14.0,22,0
6127,1132,2,10,10.0,18,0
6128,1132,2,10,16.0,13,0
6129,1132,2,10,20.0,9,0
6130,1132,2,15,28.0,11,0
6131,1132,2,20,10.0,28,0
6132,1132,2,20,18.0,24,0
6133,1132,2,20,23.0,2,0
6134,1132,2,20,25.0,12,0
6135,1132,2,25,17.0,18,0
6136,1132,2,30,25.0,8,0
6137,1132,2,30,32.0,6,0
6138,1132,2,40,42.0,5,0
6139,1132,2,45,25.0,0,0
6141,1212,2,20,11.0,19,0
6142,1212,2,20,12.0,29,0
6143,1212,2,20,17.0,12,0
6144,1212,2,20,34.0,0,2
6145,1212,2,20,35.0,1,0
6146,1212,2,30,17.0,14,0
6147,1212,2,30,32.0,3,0
6148,1212,2,40,27.0,14,0
6150,1296,2,5,19.0,21,0
6151,1296,2,5,20.0,17,0
6152,1296,2,10,15.0,23,0
6153,1297,2,10,38.0,7,0
6154,1296,2,15,35.0,3,0
6155,1297,2,15,36.0,7,0
6156,1296,2,20,17.0,25,0
6157,1296,2,20,36.0,6,0
6158,1296,2,25,41.0,2,0
6159,1297,2,30,33.0,13,0
6160,1296,2,30,39.0,4,0
6161,1296,2,40,24.0,13,0
6162,1297,2,40,30.0,8,0
6163,1297,2,40,32.0,2,0
6164,1296,2,40,35.0,7,0
6165,1296,2,10,24.0,14,0
6166,1385,2,5,22.0,18,0
6167,1385,2,10,5.0,21,0
6168,1385,2,10,21.0,19,0
6169,1385,2,10,25.0,0,0
6170,1385,2,10,31.0,10,0
6172,1385,2,20,10.0,25,0
6173,1385,2,20,32.0,9,0
6174,1385,2,30,28.0,16,0
6175,1385,2,10,25.0,21,0
6176,1478,2,5,15.0,7,0
6177,1478,2,10,19.0,25,0
6178,1478,2,10,20.0,22,0
6179,1478,2,10,30.0,7,0
6180,1478,2,10,36.0,5,0
6181,1478,2,20,20.0,20,0
6182,1478,2,20,30.0,18,0
6183,1478,2,20,42.0,4,0
6184,1478,2,25,31.0,6,0
6185,1478,2,30,28.0,22,0
6186,1478,2,40,45.0,0,2
6187,1478,2,40,45.0,1,0
6188,1478,2,45,42.0,4,0
6189,1478,2,20,23.0,17,0
6190,1575,2,5,31.0,12,0
6191,1576,2,10,30.0,15,0
6192,1576,2,10,33.0,6,0
6193,1575,2,15,43.0,1,0
6194,1576,2,20,12.0,9,0
6195,1575,2,20,30.0,18,0
6196,1576,2,20,33.0,14,0
6197,1575,2,20,36.0,13,0
6198,1576,2,20,46.0,0,2
6199,1575,2,25,43.0,4,0
6200,1678,2,10,9.0,34,0
6202,1678,2,10,15.0,31,0
6203,1678,2,10,22.0,4,0
6204,1678,2,10,25.0,15,0
6205,1678,2,10,26.0,22,0
6206,1678,2,10,44.0,4,0
6207,1678,2,15,38.0,10,0
6208,1678,2,15,40.0,6,0
6209,1678,2,20,28.0,18,0
6210,1678,2,20,41.0,4,0
6211,1678,2,25,40.0,6,0
6212,1678,2,30,32.0,6,0
6214,1678,2,40,37.0,14,0
6216,1678,2,40,29.0,14,0
6217,1678,2,10,45.0,1,0
6218,1786,2,5,6.0,35,0
6219,1785,2,5,14.0,30,0
6220,1785,2,10,15.0,30,0
6221,1786,2,10,20.0,7,0
6223,1785,2,10,26.0,5,0
6225,1785,2,15,31.0,11,0
6226,1785,2,20,11.0,25,0
6228,1785,2,20,25.0,10,0
6229,1785,2,20,27.0,15,0
6230,1785,2,30,33.0,11,0
6231,1785,2,60,27.0,12,0
6232,1898,2,5,10.0,12,0
6233,1898,2,5,24.0,21,0
6234,1898,2,5,38.0,11,0
6235,1898,2,5,40.0,0,0
6236,1898,2,10,22.0,4,0
6237,1898,2,10,31.0,12,0
6238,1898,2,20,17.0,33,0
6239,1898,2,20,23.0,27,0
6240,1898,2,20,30.0,18,0
6241,1898,2,20,36.0,6,0
6242,1898,2,20,36.0,8,0
6243,1898,2,20,40.0,10,0
6244,2015,2,5,35.0,15,0
6245,2016,2,10,36.0,15,0
6246,2016,2,15,20.0,2,0
6247,2015,2,20,38.0,4,0
6248,2139,2,5,8.0,23,0
6249,2138,2,5,19.0,29,0
6250,2138,2,5,33.0,15,0
6252,2138,2,10,32.0,13,1
6253,2139,2,10,40.0,3,2
6255,2138,2,20,18.0,34,0
6256,2139,2,20,20.0,17,0
6257,2138,2,20,28.0,18,0
6258,2138,2,20,28.0,19,0
6259,2139,2,20,29.0,22,0
6260,2139,2,25,40.0,3,0
6261,2139,2,30,18.0,15,0
6262,2138,2,40,40.0,9,2
6263,2139,2,60,12.0,33,0
6264,2138,2,30,40.0,5,2
6265,2267,2,5,13.0,35,0
6266,2267,2,5,26.0,24,0
6267,2267,2,10,20.0,33,0
6268,2267,2,10,23.0,29,0
6269,2267,2,15,14.0,37,0
6270,2267,2,20,19.0,30,0
6271,2267,2,20,23.0,34,0
6272,2267,2,20,43.0,10,1
6273,2267,2,20,51.0,8,1
6274,2267,2,30,14.0,39,0
6275,2267,2,40,48.0,6,1
6276,2267,2,20,43.0,12,1
6277,2402,2,10,22.0,8,0
6278,2402,2,10,39.0,15,0
6279,2402,2,20,21.0,18,0
6280,2402,2,20,25.0,25,0
