,Unnamed: 0,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
4062,84062,SCROP84063,1678,0,1,3,20,,0,2,0
4063,84063,SCROP84064,1678,0,1,3,30,,0,2,0
4064,84064,SCROP84065,1678,0,1,3,35,39.0,0,2,0
4065,84065,SCROP84066,1678,0,1,3,35,45.0,0,2,0
4066,84066,SCROP84067,1678,0,1,3,35,49.0,0,2,0
4067,84067,SCROP84068,1678,0,1,3,40,45.0,0,1,0
4068,84068,SCROP84069,1786,0,0,3,5,48.0,0,1,0
4069,84069,SCROP84070,1786,0,0,3,10,16.0,0,1,0
4070,84070,SCROP84071,1785,0,0,3,25,,0,3,0
4071,84071,SCROP84072,1785,0,1,3,5,35.0,0,3,0
4072,84072,SCROP84073,1785,0,1,3,5,53.0,0,3,0
4073,84073,SCROP84074,1785,0,1,3,25,42.0,0,2,0
4074,84074,SCROP84075,1786,0,1,3,25,56.0,0,2,0
4075,84075,SCROP84076,1785,0,1,3,40,55.0,0,2,0
4076,84076,SCROP84077,1785,0,1,3,50,45.0,0,1,0
4077,84077,SCROP84078,1898,0,0,3,5,55.0,0,2,0
4078,84078,SCROP84079,1898,0,0,3,20,51.0,0,1,0
4079,84079,SCROP84080,1898,0,0,3,30,25.0,0,2,0
4080,84080,SCROP84081,1898,0,0,3,20,27.0,0,2,0
4081,84081,SCROP84082,1898,0,0,3,20,35.0,0,3,0
4082,84082,SCROP84083,1898,0,0,3,10,20.0,0,3,0
4083,84083,SCROP84084,1898,0,1,3,15,41.0,0,1,0
4084,84084,SCROP84085,1898,0,1,3,20,32.0,0,3,0
4085,84085,SCROP84086,1898,0,1,3,20,42.0,0,2,0
4086,84086,SCROP84087,1898,0,1,3,35,47.0,0,2,0
4087,84087,SCROP84088,2016,0,0,3,40,,0,2,0
4088,84088,SCROP84089,2016,0,0,3,40,53.0,0,1,0
4089,84089,SCROP84090,2015,0,0,3,20,,0,1,0
4090,84090,SCROP84091,2016,0,0,3,20,49.0,0,1,0
4091,84091,SCROP84092,2016,0,1,3,10,39.0,0,2,0
4092,84092,SCROP84093,2016,0,1,3,40,40.0,0,2,0
4093,84093,SCROP84094,2139,0,0,3,10,53.0,0,3,0
4094,84094,SCROP84095,2138,0,0,3,35,40.0,0,1,0
4095,84095,SCROP84096,2138,0,0,3,40,52.0,0,1,0
4096,84096,SCROP84097,2138,0,0,3,10,40.0,0,2,0
4097,84097,SCROP84098,2138,0,0,3,40,48.0,0,1,0
4098,84098,SCROP84099,2138,0,0,3,15,48.0,0,2,0
4099,84099,SCROP84100,2139,0,1,3,20,44.0,0,2,0
4100,84100,SCROP84101,2138,0,1,3,30,50.0,0,1,0
4101,84101,SCROP84102,2138,0,1,3,5,47.0,0,2,0
4102,84102,SCROP84103,2267,0,0,3,40,,0,3,0
4103,84103,SCROP84104,2267,0,0,3,5,49.0,0,1,0
4104,84104,SCROP84105,2267,0,0,3,20,42.0,0,2,0
4105,84105,SCROP84106,2267,0,0,3,20,53.0,0,1,0
4106,84106,SCROP84107,2267,0,1,3,15,,0,2,0
4107,84107,SCROP84108,2267,0,1,3,35,55.0,0,2,0
4108,84108,SCROP84109,2267,0,1,3,20,30.0,0,2,0
4109,84109,SCROP84110,2401,0,0,3,20,45.0,0,2,0
4110,84110,SCROP84111,2401,0,0,3,20,60.0,0,2,0
4111,84111,SCROP84112,2401,0,0,3,25,54.0,0,1,0
4112,84112,SCROP84113,2401,0,0,3,40,54.0,0,2,0
4113,84113,SCROP84114,2401,0,0,3,30,57.0,0,2,0
4114,84114,SCROP84115,2401,0,0,3,20,57.0,0,1,0
4115,84115,SCROP84116,2402,0,0,3,25,55.0,0,3,0
4116,84116,SCROP84117,2402,0,1,3,5,50.0,0,2,0
4117,84117,SCROP84118,2401,0,1,3,20,50.0,0,2,0
4118,84118,SCROP84119,2542,0,0,3,5,57.0,0,1,0
4119,84119,SCROP84120,2541,0,0,3,20,,0,2,0
4120,84120,SCROP84121,2541,0,0,3,20,58.0,0,3,0
4121,84121,SCROP84122,2542,0,0,3,30,50.0,0,1,0
4122,84122,SCROP84123,2541,0,0,3,20,57.0,0,1,0
4123,84123,SCROP84124,2542,0,0,3,15,60.0,0,3,0
4124,84124,SCROP84125,2541,0,0,3,30,57.0,0,3,0
4125,84125,SCROP84126,2542,0,1,3,10,61.0,0,1,0
4126,84126,SCROP84127,2541,0,1,3,20,54.0,0,1,0
4127,84127,SCROP84128,2542,0,1,3,40,49.0,0,2,0
4128,84128,SCROP84129,2542,0,1,3,15,47.0,0,2,0
4129,84129,SCROP84130,2542,0,1,3,20,54.0,0,2,0
4130,84130,SCROP84131,2688,0,0,3,15,48.0,0,2,0
4131,84131,SCROP84132,2688,0,0,3,30,,0,2,0
4132,84132,SCROP84133,2688,0,0,3,20,52.0,0,1,0
4133,84133,SCROP84134,2687,0,0,3,15,53.0,0,1,0
4134,84134,SCROP84135,2688,0,0,3,25,60.0,0,3,0
4135,84135,SCROP84136,2688,0,0,3,30,53.0,0,2,0
4136,84136,SCROP84137,2688,0,0,3,10,50.0,0,2,0
4137,84137,SCROP84138,2688,0,0,3,20,58.0,0,1,0
4138,84138,SCROP84139,2688,0,1,3,15,44.0,0,1,0
4139,84139,SCROP84140,2688,0,1,3,15,55.0,0,2,0
4140,84140,SCROP84141,2688,0,1,3,15,60.0,0,2,0
4141,84141,SCROP84142,2840,0,0,3,15,40.0,0,2,0
4142,84142,SCROP84143,2840,0,0,3,20,50.0,0,1,0
4143,84143,SCROP84144,2840,0,1,3,15,60.0,0,2,0
4144,84144,SCROP84145,2840,0,1,3,20,,0,2,0
4145,84145,SCROP84146,2999,0,0,3,10,53.0,0,2,0
4146,84146,SCROP84147,2999,0,0,3,20,28.0,0,1,0
4147,84147,SCROP84148,2999,0,0,3,10,59.0,0,3,0
4148,84148,SCROP84149,2999,0,0,3,20,42.0,0,1,0
4149,84149,SCROP84150,2999,0,1,3,15,45.0,0,2,0
4150,84150,SCROP84151,3164,0,1,3,25,59.0,0,1,1
4151,84151,SCROP84152,3164,0,1,3,20,30.0,0,1,1
4152,84152,SCROP84153,3164,0,1,3,20,41.0,0,2,1
4153,84153,SCROP84154,3336,0,0,3,10,51.0,0,3,1
4154,84154,SCROP84155,3337,0,0,3,20,60.0,0,2,1
4155,84155,SCROP84156,3337,0,0,3,40,62.0,0,3,1
4156,84156,SCROP84157,3337,0,0,3,10,55.0,0,2,1
4157,84157,SCROP84158,3336,0,1,3,30,48.0,0,2,1
4158,84158,SCROP84159,3336,0,1,3,20,50.0,0,1,1
4159,84159,SCROP84160,3516,0,1,3,20,50.0,0,2,1
4160,84160,SCROP84161,3895,0,0,3,20,60.0,0,2,1
4161,84161,SCROP84162,150,1,0,3,50,14.0,0,2,0
4162,84162,SCROP84163,150,1,1,3,5,16.0,0,2,0
4163,84163,SCROP84164,151,1,1,3,10,14.0,0,2,0
4164,84164,SCROP84165,169,1,0,3,15,20.0,0,2,0
4165,84165,SCROP84166,168,1,0,3,15,21.0,0,1,0
4166,84166,SCROP84167,168,1,0,3,25,,0,2,0
4167,84167,SCROP84168,168,1,1,3,10,17.0,0,2,0
4168,84168,SCROP84169,168,1,1,3,20,20.0,0,1,0
4169,84169,SCROP84170,188,1,0,3,45,19.0,0,2,0
4170,84170,SCROP84171,209,1,0,3,10,17.0,0,2,0
4171,84171,SCROP84172,209,1,0,3,20,25.0,0,2,0
4172,84172,SCROP84173,209,1,0,3,40,23.0,0,1,0
4173,84173,SCROP84174,209,1,1,3,30,20.0,0,2,0
4174,84174,SCROP84175,232,1,0,3,25,20.0,0,2,0
4175,84175,SCROP84176,232,1,1,3,25,12.0,0,1,0
4176,84176,SCROP84177,232,1,1,3,35,,0,1,0
4177,84177,SCROP84178,257,1,0,3,10,10.0,0,2,0
4178,84178,SCROP84179,257,1,0,3,25,22.0,0,1,0
4179,84179,SCROP84180,256,1,1,3,10,11.0,0,1,0
4180,84180,SCROP84181,256,1,1,3,20,7.0,0,1,0
4181,84181,SCROP84182,257,1,1,3,60,24.0,0,3,0
4182,84182,SCROP84183,283,1,0,3,30,11.0,0,1,0
4183,84183,SCROP84184,283,1,0,3,30,29.0,0,1,0
4184,84184,SCROP84185,283,1,1,3,5,20.0,0,3,0
4185,84185,SCROP84186,283,1,1,3,15,12.0,0,1,0
4186,84186,SCROP84187,283,1,1,3,40,24.0,0,2,0
4187,84187,SCROP84188,311,1,0,3,15,22.0,0,1,0
4188,84188,SCROP84189,311,1,0,3,20,22.0,0,2,0
4189,84189,SCROP84190,312,1,1,3,5,24.0,0,3,0
4190,84190,SCROP84191,311,1,1,3,20,8.0,0,1,0
4191,84191,SCROP84192,311,1,1,3,20,,0,1,0
4192,84192,SCROP84193,311,1,1,3,35,28.0,0,2,0
4193,84193,SCROP84194,342,1,0,3,10,28.0,0,2,0
4194,84194,SCROP84195,342,1,0,3,20,,0,2,0
4195,84195,SCROP84196,342,1,0,3,20,30.0,0,2,0
4196,84196,SCROP84197,342,1,0,3,25,,0,1,0
4197,84197,SCROP84198,342,1,0,3,25,29.0,0,3,0
4198,84198,SCROP84199,342,1,0,3,30,20.0,0,1,0
4199,84199,SCROP84200,342,1,0,3,30,22.0,0,1,0
4200,84200,SCROP84201,342,1,0,3,35,27.0,0,2,0
4201,84201,SCROP84202,342,1,0,3,15,26.0,0,1,0
4202,84202,SCROP84203,342,1,1,3,10,20.0,0,1,0
4203,84203,SCROP84204,375,1,0,3,10,24.0,0,2,0
4204,84204,SCROP84205,375,1,0,3,15,23.0,0,1,0
4205,84205,SCROP84206,375,1,0,3,20,9.0,0,2,0
4206,84206,SCROP84207,375,1,1,3,15,20.0,0,3,0
4207,84207,SCROP84208,375,1,1,3,30,15.0,0,1,0
4208,84208,SCROP84209,375,1,1,3,40,16.0,0,3,0
4209,84209,SCROP84210,375,1,1,3,60,12.0,0,2,0
4210,84210,SCROP84211,410,1,0,3,20,20.0,0,1,0
4211,84211,SCROP84212,410,1,0,3,30,33.0,0,1,0
4212,84212,SCROP84213,410,1,0,3,40,,0,2,0
4213,84213,SCROP84214,410,1,1,3,15,9.0,0,2,0
4214,84214,SCROP84215,410,1,1,3,20,13.0,0,3,0
4215,84215,SCROP84216,411,1,1,3,25,20.0,0,2,0
4216,84216,SCROP84217,410,1,1,3,30,24.0,0,3,0
4217,84217,SCROP84218,411,1,1,3,35,26.0,0,2,0
4218,84218,SCROP84219,410,1,1,3,15,22.0,0,2,0
4219,84219,SCROP84220,448,1,0,3,5,15.0,0,1,0
4220,84220,SCROP84221,448,1,0,3,10,11.0,0,2,0
4221,84221,SCROP84222,448,1,0,3,35,20.0,0,3,0
4222,84222,SCROP84223,448,1,0,3,35,27.0,0,2,0
4223,84223,SCROP84224,448,1,0,3,40,35.0,0,1,0
4224,84224,SCROP84225,448,1,1,3,5,8.0,0,1,0
4225,84225,SCROP84226,448,1,1,3,20,34.0,0,1,0
4226,84226,SCROP84227,448,1,1,3,45,28.0,0,2,0
4227,84227,SCROP84228,448,1,1,3,50,24.0,0,1,0
4228,84228,SCROP84229,488,1,0,3,10,12.0,0,1,0
4229,84229,SCROP84230,488,1,0,3,15,34.0,0,2,0
4230,84230,SCROP84231,488,1,0,3,25,12.0,0,3,0
4231,84231,SCROP84232,488,1,0,3,10,19.0,0,3,0
4232,84232,SCROP84233,488,1,1,3,10,26.0,0,3,0
4233,84233,SCROP84234,488,1,1,3,10,28.0,0,2,0
4234,84234,SCROP84235,488,1,1,3,25,30.0,0,2,0
4235,84235,SCROP84236,488,1,1,3,40,19.0,0,1,0
4236,84236,SCROP84237,488,1,1,3,45,35.0,0,3,0
4237,84237,SCROP84238,488,1,1,3,50,33.0,0,2,0
4238,84238,SCROP84239,531,1,0,3,5,31.0,0,2,0
4239,84239,SCROP84240,531,1,0,3,5,33.0,0,1,0
4240,84240,SCROP84241,531,1,0,3,60,37.0,0,2,0
4241,84241,SCROP84242,531,1,1,3,10,33.0,0,1,0
4242,84242,SCROP84243,531,1,1,3,25,24.0,0,1,0
4243,84243,SCROP84244,531,1,1,3,35,30.0,0,2,0
4244,84244,SCROP84245,577,1,0,3,5,36.0,0,2,0
4245,84245,SCROP84246,577,1,0,3,15,23.0,0,2,0
4246,84246,SCROP84247,577,1,0,3,20,35.0,0,2,0
4247,84247,SCROP84248,577,1,0,3,5,30.0,0,3,0
4248,84248,SCROP84249,577,1,0,3,25,,0,2,0
4249,84249,SCROP84250,577,1,1,3,5,5.0,0,2,0
4250,84250,SCROP84251,577,1,1,3,15,30.0,0,2,0
4251,84251,SCROP84252,577,1,1,3,35,25.0,0,2,0
4252,84252,SCROP84253,577,1,1,3,60,31.0,0,3,0
4253,84253,SCROP84254,625,1,0,3,5,,0,2,0
4254,84254,SCROP84255,626,1,0,3,10,40.0,0,3,0
4255,84255,SCROP84256,625,1,0,3,25,32.0,0,2,0
4256,84256,SCROP84257,625,1,0,3,30,22.0,0,1,0
4257,84257,SCROP84258,626,1,0,3,30,32.0,0,1,0
4258,84258,SCROP84259,625,1,0,3,40,34.0,0,2,0
4259,84259,SCROP84260,625,1,1,3,20,40.0,0,1,0
4260,84260,SCROP84261,626,1,1,3,60,,0,1,0
4261,84261,SCROP84262,626,1,1,3,10,25.0,0,1,0
4262,84262,SCROP84263,626,1,1,3,40,,0,2,0
4263,84263,SCROP84264,677,1,0,3,10,22.0,0,2,0
4264,84264,SCROP84265,677,1,0,3,40,34.0,0,2,0
4265,84265,SCROP84266,677,1,1,3,10,12.0,0,1,0
4266,84266,SCROP84267,677,1,1,3,10,32.0,0,2,0
4267,84267,SCROP84268,677,1,1,3,50,19.0,0,1,0
4268,84268,SCROP84269,677,1,1,3,55,34.0,0,1,0
4269,84269,SCROP84270,677,1,1,3,60,37.0,0,2,0
4270,84270,SCROP84271,732,1,0,3,10,38.0,0,2,0
4271,84271,SCROP84272,731,1,0,3,15,26.0,0,3,0
4272,84272,SCROP84273,731,1,0,3,20,18.0,0,3,0
4273,84273,SCROP84274,731,1,0,3,25,28.0,0,1,0
4274,84274,SCROP84275,732,1,0,3,40,28.0,0,1,0
4275,84275,SCROP84276,732,1,0,3,60,41.0,0,2,0
4276,84276,SCROP84277,731,1,1,3,15,38.0,0,3,0
4277,84277,SCROP84278,731,1,1,3,30,,0,2,0
4278,84278,SCROP84279,789,1,0,3,10,35.0,0,1,0
4279,84279,SCROP84280,789,1,1,3,5,6.0,0,3,0
4280,84280,SCROP84281,789,1,1,3,5,23.0,0,1,0
4281,84281,SCROP84282,789,1,1,3,5,32.0,0,2,0
4282,84282,SCROP84283,789,1,1,3,10,,0,2,0
4283,84283,SCROP84284,789,1,1,3,20,10.0,0,3,0
4284,84284,SCROP84285,789,1,1,3,20,12.0,0,2,0
4285,84285,SCROP84286,789,1,1,3,20,42.0,0,2,0
4286,84286,SCROP84287,790,1,1,3,20,36.0,0,3,0
4287,84287,SCROP84288,851,1,0,3,5,,0,2,0
4288,84288,SCROP84289,851,1,0,3,20,20.0,0,2,0
4289,84289,SCROP84290,851,1,0,3,30,37.0,0,2,0
4290,84290,SCROP84291,851,1,0,3,20,,0,2,0
4291,84291,SCROP84292,851,1,0,3,30,34.0,0,2,0
4292,84292,SCROP84293,851,1,1,3,15,13.0,0,2,0
4293,84293,SCROP84294,851,1,1,3,20,44.0,0,2,0
4294,84294,SCROP84295,851,1,1,3,10,40.0,0,2,0
4295,84295,SCROP84296,916,1,0,3,20,,0,2,0
4296,84296,SCROP84297,915,1,0,3,30,35.0,0,1,0
4297,84297,SCROP84298,916,1,0,3,35,38.0,0,2,0
4298,84298,SCROP84299,916,1,1,3,10,38.0,0,2,0
4299,84299,SCROP84300,915,1,1,3,20,30.0,0,2,0
4300,84300,SCROP84301,915,1,1,3,30,40.0,0,1,0
4301,84301,SCROP84302,916,1,1,3,20,40.0,0,2,0
4302,84302,SCROP84303,984,1,0,3,30,23.0,0,2,0
4303,84303,SCROP84304,984,1,0,3,30,30.0,0,2,0
4304,84304,SCROP84305,984,1,0,3,35,,0,2,0
4305,84305,SCROP84306,984,1,0,3,35,,0,2,0
4306,84306,SCROP84307,984,1,1,3,20,15.0,0,3,0
4307,84307,SCROP84308,984,1,1,3,20,36.0,0,2,0
4308,84308,SCROP84309,984,1,1,3,40,32.0,0,3,0
4309,84309,SCROP84310,1056,1,0,3,5,,0,2,0
4310,84310,SCROP84311,1056,1,0,3,10,44.0,0,3,0
4311,84311,SCROP84312,1056,1,0,3,60,40.0,0,1,0
4312,84312,SCROP84313,1056,1,0,3,20,35.0,0,2,0
4313,84313,SCROP84314,1056,1,1,3,15,34.0,0,3,0
4314,84314,SCROP84315,1056,1,1,3,20,25.0,0,2,0
4315,84315,SCROP84316,1056,1,1,3,25,27.0,0,2,0
4316,84316,SCROP84317,1056,1,1,3,40,17.0,0,1,0
4317,84317,SCROP84318,1056,1,1,3,50,36.0,0,2,0
4318,84318,SCROP84319,1056,1,1,3,30,42.0,0,2,0
4319,84319,SCROP84320,1132,1,0,3,5,34.0,0,2,0
4320,84320,SCROP84321,1132,1,0,3,10,10.0,0,1,0
4321,84321,SCROP84322,1132,1,0,3,10,34.0,0,2,0
4322,84322,SCROP84323,1132,1,0,3,20,36.0,0,2,0
4323,84323,SCROP84324,1132,1,0,3,40,28.0,0,3,0
4324,84324,SCROP84325,1132,1,0,3,40,32.0,0,3,0
4325,84325,SCROP84326,1132,1,0,3,20,39.0,0,3,0
4326,84326,SCROP84327,1132,1,1,3,5,43.0,0,1,0
4327,84327,SCROP84328,1132,1,1,3,10,32.0,0,3,0
4328,84328,SCROP84329,1132,1,1,3,15,18.0,0,3,0
4329,84329,SCROP84330,1132,1,1,3,20,27.0,0,2,0
4330,84330,SCROP84331,1132,1,1,3,35,32.0,0,2,0
4331,84331,SCROP84332,1132,1,1,3,40,25.0,0,2,0
4332,84332,SCROP84333,1132,1,1,3,40,39.0,0,2,0
4333,84333,SCROP84334,1132,1,1,3,20,39.0,0,3,0
4334,84334,SCROP84335,1132,1,1,3,20,30.0,0,2,0
4335,84335,SCROP84336,1212,1,0,3,5,15.0,0,2,0
4336,84336,SCROP84337,1212,1,0,3,10,,0,2,0
4337,84337,SCROP84338,1212,1,0,3,10,31.0,0,2,0
4338,84338,SCROP84339,1212,1,0,3,20,33.0,0,3,0
4339,84339,SCROP84340,1212,1,0,3,30,47.0,0,2,0
4340,84340,SCROP84341,1212,1,0,3,40,38.0,0,1,0
4341,84341,SCROP84342,1212,1,0,3,30,40.0,0,1,0
4342,84342,SCROP84343,1212,1,0,3,20,39.0,0,1,0
4343,84343,SCROP84344,1212,1,0,3,20,43.0,0,1,0
4344,84344,SCROP84345,1212,1,1,3,30,29.0,0,2,0
4345,84345,SCROP84346,1212,1,1,3,35,39.0,0,2,0
4346,84346,SCROP84347,1212,1,1,3,40,21.0,0,3,0
4347,84347,SCROP84348,1212,1,1,3,40,37.0,0,1,0
4348,84348,SCROP84349,1297,1,0,3,5,15.0,0,1,0
4349,84349,SCROP84350,1296,1,0,3,5,36.0,0,3,0
4350,84350,SCROP84351,1296,1,0,3,5,39.0,0,1,0
4351,84351,SCROP84352,1297,1,0,3,10,10.0,0,1,0
4352,84352,SCROP84353,1296,1,0,3,10,23.0,0,2,0
4353,84353,SCROP84354,1297,1,0,3,20,34.0,0,3,0
4354,84354,SCROP84355,1296,1,0,3,25,21.0,0,2,0
4355,84355,SCROP84356,1296,1,0,3,25,39.0,0,2,0
4356,84356,SCROP84357,1297,1,0,3,40,34.0,0,2,0
4357,84357,SCROP84358,1297,1,0,3,60,38.0,0,2,0
4358,84358,SCROP84359,1296,1,0,3,30,37.0,0,1,0
4359,84359,SCROP84360,1297,1,0,3,5,38.0,0,2,0
4360,84360,SCROP84361,1296,1,1,3,10,19.0,0,2,0
4361,84361,SCROP84362,1297,1,1,3,40,35.0,0,2,0
4362,84362,SCROP84363,1296,1,1,3,40,43.0,0,3,0
4363,84363,SCROP84364,1385,1,0,3,10,36.0,0,2,0
4364,84364,SCROP84365,1385,1,0,3,15,38.0,0,2,0
4365,84365,SCROP84366,1385,1,0,3,30,27.0,0,2,0
4366,84366,SCROP84367,1385,1,0,3,35,30.0,0,2,0
4367,84367,SCROP84368,1385,1,1,3,10,10.0,0,1,0
4368,84368,SCROP84369,1385,1,1,3,20,39.0,0,3,0
4369,84369,SCROP84370,1385,1,1,3,25,47.0,0,2,0
4370,84370,SCROP84371,1385,1,1,3,20,28.0,0,2,0
4371,84371,SCROP84372,1385,1,1,3,30,40.0,0,2,0
4372,84372,SCROP84373,1478,1,0,3,5,21.0,0,2,0
4373,84373,SCROP84374,1478,1,0,3,15,39.0,0,1,0
4374,84374,SCROP84375,1478,1,0,3,15,,0,3,0
4375,84375,SCROP84376,1478,1,0,3,20,30.0,0,3,0
4376,84376,SCROP84377,1478,1,0,3,60,46.0,0,2,0
4377,84377,SCROP84378,1478,1,0,3,30,42.0,0,3,0
4378,84378,SCROP84379,1478,1,1,3,15,20.0,0,3,0
4379,84379,SCROP84380,1478,1,1,3,20,23.0,0,2,0
4380,84380,SCROP84381,1478,1,1,3,40,51.0,0,1,0
4381,84381,SCROP84382,1575,1,0,3,10,53.0,0,2,0
4382,84382,SCROP84383,1576,1,0,3,15,35.0,0,3,0
4383,84383,SCROP84384,1576,1,0,3,25,33.0,0,3,0
4384,84384,SCROP84385,1576,1,0,3,35,30.0,0,2,0
4385,84385,SCROP84386,1575,1,0,3,20,46.0,0,2,0
4386,84386,SCROP84387,1575,1,0,3,5,33.0,0,2,0
4387,84387,SCROP84388,1576,1,1,3,10,,0,1,0
4388,84388,SCROP84389,1575,1,1,3,15,12.0,0,3,0
4389,84389,SCROP84390,1576,1,1,3,20,28.0,0,2,0
4390,84390,SCROP84391,1576,1,1,3,20,30.0,0,1,0
4391,84391,SCROP84392,1576,1,1,3,20,51.0,0,2,0
4392,84392,SCROP84393,1576,1,1,3,30,35.0,0,1,0
4393,84393,SCROP84394,1576,1,1,3,30,45.0,0,2,0
4394,84394,SCROP84395,1678,1,0,3,20,31.0,0,2,0
4395,84395,SCROP84396,1678,1,0,3,10,35.0,0,2,0
4396,84396,SCROP84397,1678,1,1,3,40,50.0,0,2,0
4397,84397,SCROP84398,1678,1,1,3,20,27.0,0,2,0
4398,84398,SCROP84399,1785,1,0,3,40,53.0,0,3,0
4399,84399,SCROP84400,1785,1,0,3,15,44.0,0,2,0
4400,84400,SCROP84401,1785,1,0,3,20,30.0,0,2,0
4401,84401,SCROP84402,1786,1,0,3,30,40.0,0,1,0
4402,84402,SCROP84403,1785,1,1,3,5,13.0,0,1,0
4403,84403,SCROP84404,1785,1,1,3,5,25.0,0,2,0
4404,84404,SCROP84405,1785,1,1,3,5,,0,2,0
4405,84405,SCROP84406,1785,1,1,3,5,48.0,0,2,0
4406,84406,SCROP84407,1786,1,1,3,40,37.0,0,1,0
4407,84407,SCROP84408,1786,1,1,3,40,,0,1,0
4408,84408,SCROP84409,1786,1,1,3,20,50.0,0,2,0
4409,84409,SCROP84410,1785,1,1,3,20,40.0,0,2,0
4410,84410,SCROP84411,1786,1,1,3,25,47.0,0,2,0
4411,84411,SCROP84412,1898,1,0,3,5,16.0,0,3,0
4412,84412,SCROP84413,1898,1,0,3,10,53.0,0,2,0
4413,84413,SCROP84414,1898,1,0,3,15,43.0,0,3,0
4414,84414,SCROP84415,1898,1,0,3,20,27.0,0,3,0
4415,84415,SCROP84416,1898,1,0,3,10,30.0,0,2,0
4416,84416,SCROP84417,1898,1,0,3,30,,0,2,0
4417,84417,SCROP84418,1898,1,1,3,30,27.0,0,1,0
4418,84418,SCROP84419,1898,1,1,3,40,48.0,0,3,0
4419,84419,SCROP84420,1898,1,1,3,20,40.0,0,2,0
4420,84420,SCROP84421,1898,1,1,3,20,,0,2,0
4421,84421,SCROP84422,1898,1,1,3,10,50.0,0,1,0
4422,84422,SCROP84423,1898,1,1,3,20,,0,3,0
4423,84423,SCROP84424,2015,1,0,3,5,52.0,0,1,0
4424,84424,SCROP84425,2015,1,0,3,15,40.0,0,2,0
4425,84425,SCROP84426,2015,1,0,3,20,37.0,0,2,0
4426,84426,SCROP84427,2015,1,0,3,30,,0,2,0
4427,84427,SCROP84428,2016,1,1,3,10,,0,1,0
4428,84428,SCROP84429,2016,1,1,3,25,55.0,0,1,0
4429,84429,SCROP84430,2015,1,1,3,30,,0,1,0
4430,84430,SCROP84431,2015,1,1,3,40,53.0,0,2,0
4431,84431,SCROP84432,2016,1,1,3,15,47.0,0,2,0
4432,84432,SCROP84433,2016,1,1,3,40,,0,2,0
4433,84433,SCROP84434,2138,1,0,3,5,42.0,0,2,0
4434,84434,SCROP84435,2139,1,0,3,30,52.0,0,2,0
4435,84435,SCROP84436,2139,1,0,3,45,49.0,0,1,0
4436,84436,SCROP84437,2139,1,1,3,15,20.0,0,2,0
4437,84437,SCROP84438,2139,1,1,3,40,51.0,0,1,0
4438,84438,SCROP84439,2139,1,1,3,50,52.0,0,1,0
4439,84439,SCROP84440,2138,1,1,3,10,30.0,0,1,0
4440,84440,SCROP84441,2138,1,1,3,30,48.0,0,1,0
4441,84441,SCROP84442,2138,1,1,3,20,,0,3,0
4442,84442,SCROP84443,2267,1,0,3,10,19.0,0,1,0
4443,84443,SCROP84444,2267,1,0,3,15,45.0,0,2,0
4444,84444,SCROP84445,2267,1,1,3,20,46.0,0,1,0
4445,84445,SCROP84446,2267,1,1,3,25,53.0,0,1,0
4446,84446,SCROP84447,2402,1,0,3,20,30.0,0,2,0
4447,84447,SCROP84448,2401,1,0,3,30,49.0,0,2,0
4448,84448,SCROP84449,2402,1,0,3,20,,0,1,0
4449,84449,SCROP84450,2402,1,1,3,30,37.0,0,2,0
4450,84450,SCROP84451,2402,1,1,3,40,40.0,0,2,0
4451,84451,SCROP84452,2402,1,1,3,20,35.0,0,3,0
4452,84452,SCROP84453,2401,1,1,3,20,53.0,0,3,0
4453,84453,SCROP84454,2541,1,0,3,5,53.0,0,2,0
4454,84454,SCROP84455,2541,1,0,3,10,51.0,0,1,0
4455,84455,SCROP84456,2541,1,0,3,15,47.0,0,2,0
4456,84456,SCROP84457,2541,1,0,3,15,51.0,0,2,0
4457,84457,SCROP84458,2541,1,0,3,15,49.0,0,3,0
4458,84458,SCROP84459,2541,1,1,3,15,35.0,0,2,0
4459,84459,SCROP84460,2541,1,1,3,20,25.0,0,2,0
4460,84460,SCROP84461,2687,1,0,3,10,54.0,0,3,0
4461,84461,SCROP84462,2688,1,0,3,20,35.0,0,1,0
4462,84462,SCROP84463,2688,1,1,3,15,42.0,0,1,0
4463,84463,SCROP84464,2688,1,1,3,15,47.0,0,2,0
4464,84464,SCROP84465,2840,1,0,3,10,,0,1,0
4465,84465,SCROP84466,2999,1,0,3,20,52.0,0,1,0
4466,84466,SCROP84467,2999,1,1,3,5,44.0,0,2,0
4467,84467,SCROP84468,2999,1,1,3,20,42.0,0,1,0
4468,84468,SCROP84469,2999,1,1,3,30,56.0,0,2,0
4469,84469,SCROP84470,3164,1,0,3,5,35.0,0,1,0
4470,84470,SCROP84471,3165,1,0,3,20,54.0,0,2,1
4471,84471,SCROP84472,3165,1,0,3,40,45.0,0,1,1
4472,84472,SCROP84473,3164,1,1,3,15,30.0,0,2,1
4473,84473,SCROP84474,3516,1,0,3,10,42.0,0,1,1
4474,84474,SCROP84475,3516,1,0,3,20,50.0,0,3,1
4475,84475,SCROP84476,3516,1,1,3,5,27.0,0,2,1
4476,84476,SCROP84477,3516,1,1,3,10,38.0,0,2,1
4477,84477,SCROP84478,3702,1,0,3,15,54.0,0,3,1
