,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
38180,2267,1,1,1,0,0.0,0,1,2
38181,2401,0,1,1,0,0.0,0,2,1
38182,2401,1,0,1,0,0.0,0,3,1
38183,2541,0,0,1,0,0.0,0,2,1
38184,2541,0,1,1,0,0.0,0,1,1
38185,2999,1,0,1,0,0.0,0,1,1
38186,3516,1,1,1,0,0.0,0,3,1
38187,3895,1,0,1,0,0.0,0,2,1
38188,3895,1,1,1,0,0.0,0,2,1
38190,151,0,0,3,30,15.0,0,1,0
38191,151,0,1,3,10,19.0,0,2,0
38192,151,0,1,3,15,6.0,0,2,0
38194,168,0,0,3,40,21.0,0,1,0
38195,168,0,1,3,30,17.0,0,2,0
38196,168,0,1,3,40,22.0,0,2,0
38197,168,0,1,3,60,22.0,0,1,0
38198,209,0,0,3,15,22.0,0,2,0
38199,209,0,1,3,10,8.0,0,2,0
38200,232,0,0,3,20,28.0,0,2,0
38201,232,0,0,3,25,16.0,0,3,0
38202,231,0,0,3,35,30.0,0,3,0
38203,232,0,0,3,50,28.0,0,2,0
38204,232,0,0,3,60,27.0,0,2,0
38205,232,0,1,3,10,17.0,0,1,0
38206,232,0,1,3,50,27.0,0,2,0
38207,232,0,1,3,60,12.0,0,2,0
38208,256,0,0,3,10,30.0,0,2,0
38211,257,0,1,3,35,20.0,0,1,0
38212,256,0,1,3,40,16.0,0,2,0
38216,312,0,0,3,50,19.0,0,1,0
38217,312,0,0,3,40,34.0,0,2,1
38218,311,0,1,3,10,21.0,0,2,0
38219,311,0,1,3,25,20.0,0,3,0
38220,342,0,0,3,25,26.0,0,3,0
38221,342,0,1,3,5,15.0,0,1,0
38222,375,0,1,3,20,12.0,0,3,0
38223,375,0,1,3,25,27.0,0,3,0
38224,375,0,1,3,40,20.0,0,2,0
38225,410,0,0,3,20,17.0,0,2,0
38226,410,0,0,3,40,17.0,0,2,0
38227,410,0,0,3,40,26.0,0,1,0
38228,410,0,0,3,40,27.0,0,1,0
38229,410,0,0,3,70,30.0,0,1,0
38230,410,0,1,3,5,28.0,0,2,0
38231,410,0,1,3,10,34.0,0,1,0
38232,410,0,1,3,20,34.0,0,1,0
38233,410,0,1,3,25,21.0,0,2,0
38234,410,0,1,3,30,22.0,0,2,0
38236,410,0,1,3,30,30.0,0,2,1
38238,448,0,0,3,40,30.0,0,2,0
38239,448,0,0,3,20,30.0,0,3,1
38240,448,0,1,3,10,21.0,0,3,0
38241,448,0,1,3,10,32.0,0,2,0
38242,448,0,1,3,20,30.0,0,1,0
38243,448,0,1,3,30,17.0,0,1,0
38244,448,0,1,3,30,34.0,0,1,0
38245,448,0,1,3,40,22.0,0,2,0
38246,448,0,1,3,50,20.0,0,2,0
38247,448,0,1,3,60,29.0,0,1,0
38248,448,0,1,3,25,27.0,0,2,1
38249,488,0,0,3,15,37.0,0,1,0
38250,489,0,0,3,20,12.0,0,1,0
38251,488,0,0,3,30,32.0,0,1,0
38252,488,0,0,3,35,35.0,0,3,0
38253,489,0,0,3,40,19.0,0,1,0
38254,488,0,0,3,50,29.0,0,1,0
38255,488,0,1,3,5,24.0,0,1,0
38256,488,0,1,3,25,26.0,0,1,0
38257,488,0,1,3,30,15.0,0,2,0
38258,488,0,1,3,40,19.0,0,3,0
38259,488,0,1,3,30,28.0,0,2,1
38260,531,0,0,3,10,21.0,0,2,0
38261,531,0,0,3,15,26.0,0,1,0
38262,531,0,0,3,25,37.0,0,2,0
38263,531,0,0,3,30,31.0,0,2,0
38264,531,0,0,3,80,30.0,0,2,0
38265,531,0,0,3,20,33.0,0,2,1
38266,531,0,1,3,15,24.0,0,2,0
38268,531,0,1,3,20,34.0,0,1,0
38269,531,0,1,3,25,32.0,0,1,0
38270,531,0,1,3,10,10.0,0,3,1
38272,577,0,0,3,25,39.0,0,2,0
38273,577,0,0,3,40,41.0,0,1,0
38274,577,0,0,3,40,30.0,0,1,1
38275,577,0,1,3,5,15.0,0,1,0
38276,577,0,1,3,15,24.0,0,2,0
38278,577,0,1,3,30,34.0,0,2,0
38279,577,0,1,3,60,34.0,0,2,0
38280,577,0,1,3,30,33.0,0,2,2
38281,625,0,0,3,25,19.0,0,2,0
38282,626,0,0,3,30,30.0,0,2,0
38283,625,0,0,3,40,24.0,0,1,0
38284,625,0,1,3,5,8.0,0,1,0
38285,626,0,1,3,10,12.0,0,3,0
38286,625,0,1,3,30,26.0,0,1,0
38287,626,0,1,3,30,36.0,0,2,0
38288,677,0,0,3,15,30.0,0,2,0
38289,677,0,0,3,20,10.0,0,1,0
38290,677,0,0,3,30,29.0,0,2,0
38291,677,0,0,3,40,27.0,0,3,0
38292,677,0,0,3,60,35.0,0,1,0
38293,677,0,0,3,40,26.0,0,2,1
38294,677,0,1,3,60,30.0,0,1,0
38295,677,0,1,3,60,42.0,0,2,0
38297,677,0,1,3,40,33.0,0,3,2
38298,677,0,1,3,20,36.0,0,3,2
38299,732,0,0,3,20,30.0,0,3,0
38300,731,0,0,3,30,42.0,0,2,0
38301,731,0,0,3,40,44.0,0,3,0
38302,732,0,0,3,20,30.0,0,1,1
38303,731,0,0,3,30,37.0,0,2,1
38304,731,0,1,3,20,31.0,0,1,0
38305,732,0,1,3,30,30.0,0,1,0
38306,732,0,1,3,25,10.0,0,1,1
38307,732,0,1,3,35,30.0,0,3,1
38309,789,0,0,3,40,33.0,0,2,0
38311,789,0,0,3,40,32.0,0,1,1
38312,790,0,0,3,20,37.0,0,2,1
38313,790,0,1,3,10,39.0,0,2,0
38314,790,0,1,3,25,18.0,0,2,0
38315,789,0,1,3,60,34.0,0,1,0
38317,789,0,1,3,35,30.0,0,3,1
38318,851,0,0,3,10,30.0,0,1,0
38319,851,0,0,3,20,8.0,0,3,0
38320,850,0,0,3,25,39.0,0,2,0
38321,851,0,0,3,30,10.0,0,2,0
38322,851,0,0,3,30,46.0,0,2,0
38323,851,0,0,3,45,36.0,0,3,0
38324,851,0,0,3,10,39.0,0,1,1
38325,851,0,0,3,20,38.0,0,3,1
38326,851,0,0,3,30,38.0,0,3,1
38327,851,0,0,3,20,38.0,0,3,1
38328,851,0,1,3,10,42.0,0,1,0
38329,850,0,1,3,40,24.0,0,3,0
38330,851,0,1,3,25,41.0,0,1,1
38331,915,0,0,3,10,30.0,0,1,0
38332,915,0,0,3,15,39.0,0,1,0
38333,916,0,0,3,45,31.0,0,1,0
38334,916,0,0,3,20,37.0,0,2,1
38335,915,0,0,3,25,40.0,0,2,1
38336,916,0,1,3,10,21.0,0,1,0
38337,915,0,1,3,15,34.0,0,1,0
38338,915,0,1,3,35,18.0,0,2,0
38339,915,0,1,3,40,41.0,0,2,1
38341,984,0,0,3,15,20.0,0,1,0
38342,984,0,0,3,20,36.0,0,2,0
38343,984,0,0,3,30,45.0,0,2,0
38345,984,0,0,3,50,45.0,0,1,0
38346,984,0,0,3,20,38.0,0,2,1
38347,984,0,0,3,30,37.0,0,2,1
38348,984,0,0,3,15,18.0,0,2,1
38349,984,0,1,3,25,37.0,0,3,0
38350,984,0,1,3,40,12.0,0,2,0
38351,984,0,1,3,50,42.0,0,1,1
38352,984,0,1,3,30,30.0,0,2,1
38353,984,0,1,3,30,41.0,0,2,2
38354,1056,0,0,3,15,30.0,0,1,0
38355,1056,0,0,3,40,47.0,0,1,0
38356,1056,0,0,3,55,31.0,0,2,0
38357,1056,0,0,3,10,40.0,0,2,1
38359,1056,0,1,3,20,44.0,0,2,0
38360,1056,0,1,3,25,30.0,0,2,0
38361,1056,0,1,3,35,35.0,0,1,0
38362,1056,0,1,3,35,36.0,0,2,0
38363,1056,0,1,3,30,42.0,0,1,1
38364,1132,0,0,3,15,42.0,0,1,0
38365,1132,0,0,3,5,42.0,0,1,1
38366,1132,0,1,3,15,23.0,0,2,0
38367,1132,0,1,3,30,48.0,0,2,0
38368,1132,0,1,3,50,45.0,0,2,0
38369,1212,0,0,3,20,33.0,0,2,0
38370,1212,0,0,3,25,30.0,0,1,0
38371,1212,0,0,3,25,35.0,0,2,0
38372,1212,0,0,3,40,47.0,0,1,0
38374,1212,0,0,3,40,49.0,0,2,1
38375,1212,0,0,3,40,43.0,0,2,1
38377,1212,0,0,3,60,50.0,0,2,1
38378,1212,0,0,3,20,44.0,0,2,1
38379,1212,0,0,3,40,49.0,0,2,1
38380,1212,0,1,3,10,45.0,0,3,0
38381,1212,0,1,3,15,39.0,0,2,0
38382,1212,0,1,3,15,45.0,0,2,0
38383,1212,0,1,3,30,47.0,0,3,0
38384,1297,0,0,3,10,29.0,0,1,0
38386,1296,0,0,3,20,44.0,0,2,0
38387,1296,0,0,3,30,17.0,0,2,0
38388,1296,0,0,3,40,10.0,0,3,0
38389,1297,0,0,3,15,39.0,0,1,1
38390,1296,0,0,3,20,38.0,0,3,1
38391,1296,0,0,3,40,45.0,0,3,1
38392,1296,0,0,3,20,44.0,0,2,2
38393,1296,0,1,3,15,42.0,0,2,0
38394,1296,0,1,3,30,14.0,0,2,0
38396,1296,0,1,3,35,43.0,0,2,0
38397,1296,0,1,3,50,41.0,0,1,1
38398,1385,0,0,3,15,36.0,0,2,0
38399,1385,0,0,3,60,53.0,0,2,0
38400,1385,0,0,3,20,40.0,0,3,1
38401,1385,0,0,3,10,45.0,0,1,1
38402,1385,0,0,3,40,47.0,0,1,1
38403,1385,0,1,3,20,25.0,0,1,0
38404,1385,0,1,3,35,38.0,0,2,0
38405,1478,0,0,3,10,52.0,0,3,0
38406,1478,0,0,3,25,20.0,0,2,0
38407,1478,0,0,3,30,48.0,0,2,0
38408,1478,0,0,3,35,41.0,0,1,0
38409,1478,0,0,3,5,25.0,0,1,1
38410,1478,0,0,3,20,49.0,0,2,1
38411,1478,0,0,3,20,46.0,0,1,1
38412,1478,0,0,3,20,48.0,0,1,2
38413,1478,0,1,3,15,43.0,0,3,0
38414,1478,0,1,3,10,44.0,0,2,1
38415,1478,0,1,3,40,38.0,0,3,1
38416,1478,0,1,3,30,47.0,0,2,1
38417,1576,0,0,3,10,50.0,0,2,0
38418,1575,0,0,3,25,44.0,0,1,0
38419,1576,0,0,3,30,46.0,0,3,0
38420,1576,0,0,3,80,46.0,0,3,0
38421,1576,0,0,3,30,50.0,0,3,1
38422,1575,0,1,3,10,52.0,0,3,0
38423,1576,0,1,3,15,40.0,0,1,0
38424,1576,0,1,3,20,33.0,0,2,0
38427,1576,0,1,3,60,50.0,0,2,0
38428,1576,0,1,3,40,46.0,0,1,1
38429,1576,0,1,3,40,50.0,0,1,1
38430,1678,0,0,3,15,35.0,0,1,0
38431,1678,0,0,3,25,52.0,0,2,0
38432,1678,0,0,3,30,50.0,0,2,0
38433,1678,0,0,3,30,53.0,0,1,0
38434,1678,0,0,3,40,47.0,0,1,0
38435,1678,0,0,3,30,47.0,0,1,1
38436,1678,0,0,3,20,41.0,0,3,1
38437,1678,0,0,3,30,48.0,0,3,1
38438,1678,0,0,3,30,48.0,0,2,2
38439,1678,0,1,3,10,48.0,0,2,0
38440,1678,0,1,3,20,12.0,0,3,0
38441,1678,0,1,3,20,38.0,0,2,0
38442,1678,0,1,3,20,45.0,0,1,0
38443,1678,0,1,3,20,49.0,0,1,0
38444,1678,0,1,3,30,47.0,0,1,1
38445,1785,0,0,3,15,49.0,0,2,1
38446,1785,0,0,3,5,45.0,0,1,1
38447,1785,0,0,3,30,50.0,0,1,2
38448,1786,0,1,3,10,40.0,0,2,0
38449,1786,0,1,3,15,24.0,0,2,0
38450,1786,0,1,3,15,41.0,0,2,0
38451,1785,0,1,3,40,46.0,0,2,0
38452,1786,0,1,3,70,49.0,0,1,0
38453,1785,0,1,3,10,40.0,0,3,1
38454,1786,0,1,3,30,50.0,0,2,1
38455,1785,0,1,3,30,50.0,0,2,1
38456,1898,0,0,3,30,34.0,0,2,0
38457,1898,0,0,3,35,43.0,0,3,0
38458,1898,0,0,3,20,30.0,0,3,1
38459,1898,0,0,3,15,30.0,0,2,1
38460,1898,0,0,3,35,52.0,0,3,2
38462,1898,0,1,3,20,51.0,0,2,0
38463,1898,0,1,3,30,44.0,0,2,0
38464,1898,0,1,3,30,48.0,0,2,0
38465,1898,0,1,3,40,54.0,0,1,0
38466,1898,0,1,3,20,31.0,0,1,1
38467,1898,0,1,3,60,30.0,0,2,1
38468,2015,0,0,3,15,53.0,0,3,0
38469,2015,0,0,3,30,59.0,0,2,0
38470,2016,0,1,3,5,40.0,0,3,0
38471,2016,0,1,3,10,27.0,0,3,0
38472,2015,0,1,3,10,37.0,0,1,0
38473,2015,0,1,3,15,46.0,0,3,0
38474,2016,0,1,3,20,44.0,0,1,0
38475,2015,0,1,3,20,48.0,0,3,0
38476,2015,0,1,3,40,43.0,0,1,0
38477,2016,0,1,3,10,55.0,0,2,1
38478,2139,0,0,3,15,40.0,0,1,0
38479,2138,0,0,3,50,50.0,0,3,0
38481,2138,0,0,3,30,58.0,0,1,1
38482,2139,0,0,3,40,45.0,0,1,1
38483,2139,0,0,3,15,54.0,0,2,1
38484,2139,0,0,3,20,47.0,0,2,1
38485,2139,0,0,3,30,52.0,0,1,2
38487,2139,0,0,3,25,58.0,0,1,2
38489,2139,0,1,3,25,43.0,0,2,0
38490,2139,0,1,3,20,45.0,0,2,1
38491,2267,0,0,3,15,56.0,0,1,0
38492,2267,0,0,3,15,61.0,0,2,0
38493,2267,0,0,3,25,55.0,0,2,0
38494,2267,0,0,3,40,35.0,0,3,0
38495,2267,0,0,3,40,51.0,0,1,0
38496,2267,0,0,3,60,45.0,0,2,0
38497,2267,0,0,3,70,52.0,0,3,0
38498,2267,0,0,3,20,50.0,0,2,1
38499,2267,0,0,3,30,49.0,0,2,1
38500,2267,0,0,3,20,46.0,0,2,2
38501,2267,0,0,3,10,50.0,0,2,2
38502,2267,0,1,3,5,49.0,0,3,0
38503,2267,0,1,3,10,53.0,0,1,0
38505,2267,0,1,3,20,43.0,0,2,0
38506,2267,0,1,3,20,56.0,0,3,0
38507,2267,0,1,3,40,27.0,0,1,0
38508,2267,0,1,3,20,50.0,0,1,1
38510,2401,0,0,3,60,56.0,0,1,0
38511,2402,0,0,3,10,55.0,0,1,1
38512,2401,0,0,3,20,55.0,0,2,2
38513,2402,0,1,3,10,38.0,0,2,0
38514,2401,0,1,3,10,45.0,0,2,0
38515,2401,0,1,3,20,57.0,0,1,1
38516,2401,0,1,3,20,52.0,0,2,1
38517,2402,0,1,3,15,52.0,0,3,1
38518,2542,0,0,3,20,62.0,0,1,0
38519,2542,0,0,3,10,36.0,0,2,1
38520,2542,0,0,3,20,26.0,0,1,1
38522,2541,0,1,3,25,49.0,0,3,1
38524,2688,0,0,3,15,47.0,0,2,0
38525,2688,0,0,3,20,40.0,0,2,0
38526,2688,0,0,3,20,46.0,0,3,0
38527,2687,0,0,3,20,54.0,0,3,0
38528,2688,0,0,3,30,52.0,0,3,0
38529,2688,0,0,3,10,42.0,0,2,1
38530,2687,0,1,3,20,51.0,0,3,1
38531,2688,0,1,3,30,54.0,0,3,1
38532,2840,0,0,3,15,44.0,0,3,0
38533,2840,0,1,3,25,65.0,0,1,0
38534,2840,0,1,3,25,60.0,0,1,1
38535,2999,0,0,3,20,41.0,0,2,0
38536,2999,0,0,3,20,55.0,0,1,0
38537,2999,0,0,3,10,64.0,0,3,1
38538,2999,0,0,3,20,50.0,0,2,1
38539,2999,0,1,3,20,39.0,0,2,0
38540,2999,0,1,3,10,56.0,0,2,1
38541,3164,0,0,3,5,56.0,0,1,0
38542,3164,0,0,3,25,60.0,0,3,1
38543,3164,0,0,3,10,59.0,0,1,2
38545,3164,0,1,3,5,56.0,0,2,0
38546,3164,0,1,3,10,50.0,0,1,0
38547,3165,0,1,3,30,60.0,0,2,1
38548,3164,0,1,3,10,59.0,0,2,1
38549,3165,0,1,3,20,53.0,0,2,1
38550,3337,0,0,3,20,64.0,0,3,0
38552,3337,0,0,3,40,54.0,0,2,0
38553,3336,0,0,3,20,61.0,0,1,1
38554,3337,0,0,3,35,63.0,0,3,1
38556,3337,0,0,3,10,61.0,0,1,2
38557,3337,0,1,3,40,50.0,0,1,0
38558,3516,0,0,3,10,62.0,0,3,0
38559,3516,0,0,3,30,65.0,0,2,1
38560,3516,0,1,3,20,62.0,0,2,0
38561,3516,0,1,3,35,52.0,0,2,0
38563,3702,0,0,3,20,60.0,0,2,1
38564,3895,0,0,3,5,50.0,0,1,1
38565,3896,0,1,3,15,54.0,0,3,0
38567,3895,0,1,3,20,58.0,0,3,1
38568,3895,0,1,3,25,38.0,0,1,1
38569,4096,0,0,3,10,54.0,0,2,0
38570,151,1,0,3,5,10.0,0,2,0
38571,151,1,0,3,10,18.0,0,1,0
38572,150,1,0,3,20,9.0,0,2,0
38573,150,1,0,3,30,20.0,0,2,0
38574,168,1,0,3,10,20.0,0,2,0
38575,169,1,0,3,25,15.0,0,2,0
38576,168,1,0,3,30,16.0,0,3,0
38577,168,1,0,3,80,22.0,0,2,0
38578,168,1,1,3,15,20.0,0,1,0
38579,169,1,1,3,25,14.0,0,1,0
38580,188,1,0,3,5,15.0,0,1,0
38581,188,1,0,3,15,21.0,0,2,0
38582,188,1,0,3,40,27.0,0,2,0
38583,188,1,1,3,20,10.0,0,1,0
38584,188,1,1,3,20,16.0,0,2,1
38585,209,1,0,3,20,20.0,0,2,0
38587,209,1,0,3,5,5.0,0,2,1
38589,209,1,1,3,5,24.0,0,1,0
38590,209,1,1,3,20,5.0,0,2,0
38591,209,1,1,3,30,19.0,0,2,0
38592,232,1,0,3,20,12.0,0,1,0
38593,232,1,0,3,25,6.0,0,1,0
38594,232,1,0,3,25,19.0,0,1,0
38595,231,1,1,3,30,18.0,0,2,0
38596,232,1,1,3,50,19.0,0,2,0
38597,256,1,0,3,5,25.0,0,2,0
38598,257,1,0,3,10,6.0,0,3,0
38599,256,1,0,3,10,26.0,0,1,0
38600,257,1,0,3,20,6.0,0,2,0
38601,257,1,1,3,30,16.0,0,3,0
38602,283,1,0,3,25,25.0,0,1,0
38603,283,1,0,3,50,26.0,0,1,0
38604,283,1,1,3,10,19.0,0,1,0
38605,283,1,1,3,30,13.0,0,2,0
38606,311,1,0,3,20,22.0,0,2,0
38607,311,1,0,3,25,24.0,0,1,0
38608,311,1,0,3,40,10.0,0,2,0
38609,311,1,1,3,30,20.0,0,1,0
38610,311,1,1,3,30,22.0,0,2,0
38611,312,1,1,3,40,19.0,0,2,0
38612,342,1,0,3,5,18.0,0,2,0
38613,342,1,0,3,5,24.0,0,1,0
38614,342,1,0,3,10,18.0,0,2,0
38615,342,1,0,3,40,23.0,0,2,0
38616,342,1,0,3,50,20.0,0,3,0
38617,342,1,1,3,5,13.0,0,2,0
38618,342,1,1,3,10,22.0,0,2,0
38619,342,1,1,3,15,20.0,0,1,0
38620,342,1,1,3,20,24.0,0,3,0
38621,375,1,0,3,10,7.0,0,2,0
38622,375,1,0,3,30,17.0,0,2,0
38623,375,1,1,3,15,23.0,0,1,0
38624,375,1,1,3,5,24.0,0,2,1
38625,410,1,0,3,10,36.0,0,2,0
38626,410,1,0,3,15,14.0,0,2,0
38628,411,1,0,3,15,32.0,0,1,0
38629,410,1,0,3,25,21.0,0,2,0
38630,410,1,0,3,30,27.0,0,2,0
38631,410,1,0,3,40,24.0,0,2,0
38632,411,1,0,3,10,18.0,0,2,1
38633,410,1,0,3,10,30.0,0,2,1
38634,410,1,1,3,35,22.0,0,2,0
38635,448,1,0,3,15,6.0,0,2,0
38636,448,1,0,3,20,5.0,0,3,0
38637,448,1,0,3,30,23.0,0,2,0
38638,448,1,0,3,50,29.0,0,3,0
38639,448,1,0,3,20,28.0,0,3,1
38640,448,1,1,3,15,14.0,0,1,0
38641,448,1,1,3,30,30.0,0,1,0
38642,488,1,0,3,20,37.0,0,2,0
38643,488,1,0,3,30,12.0,0,1,0
38644,488,1,0,3,20,25.0,0,2,1
38645,489,1,0,3,40,32.0,0,2,2
38646,488,1,1,3,5,23.0,0,2,0
38647,488,1,1,3,35,28.0,0,1,0
38648,531,1,0,3,25,29.0,0,2,0
38649,531,1,0,3,25,35.0,0,2,0
38650,531,1,1,3,5,35.0,0,1,0
38652,531,1,1,3,35,34.0,0,1,0
38653,531,1,1,3,50,30.0,0,1,0
38654,577,1,0,3,10,19.0,0,2,0
38655,577,1,0,3,40,28.0,0,2,0
38656,577,1,0,3,45,32.0,0,3,0
38657,577,1,1,3,20,27.0,0,2,0
38658,577,1,1,3,30,28.0,0,2,0
38659,577,1,1,3,35,27.0,0,2,0
38660,577,1,1,3,40,21.0,0,1,0
38661,577,1,1,3,45,24.0,0,1,0
38662,577,1,1,3,60,31.0,0,1,1
38663,577,1,1,3,40,35.0,0,1,1
38664,625,1,0,3,5,11.0,0,2,0
38665,626,1,0,3,15,31.0,0,2,0
38666,626,1,0,3,15,40.0,0,2,0
38667,626,1,0,3,20,21.0,0,3,0
38668,626,1,0,3,30,24.0,0,1,0
38669,626,1,0,3,30,29.0,0,3,0
38670,677,1,1,3,5,11.0,0,3,0
38671,677,1,1,3,5,40.0,0,1,0
38672,677,1,1,3,10,39.0,0,3,0
38673,677,1,1,3,10,32.0,0,2,1
38674,731,1,0,3,5,5.0,0,3,0
38675,732,1,0,3,40,5.0,0,2,0
38676,731,1,0,3,55,34.0,0,1,0
38677,731,1,1,3,10,18.0,0,1,0
38678,732,1,1,3,20,31.0,0,3,0
38679,732,1,1,3,40,22.0,0,2,0
38680,731,1,1,3,20,39.0,0,2,1
38681,790,1,0,3,20,39.0,0,2,0
38682,789,1,0,3,25,40.0,0,1,0
38683,789,1,0,3,60,36.0,0,2,0
38684,790,1,1,3,10,26.0,0,3,0
38685,790,1,1,3,20,33.0,0,3,0
38686,790,1,1,3,25,18.0,0,1,0
38687,789,1,1,3,25,23.0,0,1,0
38688,790,1,1,3,30,37.0,0,3,0
38689,790,1,1,3,40,42.0,0,1,0
38690,850,1,0,3,5,9.0,0,2,0
38691,851,1,0,3,15,34.0,0,2,2
38693,851,1,1,3,30,19.0,0,2,0
38694,850,1,1,3,30,37.0,0,3,0
38695,850,1,1,3,40,38.0,0,2,0
38696,851,1,1,3,50,27.0,0,1,0
38697,851,1,1,3,50,30.0,0,3,0
38698,850,1,1,3,10,30.0,0,3,1
38699,851,1,1,3,25,39.0,0,1,1
38700,851,1,1,3,10,35.0,0,2,1
38701,915,1,0,3,5,42.0,0,2,0
38702,916,1,0,3,10,37.0,0,2,0
38703,915,1,0,3,10,38.0,0,1,0
38704,916,1,0,3,20,8.0,0,1,0
38705,915,1,0,3,20,42.0,0,3,0
38707,915,1,1,3,10,23.0,0,3,0
38708,915,1,1,3,10,27.0,0,2,0
38709,915,1,1,3,30,43.0,0,1,0
38710,915,1,1,3,35,32.0,0,2,0
38711,915,1,1,3,40,23.0,0,1,0
38712,915,1,1,3,50,38.0,0,2,0
38713,916,1,1,3,40,32.0,0,2,1
38714,916,1,1,3,15,40.0,0,2,1
38715,916,1,1,3,40,38.0,0,2,1
38716,984,1,0,3,10,11.0,0,2,0
38717,984,1,0,3,15,25.0,0,2,0
38718,984,1,0,3,20,26.0,0,2,0
38719,984,1,0,3,25,36.0,0,1,0
38720,984,1,0,3,25,40.0,0,2,0
38721,984,1,0,3,40,10.0,0,3,0
38722,984,1,0,3,20,20.0,0,3,1
38723,984,1,0,3,25,31.0,0,1,1
38724,984,1,1,3,15,44.0,0,1,0
38725,984,1,1,3,25,25.0,0,2,0
38726,984,1,1,3,30,34.0,0,2,0
38727,984,1,1,3,30,45.0,0,3,0
38728,984,1,1,3,35,35.0,0,1,0
38729,984,1,1,3,40,46.0,0,2,0
38731,984,1,1,3,60,31.0,0,2,2
38732,1056,1,0,3,10,11.0,0,2,0
38733,1056,1,0,3,20,5.0,0,2,0
38734,1056,1,0,3,40,28.0,0,2,0
38735,1056,1,0,3,20,30.0,0,1,1
38736,1056,1,0,3,20,37.0,0,2,1
38737,1056,1,1,3,5,38.0,0,2,0
38738,1056,1,1,3,15,11.0,0,1,0
38739,1056,1,1,3,25,32.0,0,3,0
38740,1056,1,1,3,30,45.0,0,1,0
38741,1056,1,1,3,60,31.0,0,1,0
38742,1132,1,0,3,10,42.0,0,2,0
38743,1132,1,0,3,15,47.0,0,1,0
38744,1132,1,0,3,20,38.0,0,1,0
38745,1132,1,0,3,30,15.0,0,3,0
38746,1132,1,0,3,30,32.0,0,2,0
38747,1132,1,0,3,35,37.0,0,1,0
38748,1132,1,0,3,35,38.0,0,2,0
38749,1132,1,0,3,40,20.0,0,3,0
38750,1132,1,0,3,10,21.0,0,2,1
38751,1132,1,1,3,10,7.0,0,1,0
38752,1132,1,1,3,20,6.0,0,3,0
38753,1212,1,0,3,20,13.0,0,1,0
38754,1212,1,0,3,15,37.0,0,1,1
38755,1212,1,1,3,5,26.0,0,1,0
38756,1212,1,1,3,35,44.0,0,1,0
38758,1296,1,0,3,30,38.0,0,2,0
38759,1296,1,0,3,40,45.0,0,3,0
38760,1297,1,1,3,15,45.0,0,3,0
38761,1297,1,1,3,40,18.0,0,1,0
38762,1296,1,1,3,40,41.0,0,2,2
38763,1296,1,1,3,20,20.0,0,1,2
38765,1385,1,0,3,15,41.0,0,3,0
38766,1385,1,0,3,40,33.0,0,1,0
38768,1385,1,0,3,40,41.0,0,1,1
38769,1385,1,0,3,10,30.0,0,2,1
38771,1385,1,1,3,15,33.0,0,3,0
38772,1385,1,1,3,25,25.0,0,2,0
38773,1385,1,1,3,50,30.0,0,1,0
38774,1385,1,1,3,30,43.0,0,1,1
38775,1478,1,0,3,15,24.0,0,1,0
38776,1478,1,0,3,25,38.0,0,1,0
38777,1478,1,0,3,35,50.0,0,2,0
38778,1478,1,0,3,40,43.0,0,2,0
38779,1478,1,0,3,20,44.0,0,2,1
38780,1478,1,1,3,5,40.0,0,1,0
38781,1478,1,1,3,10,32.0,0,2,0
38782,1478,1,1,3,10,48.0,0,2,0
38783,1478,1,1,3,50,41.0,0,3,0
38784,1575,1,0,3,20,30.0,0,1,0
38786,1576,1,0,3,20,45.0,0,1,1
38787,1576,1,0,3,40,47.0,0,1,2
38788,1575,1,1,3,30,21.0,0,2,0
38789,1576,1,1,3,60,45.0,0,2,0
38790,1576,1,1,3,20,35.0,0,1,1
38791,1678,1,0,3,5,41.0,0,1,0
38792,1678,1,0,3,10,14.0,0,2,0
38793,1678,1,0,3,10,23.0,0,1,0
38794,1678,1,0,3,20,18.0,0,1,0
38795,1678,1,0,3,20,35.0,0,2,0
38796,1678,1,0,3,25,48.0,0,2,0
38797,1678,1,0,3,30,33.0,0,2,0
38800,1678,1,1,3,5,29.0,0,2,0
38801,1678,1,1,3,15,34.0,0,2,0
38802,1678,1,1,3,60,28.0,0,2,0
38803,1785,1,0,3,5,30.0,0,1,0
38804,1786,1,0,3,15,28.0,0,2,0
38805,1786,1,0,3,20,40.0,0,2,1
38806,1785,1,1,3,20,31.0,0,2,0
38807,1785,1,1,3,30,37.0,0,1,0
38808,1785,1,1,3,35,47.0,0,3,0
38809,1785,1,1,3,20,42.0,0,1,1
38810,1786,1,1,3,20,29.0,0,2,1
38811,1898,1,0,3,20,34.0,0,1,0
38812,1898,1,0,3,20,50.0,0,1,0
38814,1898,1,0,3,25,48.0,0,2,0
38817,1898,1,1,3,20,23.0,0,2,0
38818,1898,1,1,3,30,22.0,0,2,0
38820,2015,1,0,3,20,51.0,0,2,0
38821,2015,1,0,3,20,37.0,0,2,1
38822,2016,1,0,3,30,40.0,0,1,2
38823,2016,1,1,3,5,37.0,0,2,0
38824,2016,1,1,3,10,52.0,0,1,0
38825,2015,1,1,3,15,34.0,0,3,0
38826,2016,1,1,3,40,50.0,0,2,0
