,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
4176,SCROP84679,1056,0,0,2,40,20.0,12,2,0
4177,SCROP84680,1056,0,0,2,5,37.0,0,2,0
4178,SCROP84681,1056,0,0,2,10,17.0,12,3,0
4179,SCROP84682,1056,0,0,2,10,27.0,12,2,0
4180,SCROP84684,1056,0,0,2,20,22.0,16,3,0
4181,SCROP84685,1056,0,0,2,20,24.0,1,1,0
4182,SCROP84686,1056,0,0,2,20,25.0,10,2,0
4183,SCROP84687,1056,0,0,2,20,30.0,11,1,0
4184,SCROP84688,1056,0,0,2,20,39.0,1,1,0
4185,SCROP84689,1056,0,0,2,25,11.0,0,2,0
4186,SCROP84690,1056,0,0,2,30,18.0,15,2,0
4187,SCROP84691,1056,0,0,2,30,23.0,16,2,0
4188,SCROP84692,1056,0,0,2,30,42.0,2,3,0
4189,SCROP84693,1056,0,0,2,35,28.0,13,1,0
4190,SCROP84694,1056,0,0,2,40,16.0,23,2,0
4191,SCROP84695,1056,0,0,2,40,32.0,3,1,0
4192,SCROP84696,1056,0,0,2,45,19.0,20,3,0
4193,SCROP84697,1056,0,0,2,50,29.0,10,2,0
4194,SCROP84698,1056,0,0,2,50,34.0,9,1,0
4195,SCROP84699,1056,0,0,2,50,35.0,6,2,0
4196,SCROP84700,1056,0,0,2,50,40.0,2,2,0
4197,SCROP84701,1056,0,0,2,60,19.0,17,2,0
4198,SCROP84702,1056,0,0,2,60,21.0,17,1,0
4199,SCROP84703,1056,0,0,2,60,29.0,12,1,0
4200,SCROP84704,1056,0,0,2,60,33.0,4,2,0
4201,SCROP84705,1056,0,0,2,80,27.0,14,3,0
4202,SCROP84706,1132,0,0,2,5,25.0,14,1,0
4203,SCROP84708,1132,0,0,2,10,20.0,20,2,0
4204,SCROP84709,1132,0,0,2,10,29.0,10,1,0
4205,SCROP84710,1132,0,0,2,10,49.0,0,2,0
4206,SCROP84712,1132,0,0,2,20,14.0,21,2,0
4207,SCROP84713,1132,0,0,2,20,15.0,28,1,0
4208,SCROP84714,1132,0,0,2,20,26.0,10,2,0
4209,SCROP84715,1132,0,0,2,30,20.0,18,2,0
4210,SCROP84716,1132,0,0,2,30,36.0,5,2,0
4211,SCROP84717,1132,0,0,2,40,11.0,2,1,0
4212,SCROP84718,1132,0,0,2,40,11.0,21,3,0
4213,SCROP84719,1132,0,0,2,40,15.0,23,2,0
4214,SCROP84720,1132,0,0,2,40,30.0,15,2,0
4215,SCROP84721,1132,0,0,2,40,34.0,10,2,0
4216,SCROP84722,1132,0,0,2,40,40.0,0,1,0
4217,SCROP84723,1132,0,0,2,60,29.0,10,2,0
4218,SCROP84724,1132,0,0,2,20,30.0,8,2,0
4219,SCROP84725,1132,0,0,2,20,17.0,25,3,0
4220,SCROP84726,1212,0,0,2,5,31.0,18,1,0
4221,SCROP84727,1212,0,0,2,10,18.0,20,3,0
4222,SCROP84729,1212,0,0,2,10,30.0,19,2,0
4223,SCROP84730,1212,0,0,2,10,38.0,3,1,0
4224,SCROP84731,1212,0,0,2,20,13.0,20,3,0
4225,SCROP84732,1212,0,0,2,20,20.0,10,2,0
4226,SCROP84734,1212,0,0,2,20,23.0,9,2,0
4227,SCROP84736,1212,0,0,2,20,35.0,1,2,0
4228,SCROP84738,1212,0,0,2,25,25.0,16,1,0
4229,SCROP84739,1212,0,0,2,30,32.0,15,3,0
4230,SCROP84740,1212,0,0,2,40,39.0,10,2,0
4231,SCROP84741,1212,0,0,2,40,42.0,1,2,0
4232,SCROP84742,1212,0,0,2,50,17.0,19,2,0
4233,SCROP84743,1212,0,0,2,50,36.0,6,1,0
4234,SCROP84745,1212,0,0,2,60,36.0,5,3,0
4235,SCROP84746,1212,0,0,2,65,33.0,5,3,0
4236,SCROP84747,1296,0,0,2,5,38.0,5,2,0
4237,SCROP84749,1297,0,0,2,5,15.0,28,1,0
4238,SCROP84751,1297,0,0,2,15,8.0,30,2,0
4239,SCROP84752,1296,0,0,2,15,37.0,10,2,0
4240,SCROP84753,1297,0,0,2,20,9.0,30,2,0
4241,SCROP84754,1296,0,0,2,20,12.0,28,2,0
4242,SCROP84755,1296,0,0,2,20,21.0,24,3,0
4243,SCROP84757,1296,0,0,2,20,34.0,9,3,0
4244,SCROP84759,1297,0,0,2,20,36.0,9,2,0
4245,SCROP84760,1296,0,0,2,20,37.0,4,2,0
4246,SCROP84761,1296,0,0,2,20,42.0,10,3,0
4247,SCROP84762,1296,0,0,2,25,35.0,5,3,0
4248,SCROP84763,1296,0,0,2,30,27.0,14,3,0
4249,SCROP84764,1296,0,0,2,30,30.0,13,1,0
4250,SCROP84765,1297,0,0,2,30,35.0,10,3,0
4251,SCROP84766,1297,0,0,2,40,12.0,28,2,0
4252,SCROP84767,1297,0,0,2,40,20.0,14,2,0
4253,SCROP84768,1296,0,0,2,40,30.0,12,2,0
4254,SCROP84770,1297,0,0,2,40,34.0,14,1,0
4255,SCROP84771,1297,0,0,2,40,35.0,5,1,0
4256,SCROP84772,1296,0,0,2,40,36.0,10,3,0
4257,SCROP84773,1296,0,0,2,40,37.0,8,2,0
4258,SCROP84774,1296,0,0,2,50,19.0,15,2,0
4259,SCROP84775,1296,0,0,2,50,30.0,13,1,0
4260,SCROP84776,1297,0,0,2,50,28.0,7,2,0
4261,SCROP84777,1385,0,0,2,5,28.0,16,2,0
4262,SCROP84778,1385,0,0,2,10,16.0,23,2,0
4263,SCROP84779,1385,0,0,2,10,19.0,26,1,0
4264,SCROP84781,1385,0,0,2,15,25.0,15,1,0
4265,SCROP84782,1385,0,0,2,15,27.0,21,3,0
4266,SCROP84783,1385,0,0,2,20,20.0,27,2,0
4267,SCROP84785,1385,0,0,2,20,27.0,19,2,0
4268,SCROP84786,1385,0,0,2,20,31.0,10,1,0
4269,SCROP84787,1385,0,0,2,20,40.0,11,2,0
4270,SCROP84789,1385,0,0,2,25,30.0,13,3,0
4271,SCROP84790,1385,0,0,2,30,38.0,5,2,0
4272,SCROP84791,1385,0,0,2,30,42.0,3,2,0
4273,SCROP84792,1385,0,0,2,30,45.0,0,2,0
4274,SCROP84793,1385,0,0,2,40,17.0,25,2,0
4275,SCROP84795,1385,0,0,2,40,33.0,4,2,0
4276,SCROP84796,1385,0,0,2,50,20.0,26,3,0
4277,SCROP84797,1385,0,0,2,50,31.0,5,2,0
4278,SCROP84798,1385,0,0,2,60,27.0,17,2,0
4279,SCROP84799,1385,0,0,2,85,45.0,3,2,0
4280,SCROP84800,1385,0,0,2,20,26.0,15,2,0
4281,SCROP84801,1385,0,0,2,30,25.0,16,3,0
4282,SCROP84802,1478,0,0,2,30,24.0,20,3,0
4283,SCROP84805,1478,0,0,2,10,32.0,9,2,0
4284,SCROP84806,1478,0,0,2,15,12.0,2,3,0
4285,SCROP84807,1478,0,0,2,15,25.0,17,1,0
4286,SCROP84808,1478,0,0,2,15,26.0,13,1,0
4287,SCROP84809,1478,0,0,2,20,9.0,32,2,0
4288,SCROP84810,1478,0,0,2,20,14.0,30,2,0
4289,SCROP84811,1478,0,0,2,20,18.0,0,1,0
4290,SCROP84812,1478,0,0,2,20,23.0,18,2,0
4291,SCROP84813,1478,0,0,2,20,40.0,12,3,0
4292,SCROP84814,1478,0,0,2,25,11.0,23,2,0
4293,SCROP84815,1478,0,0,2,25,36.0,10,2,0
4294,SCROP84816,1478,0,0,2,30,10.0,26,2,0
4295,SCROP84817,1478,0,0,2,30,22.0,22,3,0
4296,SCROP84818,1478,0,0,2,30,25.0,22,1,0
4297,SCROP84819,1478,0,0,2,30,29.0,17,2,0
4298,SCROP84820,1478,0,0,2,30,34.0,14,2,0
4299,SCROP84821,1478,0,0,2,40,19.0,31,3,0
4300,SCROP84822,1478,0,0,2,40,28.0,21,1,0
4301,SCROP84823,1478,0,0,2,40,30.0,6,1,0
4302,SCROP84824,1478,0,0,2,50,40.0,1,3,0
4303,SCROP84825,1478,0,0,2,60,38.0,10,1,0
4304,SCROP84827,1478,0,0,2,60,40.0,13,2,0
4305,SCROP84828,1478,0,0,2,60,47.0,5,3,0
4306,SCROP84829,1478,0,0,2,20,31.0,16,2,0
4307,SCROP84830,1478,0,0,2,10,10.0,15,2,0
4308,SCROP84831,1478,0,0,2,15,31.0,10,1,0
4309,SCROP84832,1478,0,0,2,20,23.0,22,1,0
4310,SCROP84833,1576,0,0,2,5,40.0,3,2,0
4311,SCROP84834,1576,0,0,2,5,45.0,0,2,0
4312,SCROP84835,1576,0,0,2,15,22.0,21,3,0
4313,SCROP84836,1576,0,0,2,15,36.0,11,2,0
4314,SCROP84837,1576,0,0,2,15,37.0,12,2,0
4315,SCROP84838,1576,0,0,2,20,12.0,27,3,0
4316,SCROP84839,1576,0,0,2,20,20.0,23,2,0
4317,SCROP84840,1576,0,0,2,20,26.0,21,3,0
4318,SCROP84841,1576,0,0,2,20,41.0,4,3,0
4319,SCROP84842,1576,0,0,2,20,42.0,0,1,0
4320,SCROP84844,1576,0,0,2,20,46.0,1,2,0
4321,SCROP84845,1575,0,0,2,25,20.0,23,3,0
4322,SCROP84846,1576,0,0,2,25,22.0,18,1,0
4323,SCROP84848,1575,0,0,2,30,26.0,15,2,0
4324,SCROP84849,1575,0,0,2,30,43.0,6,2,0
4325,SCROP84850,1576,0,0,2,30,44.0,4,1,0
4326,SCROP84851,1575,0,0,2,50,40.0,8,2,0
4327,SCROP84853,1575,0,0,2,40,21.0,25,1,0
4328,SCROP84854,1576,0,0,2,20,28.0,13,3,0
4329,SCROP84855,1576,0,0,2,25,46.0,1,2,0
4330,SCROP84856,1678,0,0,2,5,17.0,30,3,0
4331,SCROP84857,1678,0,0,2,15,17.0,30,2,0
4332,SCROP84858,1678,0,0,2,15,30.0,14,2,0
4333,SCROP84859,1678,0,0,2,15,35.0,12,1,0
4334,SCROP84860,1678,0,0,2,15,39.0,5,2,0
4335,SCROP84861,1678,0,0,2,20,18.0,32,2,0
4336,SCROP84863,1678,0,0,2,20,30.0,7,3,0
4337,SCROP84864,1678,0,0,2,20,33.0,16,1,0
4338,SCROP84865,1678,0,0,2,20,39.0,14,3,0
4339,SCROP84867,1678,0,0,2,20,48.0,0,2,0
4340,SCROP84868,1678,0,0,2,25,16.0,32,1,0
4341,SCROP84869,1678,0,0,2,30,38.0,4,1,0
4342,SCROP84870,1678,0,0,2,40,21.0,1,3,0
4343,SCROP84871,1678,0,0,2,40,22.0,21,1,0
4344,SCROP84872,1678,0,0,2,50,46.0,1,2,0
4345,SCROP84873,1678,0,0,2,60,46.0,4,2,0
4346,SCROP84874,1678,0,0,2,30,29.0,19,1,0
4347,SCROP84875,1678,0,0,2,40,40.0,5,2,0
4348,SCROP84876,1786,0,0,2,15,18.0,30,1,0
4349,SCROP84877,1786,0,0,2,15,28.0,17,2,0
4350,SCROP84878,1786,0,0,2,20,10.0,20,2,0
4351,SCROP84879,1786,0,0,2,20,20.0,28,2,0
4352,SCROP84880,1786,0,0,2,20,29.0,20,2,0
4353,SCROP84881,1785,0,0,2,25,28.0,18,1,0
4354,SCROP84882,1786,0,0,2,30,46.0,7,2,0
4355,SCROP84884,1785,0,0,2,40,13.0,10,2,0
4356,SCROP84885,1785,0,0,2,40,30.0,15,2,0
4357,SCROP84886,1785,0,0,2,40,36.0,10,2,0
4358,SCROP84887,1785,0,0,2,40,43.0,8,3,0
4359,SCROP84888,1785,0,0,2,60,31.0,16,3,0
4360,SCROP84889,1786,0,0,2,60,39.0,10,1,0
4361,SCROP84890,1785,0,0,2,60,49.0,0,2,0
4362,SCROP84891,1786,0,0,2,40,21.0,27,2,0
4363,SCROP84892,1785,0,0,2,40,50.0,3,2,0
4364,SCROP84893,1898,0,0,2,5,12.0,36,1,0
4365,SCROP84894,1898,0,0,2,5,14.0,33,3,0
4366,SCROP84895,1898,0,0,2,10,20.0,21,2,0
4367,SCROP84897,1898,0,0,2,15,30.0,16,3,0
4368,SCROP84898,1898,0,0,2,15,31.0,18,2,0
4369,SCROP84899,1898,0,0,2,20,19.0,30,1,0
4370,SCROP84901,1898,0,0,2,20,28.0,10,1,0
4371,SCROP84902,1898,0,0,2,20,42.0,0,1,0
4372,SCROP84903,1898,0,0,2,20,52.0,6,2,0
4373,SCROP84904,1898,0,0,2,25,30.0,18,1,0
4374,SCROP84905,1898,0,0,2,30,16.0,17,1,0
4375,SCROP84906,1898,0,0,2,30,17.0,33,3,0
4376,SCROP84907,1898,0,0,2,30,34.0,17,1,0
4377,SCROP84908,1898,0,0,2,30,48.0,2,3,0
4378,SCROP84909,1898,0,0,2,40,38.0,10,3,0
4379,SCROP84911,1898,0,0,2,50,45.0,8,2,0
4380,SCROP84912,1898,0,0,2,20,43.0,4,1,0
4381,SCROP84913,1898,0,0,2,10,39.0,11,2,0
4382,SCROP84915,1898,0,0,2,20,41.0,5,2,0
4383,SCROP84917,1898,0,0,2,40,40.0,10,3,0
4384,SCROP84918,2015,0,0,2,10,14.0,37,2,0
4385,SCROP84919,2015,0,0,2,15,11.0,37,3,0
4386,SCROP84920,2015,0,0,2,15,40.0,11,3,0
4387,SCROP84921,2015,0,0,2,15,43.0,10,2,0
4388,SCROP84922,2015,0,0,2,15,49.0,6,1,0
4389,SCROP84924,2016,0,0,2,20,21.0,30,3,0
4390,SCROP84925,2015,0,0,2,20,22.0,25,2,0
4391,SCROP84926,2016,0,0,2,20,39.0,13,2,0
4392,SCROP84927,2015,0,0,2,25,25.0,12,3,0
4393,SCROP84928,2016,0,0,2,25,32.0,7,2,0
4394,SCROP84929,2016,0,0,2,25,32.0,11,2,0
4395,SCROP84930,2015,0,0,2,25,53.0,0,1,0
4396,SCROP84931,2016,0,0,2,30,30.0,20,2,0
4397,SCROP84932,2016,0,0,2,30,31.0,22,2,0
4398,SCROP84933,2015,0,0,2,30,36.0,10,1,0
4399,SCROP84934,2015,0,0,2,30,48.0,3,2,0
4400,SCROP84936,2016,0,0,2,40,30.0,14,2,0
4401,SCROP84937,2016,0,0,2,40,30.0,22,2,0
4402,SCROP84938,2015,0,0,2,10,42.0,8,3,0
4403,SCROP84939,2015,0,0,2,20,40.0,2,3,0
4404,SCROP84940,2139,0,0,2,40,46.0,5,1,0
4405,SCROP84941,2138,0,0,2,10,25.0,23,2,0
4406,SCROP84942,2138,0,0,2,15,31.0,19,2,0
4407,SCROP84943,2139,0,0,2,20,14.0,36,1,0
4408,SCROP84944,2138,0,0,2,20,20.0,28,2,0
4409,SCROP84945,2138,0,0,2,20,33.0,20,3,0
4410,SCROP84946,2139,0,0,2,20,36.0,16,1,0
4411,SCROP84947,2138,0,0,2,20,42.0,4,2,0
4412,SCROP84948,2138,0,0,2,20,46.0,8,2,0
4413,SCROP84949,2138,0,0,2,20,48.0,5,2,0
4414,SCROP84950,2138,0,0,2,25,34.0,10,2,0
4415,SCROP84951,2139,0,0,2,30,43.0,0,2,0
4416,SCROP84953,2139,0,0,2,35,30.0,22,2,0
4417,SCROP84955,2139,0,0,2,40,32.0,22,2,0
4418,SCROP84956,2139,0,0,2,40,33.0,17,1,0
4419,SCROP84957,2139,0,0,2,40,34.0,15,1,0
4420,SCROP84958,2138,0,0,2,40,38.0,9,1,0
4421,SCROP84959,2139,0,0,2,50,49.0,3,1,0
4422,SCROP84960,2138,0,0,2,60,46.0,10,2,0
4423,SCROP84961,2138,0,0,2,20,14.0,34,2,0
4424,SCROP84963,2139,0,0,2,10,20.0,28,1,0
4425,SCROP84964,2138,0,0,2,40,40.0,14,1,0
4426,SCROP84966,2267,0,0,2,10,25.0,24,1,0
4427,SCROP84967,2267,0,0,2,10,29.0,26,3,0
4428,SCROP84968,2267,0,0,2,15,15.0,29,2,0
4429,SCROP84969,2267,0,0,2,15,48.0,9,3,0
4430,SCROP84970,2267,0,0,2,20,23.0,16,2,0
4431,SCROP84971,2267,0,0,2,20,28.0,24,2,0
4432,SCROP84973,2267,0,0,2,20,38.0,10,2,0
4433,SCROP84974,2267,0,0,2,20,41.0,13,3,0
4434,SCROP84975,2267,0,0,2,20,52.0,3,1,0
4435,SCROP84976,2267,0,0,2,30,35.0,15,3,0
4436,SCROP84977,2267,0,0,2,35,23.0,29,3,0
4437,SCROP84978,2267,0,0,2,40,19.0,36,2,0
4438,SCROP84979,2267,0,0,2,40,34.0,19,2,0
4439,SCROP84980,2267,0,0,2,40,44.0,8,1,0
4440,SCROP84981,2267,0,0,2,40,55.0,4,3,0
4441,SCROP84982,2267,0,0,2,40,27.0,23,2,0
4442,SCROP84983,2267,0,0,2,20,47.0,6,2,0
4443,SCROP84984,2267,0,0,2,20,48.0,6,3,0
4444,SCROP84985,2267,0,0,2,40,27.0,17,2,0
4445,SCROP84986,2267,0,0,2,20,29.0,22,1,0
4446,SCROP84987,2267,0,0,2,30,41.0,14,1,0
4447,SCROP84988,2401,0,0,2,40,33.0,20,1,0
4448,SCROP84989,2401,0,0,2,5,11.0,33,1,0
4449,SCROP84990,2401,0,0,2,10,15.0,40,1,0
4450,SCROP84991,2402,0,0,2,10,30.0,30,2,0
4451,SCROP84992,2401,0,0,2,15,5.0,35,2,0
4452,SCROP84993,2401,0,0,2,20,21.0,32,2,0
4453,SCROP84994,2401,0,0,2,20,25.0,28,2,0
4454,SCROP84995,2402,0,0,2,20,38.0,15,2,0
4455,SCROP84996,2402,0,0,2,20,40.0,10,2,0
4456,SCROP84997,2401,0,0,2,20,55.0,0,2,0
4457,SCROP84998,2401,0,0,2,30,23.0,30,2,0
4458,SCROP84999,2402,0,0,2,30,37.0,13,1,0
4459,SCROP85000,2402,0,0,2,40,22.0,28,1,0
4460,SCROP85001,2401,0,0,2,40,26.0,23,1,0
4461,SCROP85002,2402,0,0,2,40,35.0,5,2,0
4462,SCROP85003,2401,0,0,2,40,48.0,6,3,0
4463,SCROP85004,2401,0,0,2,40,50.0,1,3,0
4464,SCROP85005,2401,0,0,2,50,30.0,22,1,0
4465,SCROP85006,2402,0,0,2,60,43.0,17,2,0
4466,SCROP85007,2401,0,0,2,60,51.0,1,3,0
4467,SCROP85008,2402,0,0,2,80,27.0,30,2,0
4468,SCROP85009,2402,0,0,2,20,42.0,14,2,0
4469,SCROP85010,2402,0,0,2,20,39.0,15,3,0
4470,SCROP85012,2401,0,0,2,20,49.0,5,1,0
4471,SCROP85014,2402,0,0,2,20,45.0,7,2,0
4472,SCROP85015,2541,0,0,2,20,48.0,7,3,0
4473,SCROP85016,2542,0,0,2,5,50.0,3,2,0
4474,SCROP85017,2541,0,0,2,20,23.0,13,2,0
4475,SCROP85019,2542,0,0,2,20,37.0,13,2,0
4476,SCROP85020,2542,0,0,2,20,38.0,15,3,0
4477,SCROP85021,2542,0,0,2,40,24.0,24,2,0
4478,SCROP85022,2542,0,0,2,20,17.0,39,1,0
4479,SCROP85023,2541,0,0,2,20,18.0,29,3,0
4480,SCROP85024,2542,0,0,2,15,22.0,31,1,0
4481,SCROP85025,2541,0,0,2,40,40.0,15,3,0
4482,SCROP85026,2541,0,0,2,50,27.0,22,3,0
4483,SCROP85027,2542,0,0,2,20,48.0,15,1,0
4484,SCROP85029,2687,0,0,2,30,45.0,12,2,0
4485,SCROP85030,2688,0,0,2,10,22.0,25,1,0
4486,SCROP85031,2688,0,0,2,10,32.0,15,2,0
4487,SCROP85032,2688,0,0,2,10,35.0,12,2,0
4488,SCROP85033,2687,0,0,2,20,5.0,39,2,0
4489,SCROP85034,2687,0,0,2,20,25.0,27,2,0
4490,SCROP85035,2688,0,0,2,20,37.0,15,1,0
4491,SCROP85036,2688,0,0,2,20,50.0,4,2,0
4492,SCROP85037,2687,0,0,2,25,30.0,19,3,0
4493,SCROP85038,2688,0,0,2,25,37.0,17,3,0
4494,SCROP85039,2688,0,0,2,30,50.0,12,3,0
4495,SCROP85040,2688,0,0,2,40,17.0,37,2,0
4496,SCROP85042,2688,0,0,2,40,37.0,17,2,0
4497,SCROP85043,2688,0,0,2,15,35.0,11,2,0
4498,SCROP85044,2688,0,0,2,15,31.0,20,1,0
4499,SCROP85045,2688,0,0,2,20,44.0,3,2,0
4500,SCROP85046,2688,0,0,2,35,37.0,10,1,0
4501,SCROP85047,2688,0,0,2,55,50.0,4,2,0
4502,SCROP85048,2840,0,0,2,5,35.0,23,2,0
4503,SCROP85053,2840,0,0,2,20,25.0,29,3,0
4504,SCROP85054,2840,0,0,2,20,27.0,31,2,0
4505,SCROP85055,2840,0,0,2,20,50.0,4,1,0
4506,SCROP85056,2840,0,0,2,30,55.0,2,2,0
4507,SCROP85057,2840,0,0,2,40,41.0,9,3,0
4508,SCROP85058,2840,0,0,2,50,43.0,11,2,0
4509,SCROP85059,2840,0,0,2,60,40.0,19,1,0
4510,SCROP85061,2840,0,0,2,20,40.0,8,1,0
4511,SCROP85062,2840,0,0,2,40,25.0,24,2,0
4512,SCROP85063,2840,0,0,2,20,11.0,32,1,0
4513,SCROP85064,2999,0,0,2,5,32.0,10,1,0
4514,SCROP85065,2999,0,0,2,10,30.0,19,1,0
4515,SCROP85066,2999,0,0,2,10,48.0,4,2,0
4516,SCROP85067,2999,0,0,2,15,14.0,40,1,0
4517,SCROP85068,2999,0,0,2,20,15.0,31,2,0
4518,SCROP85069,2999,0,0,2,20,53.0,1,1,0
4519,SCROP85070,2999,0,0,2,20,55.0,7,1,0
4520,SCROP85071,2999,0,0,2,60,27.0,31,1,0
4521,SCROP85072,2999,0,0,2,40,30.0,25,3,0
4522,SCROP85073,2999,0,0,2,20,53.0,1,1,0
4523,SCROP85074,2999,0,0,2,10,42.0,14,1,0
4524,SCROP85075,3164,0,0,2,10,27.0,30,2,0
4525,SCROP85076,3165,0,0,2,10,47.0,10,1,0
4526,SCROP85077,3164,0,0,2,15,21.0,4,2,0
4527,SCROP85078,3164,0,0,2,15,40.0,12,1,0
4528,SCROP85079,3165,0,0,2,20,20.0,30,2,0
4529,SCROP85080,3164,0,0,2,20,40.0,6,2,0
4530,SCROP85081,3164,0,0,2,25,60.0,6,2,0
4531,SCROP85082,3165,0,0,2,40,40.0,15,2,0
4532,SCROP85083,3164,0,0,2,10,25.0,28,1,0
4533,SCROP85084,3164,0,0,2,10,55.0,10,2,0
4534,SCROP85085,3164,0,0,2,20,45.0,10,3,0
4535,SCROP85086,3337,0,0,2,15,52.0,3,1,0
4536,SCROP85087,3336,0,0,2,20,13.0,38,2,0
4537,SCROP85088,3336,0,0,2,20,38.0,21,3,0
4538,SCROP85089,3337,0,0,2,20,40.0,19,2,0
4539,SCROP85090,3337,0,0,2,20,40.0,20,3,0
4540,SCROP85091,3336,0,0,2,20,42.0,14,2,0
4541,SCROP85092,3337,0,0,2,25,18.0,43,2,0
4542,SCROP85093,3337,0,0,2,40,58.0,4,2,0
4543,SCROP85094,3336,0,0,2,40,63.0,3,2,0
4544,SCROP85095,3337,0,0,2,60,40.0,20,2,0
4545,SCROP85096,3337,0,0,2,20,49.0,6,2,0
4546,SCROP85097,3515,0,0,2,5,5.0,42,1,0
4547,SCROP85098,3516,0,0,2,10,7.0,39,2,0
4548,SCROP85099,3516,0,0,2,15,30.0,27,2,0
4549,SCROP85101,3516,0,0,2,20,40.0,9,2,0
4550,SCROP85102,3702,0,0,2,40,38.0,19,1,0
4551,SCROP85103,3702,0,0,2,10,44.0,18,3,0
4552,SCROP85104,3702,0,0,2,15,30.0,28,2,0
4553,SCROP85105,3702,0,0,2,20,27.0,16,2,0
4554,SCROP85106,3702,0,0,2,20,40.0,20,2,0
4555,SCROP85107,3702,0,0,2,20,47.0,16,3,0
4556,SCROP85108,3702,0,0,2,40,31.0,20,2,0
4557,SCROP85109,3702,0,0,2,5,40.0,18,1,0
4558,SCROP85110,3702,0,0,2,10,40.0,21,1,0
4559,SCROP85111,3702,0,0,2,15,10.0,48,2,0
4560,SCROP85112,3702,0,0,2,20,39.0,23,2,0
4561,SCROP85113,3895,0,0,2,10,20.0,9,3,0
4562,SCROP85114,3895,0,0,2,20,28.0,35,1,0
4563,SCROP85115,3895,0,0,2,20,30.0,19,2,0
4564,SCROP85116,3896,0,0,2,30,55.0,9,1,1
4565,SCROP85117,3896,0,0,2,20,8.0,28,1,0
4566,SCROP85118,3895,0,0,2,20,33.0,24,3,0
4567,SCROP85119,3896,0,0,2,10,35.0,14,3,0
4568,SCROP85120,3896,0,0,2,20,50.0,14,1,0
4569,SCROP85121,4096,0,0,2,15,43.0,15,2,1
4570,SCROP85122,4097,0,0,2,20,35.0,27,2,0
4571,SCROP85125,4097,0,0,2,5,25.0,30,2,0
4572,SCROP85126,4096,0,0,2,40,54.0,12,1,0
4573,SCROP85127,150,0,1,2,40,16.0,3,2,0
4574,SCROP85128,150,0,1,2,40,22.0,0,1,0
4575,SCROP85129,151,0,1,2,45,13.0,5,1,0
4576,SCROP85130,168,0,1,2,20,20.0,4,2,0
4577,SCROP85131,168,0,1,2,35,23.0,0,1,0
4578,SCROP85132,168,0,1,2,45,18.0,3,2,0
4579,SCROP85133,188,0,1,2,15,14.0,7,2,0
4580,SCROP85134,209,0,1,2,20,21.0,0,2,0
4581,SCROP85135,232,0,1,2,30,15.0,9,1,0
4582,SCROP85136,232,0,1,2,30,21.0,0,2,0
4583,SCROP85138,256,0,1,2,20,11.0,8,2,0
4584,SCROP85139,256,0,1,2,25,20.0,2,3,0
4585,SCROP85140,257,0,1,2,30,20.0,1,3,0
4586,SCROP85141,283,0,1,2,20,18.0,2,2,0
4587,SCROP85143,283,0,1,2,30,14.0,9,3,0
4588,SCROP85144,283,0,1,2,30,16.0,6,2,0
4589,SCROP85146,312,0,1,2,20,19.0,5,2,0
4590,SCROP85147,312,0,1,2,20,21.0,5,1,0
4591,SCROP85148,312,0,1,2,40,21.0,8,2,0
4592,SCROP85149,342,0,1,2,30,13.0,12,1,0
4593,SCROP85150,342,0,1,2,5,9.0,13,1,0
4594,SCROP85152,342,0,1,2,10,28.0,3,2,0
4595,SCROP85153,342,0,1,2,20,13.0,13,1,0
4596,SCROP85154,342,0,1,2,25,23.0,4,2,0
4597,SCROP85156,375,0,1,2,15,15.0,3,2,0
4598,SCROP85157,375,0,1,2,20,10.0,14,1,0
4599,SCROP85158,375,0,1,2,20,14.0,9,1,0
4600,SCROP85159,375,0,1,2,20,16.0,11,2,0
4601,SCROP85160,375,0,1,2,20,25.0,2,2,0
4602,SCROP85161,375,0,1,2,30,20.0,6,3,0
4603,SCROP85162,375,0,1,2,30,25.0,4,1,0
4604,SCROP85163,375,0,1,2,40,25.0,5,3,0
4605,SCROP85164,375,0,1,2,60,24.0,3,1,0
4606,SCROP85166,410,0,1,2,10,23.0,2,1,0
4607,SCROP85167,410,0,1,2,20,9.0,15,2,0
4608,SCROP85168,411,0,1,2,20,13.0,13,2,0
4609,SCROP85170,410,0,1,2,30,9.0,15,2,0
4610,SCROP85171,411,0,1,2,30,17.0,11,1,0
4611,SCROP85172,410,0,1,2,30,17.0,12,1,0
4612,SCROP85173,411,0,1,2,30,20.0,8,1,0
4613,SCROP85174,410,0,1,2,30,20.0,10,1,0
4614,SCROP85175,410,0,1,2,30,27.0,10,1,0
4615,SCROP85176,411,0,1,2,30,28.0,3,2,0
4616,SCROP85177,410,0,1,2,30,30.0,4,2,0
4617,SCROP85178,410,0,1,2,35,10.0,12,2,0
4618,SCROP85179,410,0,1,2,40,22.0,7,2,0
4619,SCROP85181,410,0,1,2,40,26.0,6,1,0
4620,SCROP85182,410,0,1,2,40,32.0,1,2,0
4621,SCROP85183,411,0,1,2,40,32.0,4,2,0
4622,SCROP85184,448,0,1,2,5,16.0,14,1,0
4623,SCROP85186,448,0,1,2,5,11.0,8,1,0
4624,SCROP85187,448,0,1,2,10,25.0,3,2,0
