Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Categoria_Pesticida__1,Categoria_Pesticida__2,Categoria_Pesticida__3,Temporada__1,Temporada__2,Temporada__3,dano_na_plantacao
SCROP85151,342,0,1,10,27.0,0,0,1,0,0,0,1,0
SCROP85152,342,0,1,10,28.0,3,0,1,0,0,1,0,0
SCROP85153,342,0,1,20,13.0,13,0,1,0,1,0,0,0
SCROP85154,342,0,1,25,23.0,4,0,1,0,0,1,0,0
SCROP85155,375,0,1,5,27.0,11,0,1,0,0,0,1,0
SCROP85156,375,0,1,15,15.0,3,0,1,0,0,1,0,0
SCROP85157,375,0,1,20,10.0,14,0,1,0,1,0,0,0
SCROP85158,375,0,1,20,14.0,9,0,1,0,1,0,0,0
SCROP85159,375,0,1,20,16.0,11,0,1,0,0,1,0,0
SCROP85160,375,0,1,20,25.0,2,0,1,0,0,1,0,0
SCROP85161,375,0,1,30,20.0,6,0,1,0,0,0,1,0
SCROP85162,375,0,1,30,25.0,4,0,1,0,1,0,0,0
SCROP85163,375,0,1,40,25.0,5,0,1,0,0,0,1,0
SCROP85164,375,0,1,60,24.0,3,0,1,0,1,0,0,0
SCROP85165,411,0,1,5,27.0,10,0,1,0,0,1,0,0
SCROP85166,410,0,1,10,23.0,2,0,1,0,1,0,0,0
SCROP85167,410,0,1,20,9.0,15,0,1,0,0,1,0,0
SCROP85168,411,0,1,20,13.0,13,0,1,0,0,1,0,0
SCROP85169,410,0,1,25,27.0,11,0,1,0,1,0,0,0
SCROP85170,410,0,1,30,9.0,15,0,1,0,0,1,0,0
SCROP85171,411,0,1,30,17.0,11,0,1,0,1,0,0,0
SCROP85172,410,0,1,30,17.0,12,0,1,0,1,0,0,0
SCROP85173,411,0,1,30,20.0,8,0,1,0,1,0,0,0
SCROP85174,410,0,1,30,20.0,10,0,1,0,1,0,0,0
SCROP85175,410,0,1,30,27.0,10,0,1,0,1,0,0,0
SCROP85176,411,0,1,30,28.0,3,0,1,0,0,1,0,0
SCROP85177,410,0,1,30,30.0,4,0,1,0,0,1,0,0
SCROP85178,410,0,1,35,10.0,12,0,1,0,0,1,0,0
SCROP85179,410,0,1,40,22.0,7,0,1,0,0,1,0,0
SCROP85180,410,0,1,40,27.0,6,0,1,0,0,1,0,0
SCROP85181,410,0,1,40,26.0,6,0,1,0,1,0,0,0
SCROP85182,410,0,1,40,32.0,1,0,1,0,0,1,0,0
SCROP85183,411,0,1,40,32.0,4,0,1,0,0,1,0,0
SCROP85184,448,0,1,5,16.0,14,0,1,0,1,0,0,0
SCROP85185,448,0,1,20,27.0,6,0,1,0,0,1,0,0
SCROP85186,448,0,1,5,11.0,8,0,1,0,1,0,0,0
SCROP85187,448,0,1,10,25.0,3,0,1,0,0,1,0,0
SCROP85188,448,0,1,15,7.0,16,0,1,0,1,0,0,0
SCROP85189,448,0,1,15,13.0,11,0,1,0,0,0,1,0
SCROP85190,448,0,1,15,17.0,4,0,1,0,0,0,1,0
SCROP85191,448,0,1,15,20.0,2,0,1,0,0,1,0,0
SCROP85192,448,0,1,15,21.0,2,0,1,0,0,0,1,0
SCROP85193,448,0,1,20,22.0,2,0,1,0,0,1,0,0
SCROP85194,448,0,1,20,22.0,5,0,1,0,1,0,0,0
SCROP85195,448,0,1,20,22.0,14,0,1,0,0,1,0,0
SCROP85196,448,0,1,20,27.0,8,0,1,0,0,0,1,0
SCROP85197,448,0,1,25,10.0,11,0,1,0,0,1,0,0
SCROP85198,448,0,1,25,15.0,14,0,1,0,0,1,0,0
SCROP85199,448,0,1,25,16.0,7,0,1,0,1,0,0,0
SCROP85200,448,0,1,25,18.0,10,0,1,0,0,0,1,0
SCROP85201,448,0,1,40,6.0,10,0,1,0,0,1,0,0
SCROP85202,448,0,1,40,18.0,14,0,1,0,1,0,0,0
SCROP85203,448,0,1,50,27.0,10,0,1,0,0,1,0,0
SCROP85204,448,0,1,80,28.0,3,0,1,0,0,1,0,0
SCROP85205,489,0,1,5,6.0,12,0,1,0,1,0,0,0
SCROP85206,488,0,1,10,15.0,16,0,1,0,0,1,0,0
SCROP85207,488,0,1,10,18.0,9,0,1,0,0,1,0,0
SCROP85208,488,0,1,10,27.0,2,0,1,0,0,0,1,0
SCROP85209,488,0,1,15,18.0,12,0,1,0,0,1,0,0
SCROP85210,488,0,1,20,6.0,6,0,1,0,1,0,0,0
SCROP85211,488,0,1,20,23.0,5,0,1,0,0,1,0,0
SCROP85212,488,0,1,30,27.0,12,0,1,0,0,1,0,0
SCROP85213,488,0,1,30,27.0,8,0,1,0,0,1,0,0
SCROP85214,488,0,1,40,10.0,11,0,1,0,0,0,1,0
SCROP85215,488,0,1,40,15.0,14,0,1,0,0,1,0,0
SCROP85216,488,0,1,60,12.0,17,0,1,0,0,1,0,0
SCROP85217,488,0,1,60,14.0,15,0,1,0,0,0,1,0
SCROP85218,488,0,1,60,22.0,12,0,1,0,1,0,0,0
SCROP85219,488,0,1,60,27.0,2,0,1,0,1,0,0,0
SCROP85220,489,0,1,60,25.0,7,0,1,0,0,0,1,0
SCROP85221,488,0,1,20,16.0,15,0,1,0,0,1,0,0
SCROP85222,531,0,1,20,27.0,8,0,1,0,0,1,0,0
SCROP85223,531,0,1,5,6.0,13,0,1,0,0,1,0,0
SCROP85224,531,0,1,5,20.0,4,0,1,0,0,0,1,0
SCROP85225,531,0,1,5,23.0,5,0,1,0,1,0,0,0
SCROP85226,531,0,1,5,30.0,0,0,1,0,0,1,0,0
SCROP85227,531,0,1,10,15.0,15,0,1,0,0,1,0,0
SCROP85228,531,0,1,10,19.0,10,0,1,0,0,1,0,0
SCROP85229,531,0,1,15,12.0,1,0,1,0,0,0,1,0
SCROP85230,531,0,1,15,12.0,18,0,1,0,0,1,0,0
SCROP85231,531,0,1,15,18.0,16,0,1,0,0,1,0,0
SCROP85232,531,0,1,20,15.0,9,0,1,0,1,0,0,0
SCROP85233,531,0,1,20,22.0,9,0,1,0,1,0,0,0
SCROP85234,531,0,1,25,10.0,13,0,1,0,0,1,0,0
SCROP85235,531,0,1,25,15.0,11,0,1,0,0,1,0,0
SCROP85236,531,0,1,25,19.0,11,0,1,0,1,0,0,0
SCROP85237,531,0,1,30,17.0,13,0,1,0,0,1,0,0
SCROP85238,531,0,1,30,32.0,1,0,1,0,1,0,0,0
SCROP85239,531,0,1,35,26.0,0,0,1,0,1,0,0,0
SCROP85240,531,0,1,40,10.0,16,0,1,0,1,0,0,0
SCROP85241,531,0,1,40,20.0,12,0,1,0,0,1,0,0
SCROP85242,531,0,1,40,24.0,8,0,1,0,0,1,0,0
SCROP85243,531,0,1,45,18.0,12,0,1,0,0,0,1,0
SCROP85244,531,0,1,50,27.0,5,0,1,0,1,0,0,0
SCROP85245,531,0,1,50,34.0,2,0,1,0,0,1,0,0
SCROP85246,531,0,1,60,14.0,18,0,1,0,0,1,0,0
SCROP85247,531,0,1,30,25.0,5,0,1,0,0,1,0,0
SCROP85248,577,0,1,5,30.0,3,0,1,0,1,0,0,0
SCROP85249,577,0,1,10,10.0,14,0,1,0,0,1,0,0
SCROP85250,577,0,1,10,15.0,4,0,1,0,0,1,0,0
SCROP85251,577,0,1,15,22.0,11,0,1,0,0,1,0,0
SCROP85252,577,0,1,15,26.0,13,0,1,0,0,1,0,0
SCROP85253,577,0,1,20,11.0,18,0,1,0,1,0,0,0
SCROP85254,577,0,1,20,16.0,12,0,1,0,0,1,0,0
SCROP85255,577,0,1,20,19.0,10,0,1,0,1,0,0,0
SCROP85256,577,0,1,20,20.0,2,0,1,0,0,0,1,0
SCROP85257,577,0,1,20,22.0,14,0,1,0,1,0,0,0
SCROP85258,577,0,1,25,22.0,11,0,1,0,1,0,0,0
SCROP85259,577,0,1,25,28.0,5,0,1,0,1,0,0,0
SCROP85260,577,0,1,25,35.0,0,0,1,0,0,1,0,0
SCROP85261,577,0,1,30,18.0,6,0,1,0,1,0,0,0
SCROP85262,577,0,1,30,19.0,11,0,1,0,1,0,0,0
SCROP85263,577,0,1,30,25.0,10,0,1,0,0,0,1,0
SCROP85264,577,0,1,30,30.0,6,0,1,0,0,1,0,0
SCROP85265,577,0,1,35,27.0,0,0,1,0,0,0,1,0
SCROP85266,577,0,1,40,7.0,4,0,1,0,0,1,0,0
SCROP85267,577,0,1,40,27.0,19,0,1,0,1,0,0,0
SCROP85268,577,0,1,40,20.0,12,0,1,0,0,1,0,0
SCROP85269,577,0,1,50,24.0,5,0,1,0,0,1,0,0
SCROP85270,577,0,1,55,17.0,11,0,1,0,1,0,0,0
SCROP85271,577,0,1,60,20.0,13,0,1,0,0,1,0,0
SCROP85272,577,0,1,60,26.0,4,0,1,0,0,0,1,0
SCROP85273,577,0,1,60,30.0,4,0,1,0,0,1,0,0
SCROP85274,577,0,1,60,27.0,6,0,1,0,0,1,0,0
SCROP85275,577,0,1,60,31.0,6,0,1,0,0,0,1,0
SCROP85276,625,0,1,40,26.0,12,0,1,0,1,0,0,0
SCROP85277,625,0,1,5,22.0,10,0,1,0,0,1,0,0
SCROP85278,625,0,1,10,12.0,20,0,1,0,1,0,0,0
SCROP85279,625,0,1,15,19.0,10,0,1,0,0,1,0,0
SCROP85280,625,0,1,15,27.0,11,0,1,0,0,1,0,0
SCROP85281,625,0,1,15,21.0,14,0,1,0,0,1,0,0
SCROP85282,625,0,1,20,12.0,20,0,1,0,0,1,0,0
SCROP85283,625,0,1,20,15.0,17,0,1,0,0,0,1,0
SCROP85284,626,0,1,20,17.0,11,0,1,0,1,0,0,0
SCROP85285,625,0,1,20,18.0,16,0,1,0,0,1,0,0
SCROP85286,625,0,1,20,20.0,10,0,1,0,0,1,0,0
SCROP85287,626,0,1,20,24.0,18,0,1,0,0,1,0,0
SCROP85288,625,0,1,20,27.0,3,0,1,0,1,0,0,0
SCROP85289,625,0,1,20,31.0,3,0,1,0,1,0,0,0
SCROP85290,625,0,1,25,16.0,19,0,1,0,0,1,0,0
SCROP85291,625,0,1,30,15.0,20,0,1,0,1,0,0,0
SCROP85292,625,0,1,30,16.0,13,0,1,0,0,0,1,0
SCROP85293,626,0,1,30,30.0,3,0,1,0,0,1,0,0
SCROP85294,626,0,1,40,17.0,12,0,1,0,0,1,0,0
SCROP85295,625,0,1,40,27.0,12,0,1,0,1,0,0,0
SCROP85296,625,0,1,40,22.0,10,0,1,0,1,0,0,0
SCROP85297,625,0,1,40,23.0,9,0,1,0,1,0,0,0
SCROP85298,625,0,1,40,27.0,15,0,1,0,1,0,0,0
SCROP85299,625,0,1,40,35.0,0,0,1,0,0,1,0,0
SCROP85300,625,0,1,60,14.0,19,0,1,0,0,1,0,0
SCROP85301,625,0,1,60,31.0,1,0,1,0,0,1,0,0
SCROP85302,625,0,1,60,27.0,1,0,1,0,0,1,0,0
SCROP85303,625,0,1,80,18.0,6,0,1,0,0,1,0,0
SCROP85304,625,0,1,30,13.0,20,0,1,0,1,0,0,0
SCROP85305,626,0,1,10,23.0,10,0,1,0,0,1,0,0
SCROP85306,625,0,1,40,16.0,4,0,1,0,0,1,0,0
SCROP85307,677,0,1,10,14.0,16,0,1,0,0,1,0,0
SCROP85308,677,0,1,15,10.0,3,0,1,0,0,1,0,0
SCROP85309,677,0,1,20,10.0,19,0,1,0,0,1,0,0
SCROP85310,677,0,1,20,16.0,16,0,1,0,0,1,0,0
SCROP85311,677,0,1,20,17.0,18,0,1,0,0,1,0,0
SCROP85312,677,0,1,20,18.0,21,0,1,0,0,0,1,0
SCROP85313,677,0,1,20,25.0,6,0,1,0,0,1,0,0
SCROP85314,677,0,1,20,27.0,9,0,1,0,0,1,0,0
SCROP85315,677,0,1,25,10.0,18,0,1,0,0,1,0,0
SCROP85316,677,0,1,25,25.0,0,0,1,0,1,0,0,0
SCROP85317,677,0,1,25,28.0,7,0,1,0,0,1,0,0
SCROP85318,677,0,1,30,27.0,2,0,1,0,0,1,0,0
SCROP85319,677,0,1,30,32.0,6,0,1,0,0,0,1,0
SCROP85320,677,0,1,30,35.0,1,0,1,0,0,0,1,0
SCROP85321,677,0,1,40,14.0,16,0,1,0,0,1,0,0
SCROP85322,677,0,1,40,16.0,17,0,1,0,0,1,0,0
SCROP85323,677,0,1,40,22.0,1,0,1,0,0,1,0,0
SCROP85324,677,0,1,40,23.0,4,0,1,0,0,0,1,0
SCROP85325,677,0,1,40,28.0,4,0,1,0,1,0,0,0
SCROP85326,677,0,1,40,33.0,2,0,1,0,0,0,1,0
SCROP85327,677,0,1,50,11.0,16,0,1,0,0,1,0,0
SCROP85328,677,0,1,50,23.0,12,0,1,0,0,1,0,0
SCROP85329,677,0,1,60,19.0,11,0,1,0,0,1,0,0
SCROP85330,677,0,1,60,30.0,0,0,1,0,0,1,0,0
SCROP85331,677,0,1,60,36.0,3,0,1,0,0,1,0,0
SCROP85332,677,0,1,20,16.0,15,0,1,0,1,0,0,0
SCROP85333,732,0,1,10,11.0,20,0,1,0,0,1,0,0
SCROP85334,731,0,1,10,20.0,15,0,1,0,0,1,0,0
SCROP85335,732,0,1,15,8.0,14,0,1,0,0,1,0,0
SCROP85336,732,0,1,15,15.0,17,0,1,0,0,0,1,0
SCROP85337,731,0,1,15,19.0,12,0,1,0,1,0,0,0
SCROP85338,731,0,1,15,30.0,2,0,1,0,1,0,0,0
SCROP85339,731,0,1,20,10.0,17,0,1,0,0,1,0,0
SCROP85340,731,0,1,20,11.0,22,0,1,0,0,1,0,0
SCROP85341,732,0,1,25,27.0,16,0,1,0,0,0,1,0
SCROP85342,731,0,1,25,20.0,14,0,1,0,0,1,0,0
SCROP85343,731,0,1,25,23.0,14,0,1,0,1,0,0,0
SCROP85344,731,0,1,25,31.0,1,0,1,0,0,1,0,0
SCROP85345,732,0,1,30,12.0,19,0,1,0,1,0,0,0
SCROP85346,731,0,1,30,18.0,18,0,1,0,0,1,0,0
SCROP85347,732,0,1,30,21.0,14,0,1,0,1,0,0,0
SCROP85348,732,0,1,30,30.0,3,0,1,0,0,1,0,0
SCROP85349,731,0,1,30,32.0,5,0,1,0,0,0,1,0
SCROP85350,731,0,1,40,18.0,17,0,1,0,0,1,0,0
SCROP85351,732,0,1,40,29.0,2,0,1,0,0,1,0,0
SCROP85352,731,0,1,40,29.0,9,0,1,0,0,1,0,0
SCROP85353,732,0,1,50,27.0,17,0,1,0,1,0,0,0
SCROP85354,732,0,1,50,15.0,7,0,1,0,0,0,1,0
SCROP85355,731,0,1,50,20.0,12,0,1,0,1,0,0,0
SCROP85356,731,0,1,60,26.0,4,0,1,0,0,1,0,0
SCROP85357,731,0,1,60,32.0,7,0,1,0,0,1,0,0
SCROP85358,731,0,1,60,28.0,14,0,1,0,1,0,0,0
SCROP85359,731,0,1,20,22.0,12,0,1,0,0,0,1,0
SCROP85360,731,0,1,30,27.0,6,0,1,0,1,0,0,0
SCROP85361,789,0,1,30,17.0,13,0,1,0,0,1,0,0
SCROP85362,789,0,1,5,16.0,1,0,1,0,0,1,0,0
SCROP85363,789,0,1,5,25.0,12,0,1,0,0,1,0,0
SCROP85364,789,0,1,10,12.0,18,0,1,0,0,1,0,0
SCROP85365,789,0,1,10,12.0,23,0,1,0,0,1,0,0
SCROP85366,790,0,1,15,27.0,17,0,1,0,0,1,0,0
SCROP85367,789,0,1,15,22.0,11,0,1,0,0,0,1,0
SCROP85368,789,0,1,20,15.0,10,0,1,0,0,0,1,0
SCROP85369,789,0,1,20,17.0,16,0,1,0,0,0,1,0
SCROP85370,789,0,1,20,27.0,11,0,1,0,1,0,0,0
SCROP85371,790,0,1,20,24.0,11,0,1,0,0,1,0,0
SCROP85372,790,0,1,20,25.0,5,0,1,0,0,1,0,0
SCROP85373,790,0,1,20,25.0,12,0,1,0,0,1,0,0
SCROP85374,790,0,1,20,25.0,13,0,1,0,0,1,0,0
SCROP85375,790,0,1,25,18.0,23,0,1,0,0,0,1,0
SCROP85376,790,0,1,25,34.0,5,0,1,0,0,1,0,0
SCROP85377,789,0,1,30,22.0,13,0,1,0,1,0,0,0
SCROP85378,789,0,1,30,26.0,14,0,1,0,0,1,0,0
SCROP85379,790,0,1,40,17.0,15,0,1,0,0,0,1,0
SCROP85380,789,0,1,40,21.0,16,0,1,0,1,0,0,0
SCROP85381,789,0,1,40,23.0,15,0,1,0,0,1,0,0
SCROP85382,789,0,1,40,26.0,1,0,1,0,0,1,0,0
SCROP85383,789,0,1,50,26.0,13,0,1,0,0,1,0,0
SCROP85384,790,0,1,50,28.0,7,0,1,0,1,0,0,0
SCROP85385,789,0,1,50,36.0,0,0,1,0,0,0,1,0
SCROP85386,790,0,1,60,28.0,4,0,1,0,0,0,1,0
SCROP85387,789,0,1,60,30.0,6,0,1,0,0,1,0,0
SCROP85388,789,0,1,60,27.0,0,0,1,0,0,0,1,0
SCROP85389,790,0,1,40,33.0,4,0,1,0,0,0,1,0
SCROP85390,850,0,1,10,14.0,20,0,1,0,0,0,1,0
SCROP85391,851,0,1,10,20.0,9,0,1,0,0,1,0,0
SCROP85392,851,0,1,15,23.0,11,0,1,0,0,1,0,0
SCROP85393,850,0,1,15,23.0,16,0,1,0,0,1,0,0
SCROP85394,851,0,1,20,11.0,21,0,1,0,1,0,0,0
SCROP85395,851,0,1,20,27.0,20,0,1,0,0,1,0,0
SCROP85396,851,0,1,20,20.0,5,0,1,0,1,0,0,0
SCROP85397,850,0,1,20,23.0,10,0,1,0,0,1,0,0
SCROP85398,850,0,1,20,26.0,2,0,1,0,0,0,1,0
SCROP85399,851,0,1,20,27.0,8,0,1,0,1,0,0,0
SCROP85400,851,0,1,20,32.0,4,0,1,0,0,1,0,0
SCROP85401,851,0,1,20,27.0,9,0,1,0,0,0,1,0
SCROP85402,850,0,1,25,27.0,19,0,1,0,1,0,0,0
SCROP85403,850,0,1,30,14.0,18,0,1,0,0,1,0,0
SCROP85404,850,0,1,30,14.0,22,0,1,0,0,1,0,0
SCROP85405,851,0,1,30,20.0,13,0,1,0,0,0,1,0
SCROP85406,851,0,1,30,21.0,14,0,1,0,1,0,0,0
SCROP85407,851,0,1,30,27.0,6,0,1,0,0,1,0,0
SCROP85408,851,0,1,30,32.0,10,0,1,0,0,1,0,0
SCROP85409,851,0,1,30,27.0,12,0,1,0,0,1,0,0
SCROP85410,851,0,1,30,36.0,1,0,1,0,1,0,0,0
SCROP85411,850,0,1,35,34.0,6,0,1,0,0,1,0,0
SCROP85412,851,0,1,40,14.0,19,0,1,0,0,1,0,0
SCROP85413,851,0,1,40,22.0,13,0,1,0,1,0,0,0
SCROP85414,851,0,1,40,25.0,10,0,1,0,0,1,0,0
SCROP85415,851,0,1,40,27.0,5,0,1,0,0,0,1,0
SCROP85416,851,0,1,40,29.0,11,0,1,0,0,1,0,0
SCROP85417,851,0,1,40,30.0,8,0,1,0,1,0,0,0
SCROP85418,851,0,1,50,16.0,19,0,1,0,1,0,0,0
SCROP85419,851,0,1,50,27.0,0,0,1,0,1,0,0,0
SCROP85420,851,0,1,60,24.0,14,0,1,0,0,1,0,0
SCROP85421,851,0,1,60,25.0,14,0,1,0,0,1,0,0
SCROP85422,850,0,1,60,27.0,8,0,1,0,1,0,0,0
SCROP85423,851,0,1,60,27.0,10,0,1,0,0,1,0,0
SCROP85424,851,0,1,25,37.0,2,0,1,0,0,1,0,0
SCROP85425,851,0,1,40,31.0,6,0,1,0,1,0,0,0
SCROP85426,915,0,1,10,30.0,10,0,1,0,0,1,0,0
SCROP85427,915,0,1,10,23.0,16,0,1,0,0,0,1,0
SCROP85428,915,0,1,10,28.0,5,0,1,0,0,1,0,0
SCROP85429,915,0,1,10,34.0,1,0,1,0,0,0,1,0
SCROP85430,916,0,1,20,15.0,13,0,1,0,0,1,0,0
SCROP85431,916,0,1,20,24.0,23,0,1,0,0,0,1,0
SCROP85432,915,0,1,20,29.0,9,0,1,0,0,0,1,0
SCROP85433,915,0,1,20,27.0,4,0,1,0,0,1,0,0
SCROP85434,915,0,1,25,30.0,7,0,1,0,0,1,0,0
SCROP85435,916,0,1,25,27.0,4,0,1,0,1,0,0,0
SCROP85436,915,0,1,30,25.0,14,0,1,0,0,1,0,0
SCROP85437,916,0,1,35,27.0,4,0,1,0,1,0,0,0
SCROP85438,915,0,1,40,18.0,18,0,1,0,0,1,0,0
SCROP85439,916,0,1,40,18.0,20,0,1,0,0,1,0,0
SCROP85440,916,0,1,40,20.0,17,0,1,0,0,1,0,0
SCROP85441,916,0,1,40,25.0,2,0,1,0,1,0,0,0
SCROP85442,916,0,1,45,28.0,14,0,1,0,0,1,0,0
SCROP85443,915,0,1,50,12.0,17,0,1,0,0,0,1,0
SCROP85444,915,0,1,50,27.0,12,0,1,0,0,1,0,0
SCROP85445,915,0,1,60,20.0,20,0,1,0,1,0,0,0
SCROP85446,916,0,1,60,21.0,8,0,1,0,1,0,0,0
SCROP85447,915,0,1,60,33.0,5,0,1,0,0,1,0,0
SCROP85448,915,0,1,60,34.0,1,0,1,0,0,0,1,0
SCROP85449,915,0,1,60,37.0,5,0,1,0,0,1,0,0
SCROP85450,915,0,1,20,25.0,2,0,1,0,0,1,0,0
SCROP85451,984,0,1,15,27.0,11,0,1,0,0,1,0,0
SCROP85452,984,0,1,20,34.0,14,0,1,0,0,0,1,0
SCROP85453,984,0,1,10,31.0,13,0,1,0,0,1,0,0
SCROP85454,984,0,1,15,27.0,18,0,1,0,0,1,0,0
SCROP85455,984,0,1,15,30.0,5,0,1,0,0,0,1,0
SCROP85456,984,0,1,20,8.0,16,0,1,0,1,0,0,0
SCROP85457,984,0,1,20,18.0,19,0,1,0,0,1,0,0
SCROP85458,984,0,1,20,21.0,14,0,1,0,1,0,0,0
SCROP85459,984,0,1,20,24.0,20,0,1,0,1,0,0,0
SCROP85460,984,0,1,20,29.0,5,0,1,0,0,1,0,0
SCROP85461,984,0,1,20,27.0,4,0,1,0,0,1,0,0
SCROP85462,984,0,1,20,33.0,5,0,1,0,1,0,0,0
SCROP85463,984,0,1,20,34.0,8,0,1,0,1,0,0,0
SCROP85464,984,0,1,20,36.0,0,0,1,0,0,1,0,0
SCROP85465,984,0,1,30,35.0,1,0,1,0,0,1,0,0
SCROP85466,984,0,1,30,40.0,6,0,1,0,1,0,0,0
SCROP85467,984,0,1,30,41.0,1,0,1,0,0,1,0,0
SCROP85468,984,0,1,40,16.0,25,0,1,0,0,1,0,0
SCROP85469,984,0,1,40,20.0,17,0,1,0,0,0,1,0
SCROP85470,984,0,1,50,23.0,16,0,1,0,1,0,0,0
SCROP85471,984,0,1,60,24.0,14,0,1,0,0,0,1,0
SCROP85472,984,0,1,60,27.0,12,0,1,0,1,0,0,0
SCROP85473,984,0,1,80,24.0,12,0,1,0,1,0,0,0
SCROP85474,984,0,1,60,21.0,15,0,1,0,0,1,0,0
SCROP85475,984,0,1,30,22.0,13,0,1,0,0,0,1,0
SCROP85476,1056,0,1,10,39.0,2,0,1,0,0,1,0,0
SCROP85477,1056,0,1,20,12.0,25,0,1,0,0,1,0,0
SCROP85478,1056,0,1,20,17.0,25,0,1,0,0,1,0,0
SCROP85479,1056,0,1,20,20.0,15,0,1,0,1,0,0,0
SCROP85480,1056,0,1,20,20.0,16,0,1,0,0,1,0,0
SCROP85481,1056,0,1,20,21.0,24,0,1,0,0,1,0,0
SCROP85482,1056,0,1,20,23.0,4,0,1,0,0,1,0,0
SCROP85483,1056,0,1,20,23.0,18,0,1,0,1,0,0,0
SCROP85484,1056,0,1,20,30.0,10,0,1,0,0,0,1,0
SCROP85485,1056,0,1,20,33.0,4,0,1,0,0,0,1,0
SCROP85486,1056,0,1,20,39.0,2,0,1,0,1,0,0,0
SCROP85487,1056,0,1,25,10.0,26,0,1,0,0,1,0,0
SCROP85488,1056,0,1,25,34.0,4,0,1,0,0,1,0,0
SCROP85489,1056,0,1,30,18.0,21,0,1,0,0,0,1,0
SCROP85490,1056,0,1,30,21.0,19,0,1,0,0,1,0,0
SCROP85491,1056,0,1,30,28.0,12,0,1,0,0,1,0,0
SCROP85492,1056,0,1,30,27.0,12,0,1,0,0,1,0,0
SCROP85493,1056,0,1,35,10.0,20,0,1,0,1,0,0,0
SCROP85494,1056,0,1,35,34.0,11,0,1,0,0,1,0,0
SCROP85495,1056,0,1,40,10.0,27,0,1,0,1,0,0,0
SCROP85496,1056,0,1,40,20.0,9,0,1,0,0,1,0,0
SCROP85497,1056,0,1,40,24.0,16,0,1,0,0,1,0,0
SCROP85498,1056,0,1,40,27.0,8,0,1,0,0,1,0,0
SCROP85499,1056,0,1,40,33.0,9,0,1,0,0,1,0,0
SCROP85500,1056,0,1,60,42.0,1,0,1,0,0,1,0,0
SCROP85501,1056,0,1,70,45.0,3,0,1,0,0,1,0,0
SCROP85502,1132,0,1,5,10.0,26,0,1,0,1,0,0,0
SCROP85503,1132,0,1,5,11.0,23,0,1,0,0,0,1,0
SCROP85504,1132,0,1,10,27.0,28,0,1,0,0,1,0,0
SCROP85505,1132,0,1,10,28.0,13,0,1,0,1,0,0,0
SCROP85506,1132,0,1,10,27.0,7,0,1,0,1,0,0,0
SCROP85507,1132,0,1,10,33.0,3,0,1,0,0,1,0,0
SCROP85508,1132,0,1,15,11.0,25,0,1,0,1,0,0,0
SCROP85509,1132,0,1,15,27.0,12,0,1,0,0,0,1,0
SCROP85510,1132,0,1,20,15.0,13,0,1,0,0,1,0,0
SCROP85511,1132,0,1,20,23.0,12,0,1,0,0,1,0,0
SCROP85512,1132,0,1,20,40.0,1,0,1,0,0,1,0,0
SCROP85513,1132,0,1,20,46.0,0,0,1,0,1,0,0,0
SCROP85514,1132,0,1,25,20.0,21,0,1,0,0,1,0,0
SCROP85515,1132,0,1,25,33.0,8,0,1,0,0,1,0,0
SCROP85516,1132,0,1,30,27.0,28,0,1,0,0,1,0,0
SCROP85517,1132,0,1,30,16.0,26,0,1,0,1,0,0,0
SCROP85518,1132,0,1,30,20.0,21,0,1,0,0,1,0,0
SCROP85519,1132,0,1,30,21.0,22,0,1,0,0,0,1,0
SCROP85520,1132,0,1,30,24.0,18,0,1,0,0,0,1,0
SCROP85521,1132,0,1,30,25.0,2,0,1,0,0,1,0,0
SCROP85522,1132,0,1,30,29.0,10,0,1,0,1,0,0,0
SCROP85523,1132,0,1,30,38.0,2,0,1,0,1,0,0,0
SCROP85524,1132,0,1,40,20.0,17,0,1,0,0,0,1,0
SCROP85525,1132,0,1,40,26.0,17,0,1,0,1,0,0,0
SCROP85526,1132,0,1,40,30.0,3,0,1,0,1,0,0,0
SCROP85527,1132,0,1,40,32.0,18,0,1,0,0,1,0,0
SCROP85528,1132,0,1,40,42.0,3,0,1,0,0,1,0,0
SCROP85529,1132,0,1,50,8.0,19,0,1,0,1,0,0,0
SCROP85530,1132,0,1,50,27.0,28,0,1,0,0,1,0,0
SCROP85531,1132,0,1,80,27.0,12,0,1,0,0,1,0,0
SCROP85532,1212,0,1,5,13.0,29,0,1,0,1,0,0,0
SCROP85533,1212,0,1,5,14.0,29,0,1,0,0,0,1,0
SCROP85534,1212,0,1,5,27.0,24,0,1,0,0,0,1,0
SCROP85535,1212,0,1,10,9.0,22,0,1,0,0,1,0,0
SCROP85536,1212,0,1,10,10.0,12,0,1,0,1,0,0,0
SCROP85537,1212,0,1,10,27.0,27,0,1,0,0,1,0,0
SCROP85538,1212,0,1,10,12.0,27,0,1,0,1,0,0,0
SCROP85539,1212,0,1,10,14.0,27,0,1,0,1,0,0,0
SCROP85540,1212,0,1,10,15.0,19,0,1,0,0,1,0,0
SCROP85541,1212,0,1,10,18.0,25,0,1,0,0,1,0,0
SCROP85542,1212,0,1,10,32.0,9,0,1,0,1,0,0,0
SCROP85543,1212,0,1,10,47.0,2,0,1,0,0,1,0,0
