Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
789,0,0,3,10,40.0,0,2,0
577,0,0,3,10,26.0,0,2,0
984,0,1,2,40,40.0,8,1,0
3702,1,0,2,10,12.0,28,3,1
2402,0,0,2,5,13.0,40,2,0
1297,0,1,2,20,36.0,4,2,0
1385,0,0,2,20,50.0,2,1,2
625,1,0,2,20,15.0,1,3,0
3515,0,1,2,15,35.0,12,3,0
150,1,0,3,40,22.0,0,2,0
188,0,0,2,20,20.0,3,1,0
1478,0,1,2,10,11.0,31,2,0
283,0,1,3,15,28.0,0,3,0
1478,0,0,3,20,47.0,0,1,0
1056,0,1,2,30,10.0,17,1,0
1056,0,0,3,10,32.0,0,2,0
1678,0,1,2,50,42.0,0,2,0
1385,0,0,2,10,15.0,30,2,0
1385,1,1,3,40,24.0,0,1,0
342,1,0,2,20,8.0,13,3,0
2999,0,1,2,20,47.0,9,1,1
448,0,0,2,40,28.0,5,2,0
1132,1,0,2,10,23.0,2,1,0
1478,0,1,2,20,27.0,21,2,0
2688,0,0,2,20,53.0,4,3,0
1212,0,1,2,95,,21,3,0
851,0,0,2,20,9.0,24,1,0
1385,0,1,2,30,25.0,15,1,0
531,1,0,3,20,18.0,0,3,0
488,0,0,2,15,16.0,13,3,0
2541,1,0,2,20,25.0,11,2,0
448,0,1,2,40,,0,1,0
257,0,1,2,30,20.0,2,1,0
1785,0,1,2,15,18.0,28,2,0
2401,0,0,3,40,42.0,0,1,0
2015,1,1,3,20,38.0,0,2,0
1385,1,1,3,15,39.0,0,1,1
677,0,1,2,10,9.0,20,2,0
916,0,1,3,20,27.0,0,2,0
531,0,1,2,15,16.0,18,1,0
2541,0,1,2,20,8.0,31,2,0
731,0,1,2,10,12.0,16,1,0
2267,0,1,2,40,43.0,10,2,1
1132,0,0,2,50,23.0,14,3,0
2402,0,0,3,50,55.0,0,3,1
2016,1,0,2,5,18.0,29,2,0
1132,1,0,2,35,45.0,1,1,0
1385,0,0,2,40,43.0,5,1,0
311,1,1,3,5,28.0,0,3,0
732,0,1,2,40,25.0,7,1,0
577,0,1,2,30,28.0,2,2,0
448,0,1,2,40,16.0,10,1,0
677,1,0,3,35,36.0,0,2,0
2401,1,0,2,10,52.0,0,1,0
2999,1,0,2,20,32.0,21,3,0
3164,0,1,3,40,61.0,0,3,0
851,0,0,2,60,22.0,24,2,0
625,0,0,2,40,20.0,5,2,0
168,1,0,3,25,12.0,0,1,0
3702,0,1,2,5,15.0,43,1,1
625,1,1,3,30,32.0,0,2,2
625,0,1,2,20,14.0,12,2,0
2139,0,0,2,50,45.0,2,2,0
1296,1,0,2,10,32.0,10,1,0
410,0,1,2,35,23.0,6,1,0
488,0,0,2,20,25.0,8,1,0
677,0,1,2,40,25.0,8,3,0
4096,0,0,3,20,58.0,0,1,0
2999,0,1,2,60,22.0,34,2,1
1056,0,1,2,40,22.0,17,2,0
1678,1,1,3,20,36.0,0,3,0
448,1,1,3,5,11.0,0,1,0
1786,1,0,2,15,47.0,2,2,0
625,0,1,2,30,33.0,3,1,0
2267,0,0,2,15,52.0,1,3,0
1576,0,1,2,15,15.0,33,1,0
1678,0,0,2,50,43.0,0,1,0
626,0,1,2,30,23.0,9,3,0
2688,0,0,2,30,38.0,17,1,0
283,1,0,3,25,23.0,0,1,0
3702,1,0,3,5,60.0,0,3,0
732,0,1,3,30,36.0,0,3,1
531,1,0,2,15,13.0,0,2,0
1132,0,0,2,20,20.0,12,2,0
1212,0,1,2,20,27.0,14,1,2
1678,1,0,3,30,46.0,0,3,0
1385,0,1,2,20,9.0,31,2,0
916,0,1,2,25,16.0,21,1,0
577,0,0,2,50,32.0,1,2,0
789,0,1,2,25,20.0,13,1,0
1056,0,0,2,30,28.0,10,2,0
1056,0,0,2,15,,15,3,0
850,0,1,2,40,39.0,1,3,0
1056,0,1,2,20,11.0,27,2,0
915,0,0,2,40,35.0,2,3,0
625,0,1,2,40,24.0,10,2,0
984,1,0,2,20,,11,2,0
1212,0,1,3,20,47.0,0,2,1
448,0,1,2,40,14.0,14,2,0
732,0,0,3,40,31.0,0,2,1
375,0,1,2,20,,9,2,0
531,0,1,2,15,30.0,6,2,0
232,0,1,3,25,23.0,0,1,0
789,0,1,2,25,11.0,11,2,0
488,0,0,2,50,,12,3,0
1785,0,1,3,40,44.0,0,2,0
1575,0,1,2,20,18.0,28,1,1
3164,0,1,2,30,40.0,14,3,0
731,0,1,2,20,20.0,16,3,0
1212,0,0,3,40,49.0,0,2,1
626,0,0,3,15,28.0,0,2,0
1898,1,1,3,15,24.0,0,2,1
2016,0,1,2,50,,7,2,1
1385,0,0,2,20,23.0,23,2,0
851,0,0,2,60,35.0,1,1,0
2688,0,0,2,30,,24,3,1
984,0,1,2,25,38.0,0,1,0
732,1,1,3,20,21.0,0,1,1
1297,0,1,2,10,7.0,28,1,0
531,0,0,2,20,24.0,6,2,0
984,0,0,2,25,14.0,26,2,0
1296,0,0,2,30,34.0,8,2,0
1212,1,0,3,20,43.0,0,2,1
2401,0,0,2,10,51.0,4,3,0
1132,0,1,2,40,37.0,7,2,0
488,0,1,3,45,29.0,0,3,0
1678,0,0,2,40,,4,1,0
1678,0,1,2,25,44.0,3,3,1
2139,1,0,3,15,,0,1,0
410,1,0,2,20,11.0,15,2,0
489,0,1,3,40,24.0,0,3,0
789,1,0,2,10,24.0,6,1,0
2138,0,0,3,10,51.0,0,2,1
789,0,0,2,30,20.0,19,1,0
1478,0,0,2,60,41.0,8,2,0
2999,0,0,2,45,52.0,4,3,0
1056,0,0,3,20,37.0,0,2,0
1296,0,1,2,20,30.0,9,2,2
3896,0,1,2,15,42.0,19,3,0
1678,0,1,2,25,16.0,30,2,0
1575,1,1,3,15,45.0,0,1,1
2016,0,1,2,30,27.0,22,2,0
626,0,0,2,20,,14,1,0
448,1,1,3,30,36.0,0,2,0
209,0,1,3,35,26.0,0,1,0
1132,0,0,2,25,,23,2,0
2138,0,0,2,20,37.0,9,2,0
1576,1,0,2,40,48.0,0,3,0
531,1,1,3,15,31.0,0,3,1
1678,1,0,3,35,30.0,0,3,0
2401,1,0,3,30,52.0,0,3,2
1056,0,1,3,10,42.0,0,3,2
984,1,0,2,30,30.0,0,2,0
2541,1,0,2,20,36.0,19,2,0
209,1,1,3,15,,0,2,0
2267,0,0,2,30,22.0,24,2,0
1132,0,0,2,40,38.0,2,3,0
2139,0,1,2,50,42.0,8,3,0
625,0,1,2,20,20.0,4,3,0
3515,0,1,2,25,19.0,42,3,0
1576,0,0,2,20,45.0,3,1,1
1056,1,1,3,5,42.0,0,2,0
1785,0,0,2,10,38.0,7,1,0
851,0,1,2,90,21.0,14,2,0
789,0,1,3,35,20.0,0,1,2
3702,0,1,2,20,35.0,20,1,1
1576,0,1,2,35,31.0,13,3,0
1056,0,0,2,25,34.0,5,1,0
2999,1,1,3,10,,0,2,1
410,0,0,2,40,19.0,8,2,0
1056,0,1,2,40,39.0,6,3,0
150,0,1,3,5,22.0,0,2,0
3164,0,1,2,15,40.0,20,1,0
448,0,0,2,10,5.0,1,2,0
984,1,0,2,15,20.0,18,3,0
1785,0,1,2,25,45.0,2,2,0
1056,1,0,3,10,25.0,0,1,0
2840,0,1,2,15,5.0,33,2,1
2999,0,0,2,40,22.0,34,3,1
2267,0,1,2,10,26.0,23,2,0
1385,0,0,3,20,45.0,0,1,1
626,1,0,2,20,,10,2,0
677,0,1,3,30,35.0,0,2,1
984,0,1,2,20,15.0,18,2,0
915,0,0,2,25,30.0,7,2,0
789,0,1,2,40,31.0,1,1,0
2542,0,0,2,25,18.0,38,1,0
1212,0,0,3,10,39.0,0,1,2
2688,0,0,2,20,,10,2,0
188,1,1,3,5,,0,2,0
448,0,1,3,60,27.0,0,1,0
626,0,0,3,25,37.0,0,2,0
2267,0,0,2,20,36.0,12,2,1
410,0,1,3,5,18.0,0,2,0
2138,0,0,2,20,41.0,13,1,1
851,0,0,2,35,25.0,14,2,0
2139,0,1,2,10,17.0,30,2,0
1478,0,1,2,20,36.0,8,2,0
984,0,1,2,25,29.0,5,2,0
1678,0,1,3,20,44.0,0,1,1
625,0,0,2,20,,5,2,0
2401,0,1,2,40,25.0,15,3,1
915,0,0,2,30,15.0,20,2,2
1056,0,0,2,30,37.0,4,3,0
2139,0,0,3,20,53.0,0,3,2
1385,0,0,3,15,,0,2,2
1678,0,1,2,70,28.0,16,3,0
1132,0,0,2,10,18.0,15,3,0
1785,1,0,2,5,23.0,12,2,0
1212,1,0,3,30,40.0,0,1,1
1212,0,1,2,10,35.0,2,1,0
1785,0,0,2,20,,28,2,0
342,0,0,2,20,17.0,8,3,0
2401,0,0,2,25,,21,1,0
488,0,0,2,50,,0,1,0
915,0,1,2,70,32.0,7,1,0
577,0,1,2,55,26.0,1,2,0
984,0,1,2,10,22.0,14,1,0
1576,0,0,2,20,27.0,23,2,0
1785,1,0,2,60,,23,1,0
1678,1,1,3,15,38.0,0,2,0
342,0,0,3,40,29.0,0,2,0
1898,1,0,2,5,26.0,18,2,0
375,0,1,2,10,19.0,5,1,0
2688,1,0,2,10,45.0,8,2,0
1296,0,0,3,25,44.0,0,2,0
2015,1,0,2,10,22.0,12,2,0
1385,0,0,2,50,27.0,1,1,0
2267,1,1,3,20,36.0,0,2,0
2016,0,0,2,40,53.0,0,3,0
984,0,0,2,30,,26,3,0
1678,0,0,2,20,45.0,3,1,0
1575,0,0,2,60,40.0,1,1,0
789,0,0,2,40,28.0,0,3,0
168,1,0,3,5,18.0,0,2,0
577,0,0,2,5,21.0,14,2,0
625,0,1,2,30,22.0,10,3,0
1385,0,1,2,30,32.0,8,2,0
915,0,1,2,5,12.0,24,2,0
1056,0,1,2,50,30.0,14,1,0
1678,1,0,3,15,20.0,0,1,1
3164,0,0,2,40,38.0,23,1,0
1212,0,0,2,40,25.0,21,3,0
2688,1,0,3,20,39.0,0,1,1
1898,0,1,2,40,40.0,16,2,0
2840,0,0,2,15,,13,3,1
1576,0,1,2,20,40.0,3,2,1
531,1,1,3,50,30.0,0,1,0
1898,0,1,2,20,41.0,9,2,0
731,1,0,2,40,21.0,10,1,0
2016,0,1,2,30,28.0,25,2,0
1056,0,0,2,10,33.0,10,3,0
1385,1,0,2,20,10.0,23,2,0
2402,1,0,2,15,25.0,22,2,0
3164,1,1,3,25,52.0,0,1,0
1898,0,1,2,20,52.0,5,1,1
410,1,1,3,20,22.0,0,1,0
488,0,1,3,40,30.0,0,1,1
1785,0,0,2,30,50.0,1,2,0
626,0,1,2,50,26.0,9,2,0
1385,0,1,2,65,20.0,20,2,1
2016,1,0,2,5,37.0,12,2,0
1575,0,1,2,30,29.0,13,2,0
256,1,0,2,25,21.0,3,2,0
375,0,1,2,10,18.0,7,2,0
531,1,0,3,10,15.0,0,2,0
2401,0,1,2,20,40.0,1,2,0
677,0,1,2,30,11.0,20,2,0
626,1,0,2,10,25.0,9,3,0
732,1,0,2,15,30.0,6,2,0
2402,0,0,3,20,40.0,0,3,1
2840,0,1,2,40,43.0,10,2,0
2541,1,0,2,20,24.0,28,2,0
1296,0,1,2,15,15.0,21,1,0
2267,1,0,3,15,51.0,0,1,0
1786,1,0,3,20,51.0,0,3,0
2999,0,1,2,30,21.0,30,1,0
1056,0,0,3,20,44.0,0,2,1
1132,0,1,2,30,20.0,20,2,0
2542,0,0,2,15,34.0,21,2,0
2016,0,1,3,40,,0,2,0
489,0,0,2,10,10.0,16,2,0
1786,1,0,2,20,40.0,5,2,0
626,0,0,3,40,37.0,0,2,0
1132,0,0,2,20,25.0,19,2,0
984,0,1,2,20,18.0,18,2,0
625,0,0,2,40,26.0,0,2,0
1132,0,0,2,20,,18,2,1
168,0,1,3,50,14.0,0,1,0
731,1,0,2,35,16.0,18,1,0
1898,1,0,2,15,47.0,1,3,0
1785,0,0,2,20,34.0,11,3,0
2542,1,0,2,5,10.0,40,1,0
2015,0,1,2,30,21.0,29,2,0
1385,1,0,3,5,36.0,0,3,1
1296,0,1,2,60,34.0,6,2,0
1678,0,0,2,30,45.0,2,2,0
1296,0,1,2,40,,5,1,0
2840,0,1,2,20,49.0,6,2,2
2016,0,1,3,15,36.0,0,1,0
577,0,0,2,20,30.0,2,1,0
1385,1,0,2,5,5.0,11,2,0
1132,0,0,2,30,40.0,3,3,0
3515,1,0,2,20,43.0,17,3,0
1132,0,0,3,40,50.0,0,2,1
1785,0,0,2,40,35.0,15,2,1
3336,1,1,3,20,50.0,0,3,1
410,0,0,2,95,22.0,8,2,0
2688,1,0,2,10,9.0,32,3,1
1296,0,1,2,15,16.0,14,3,0
531,0,0,3,30,27.0,0,1,0
1385,0,1,2,40,36.0,9,1,0
531,0,1,2,20,,14,1,0
1212,0,0,2,15,11.0,29,1,0
1212,1,0,3,15,40.0,0,1,1
851,0,0,3,25,,0,2,2
1576,0,1,2,15,,10,1,0
2840,1,1,3,50,43.0,0,1,0
789,1,1,3,10,17.0,0,2,0
3702,0,1,2,20,50.0,7,2,1
731,0,1,2,60,20.0,4,3,0
851,0,1,2,10,30.0,1,2,0
2542,0,0,3,20,50.0,0,1,2
1786,0,0,2,30,25.0,21,2,0
1678,0,0,3,20,49.0,0,2,1
2015,1,0,3,20,50.0,0,2,1
2267,0,0,2,20,,16,1,0
3702,1,0,3,25,53.0,0,3,0
577,0,1,2,50,17.0,15,1,0
1385,0,1,2,15,9.0,30,1,0
1898,0,1,2,20,18.0,32,2,0
488,0,0,3,30,26.0,0,2,0
851,0,0,2,30,15.0,19,2,0
2541,0,1,2,30,36.0,14,2,0
677,0,1,2,10,12.0,13,3,0
1478,0,1,3,20,44.0,0,3,2
789,0,1,2,30,38.0,0,1,0
577,1,0,3,20,30.0,0,2,0
984,1,0,2,30,19.0,21,2,0
1575,0,1,2,30,23.0,25,2,0
1132,0,0,3,5,,0,2,0
1575,0,0,3,20,47.0,0,2,1
1385,1,0,3,20,49.0,0,1,0
1132,0,0,2,15,20.0,26,2,0
3895,0,1,2,5,,29,2,0
1212,0,1,3,25,40.0,0,2,1
2401,0,0,2,10,14.0,35,1,1
1785,0,0,2,40,42.0,5,2,2
448,1,0,2,25,30.0,1,2,0
2688,1,1,3,10,57.0,0,1,0
531,0,0,2,60,21.0,9,3,0
3516,0,1,2,50,26.0,33,1,0
2139,0,1,2,50,47.0,4,2,1
410,0,0,2,25,27.0,0,2,0
2139,0,0,3,40,54.0,0,2,1
411,0,0,2,20,28.0,0,2,0
3164,0,0,2,20,28.0,30,1,0
1212,0,1,2,20,44.0,1,1,0
256,0,1,2,30,21.0,3,1,0
677,0,1,2,15,27.0,6,2,0
789,1,0,2,25,31.0,8,1,2
851,1,1,3,25,21.0,0,3,0
1478,0,0,2,20,39.0,7,1,1
1132,0,1,2,40,36.0,6,2,0
1385,1,0,2,10,42.0,3,3,0
1056,0,1,2,30,16.0,19,1,0
1576,0,0,2,60,,18,2,0
1478,0,1,2,30,40.0,5,1,0
3895,0,1,2,10,14.0,48,3,1
1297,0,0,2,60,48.0,0,2,0
3337,0,0,2,25,42.0,18,3,0
375,1,1,3,60,29.0,0,1,0
1132,0,1,2,30,14.0,25,3,0
1478,1,1,3,30,31.0,0,2,0
1212,0,0,2,20,,20,3,0
1056,0,0,3,25,49.0,0,2,0
2139,1,0,3,25,,0,2,0
790,0,1,2,40,23.0,17,3,0
2267,0,1,3,15,,0,2,0
448,0,1,2,25,18.0,11,2,0
1575,0,1,2,10,,3,3,0
1898,0,0,2,20,45.0,5,3,0
1898,0,1,2,60,26.0,28,2,0
2016,1,0,2,30,42.0,1,2,0
1132,0,1,2,35,30.0,9,2,0
375,0,0,3,20,14.0,0,2,0
1898,1,0,2,20,,0,1,0
2401,1,0,2,10,,4,2,1
984,0,0,2,60,,14,2,0
1296,1,0,2,30,,14,1,0
1678,0,1,2,10,27.0,14,2,0
1132,0,1,2,35,20.0,19,1,0
1212,1,0,2,40,36.0,8,2,0
1132,0,1,2,25,24.0,18,2,0
150,1,0,3,15,11.0,0,3,0
984,0,0,2,50,40.0,0,2,0
916,0,0,3,5,32.0,0,2,0
1056,1,0,2,10,31.0,5,2,0
1212,0,1,2,20,24.0,17,2,0
1678,0,0,2,20,7.0,33,1,0
789,0,0,2,20,,19,1,0
1785,1,0,2,20,41.0,11,2,0
577,1,1,3,25,33.0,0,2,0
1056,0,1,2,40,28.0,5,1,0
1576,0,0,3,20,40.0,0,2,1
232,1,0,3,20,,0,2,0
283,0,0,3,30,20.0,0,2,0
1296,0,0,2,25,28.0,9,3,0
1678,1,0,2,10,32.0,15,1,0
625,0,1,3,40,24.0,0,1,0
3516,1,0,3,20,47.0,0,3,0
2999,1,0,3,5,34.0,0,1,1
984,0,1,2,20,,0,3,0
626,0,1,2,10,29.0,0,3,0
2840,0,1,2,15,20.0,32,1,0
3702,0,0,2,30,56.0,12,2,2
3895,1,0,2,20,47.0,10,1,1
1575,1,0,2,60,37.0,5,3,0
1786,1,0,3,20,40.0,0,2,1
2138,1,1,3,10,27.0,0,2,0
789,1,0,2,20,36.0,2,3,0
3165,1,0,3,15,50.0,0,2,1
1212,0,1,3,10,46.0,0,2,0
2139,0,0,3,60,56.0,0,2,0
1898,0,1,3,25,48.0,0,2,1
1296,0,1,2,80,27.0,15,2,0
448,1,0,3,20,27.0,0,1,0
1385,1,0,2,45,33.0,15,2,0
448,0,0,2,50,29.0,3,2,0
1478,1,1,3,45,39.0,0,1,0
2401,0,0,3,10,55.0,0,1,2
448,0,1,2,30,13.0,10,2,0
2267,1,0,3,10,32.0,0,3,0
3702,0,1,3,20,64.0,0,2,1
1132,0,1,2,10,22.0,15,3,0
448,0,1,2,15,,11,2,0
531,0,1,2,10,10.0,8,2,0
1678,0,1,2,20,35.0,15,2,1
232,1,0,3,20,26.0,0,2,0
1296,0,1,2,20,28.0,14,1,0
577,0,1,2,10,18.0,14,2,0
1056,1,1,3,35,32.0,0,2,0
677,0,1,2,20,16.0,17,3,0
625,0,0,2,25,21.0,9,1,0
1785,0,0,2,10,18.0,31,2,0
915,1,1,3,20,20.0,0,2,1
984,1,0,2,40,35.0,0,2,0
2688,0,0,2,10,31.0,25,1,0
984,0,1,2,30,39.0,1,2,0
2401,1,0,3,10,35.0,0,3,0
1296,0,0,2,40,20.0,7,2,0
1478,0,1,2,40,35.0,10,1,0
2267,0,0,2,10,26.0,19,3,0
677,0,0,2,40,31.0,5,2,0
915,0,1,3,40,45.0,0,1,0
577,0,1,2,25,21.0,8,2,0
1212,0,1,2,20,15.0,1,2,0
1212,1,0,2,5,28.0,8,2,1
626,1,0,2,20,18.0,13,3,0
1785,0,1,2,30,42.0,3,1,0
2138,0,0,3,10,49.0,0,1,1
1212,0,0,2,50,10.0,28,1,0
1898,0,1,2,10,30.0,19,1,0
1132,1,0,2,20,32.0,0,3,0
448,0,0,2,10,20.0,8,3,0
1898,0,0,2,40,5.0,26,3,0
851,0,1,3,25,43.0,0,2,1
789,0,1,2,15,20.0,16,2,0
3702,0,0,2,20,27.0,38,3,0
2840,0,0,2,20,54.0,1,2,0
2139,1,0,2,5,,25,1,0
2401,0,1,2,30,31.0,18,2,0
1786,1,0,2,20,45.0,5,2,0
2267,0,0,2,40,40.0,12,2,0
410,1,1,3,40,,0,1,0
1678,1,1,3,5,45.0,0,2,0
1785,1,0,1,0,0.0,0,3,1
2840,0,1,2,40,28.0,33,2,0
2267,0,0,2,60,27.0,10,1,0
2402,0,1,3,60,55.0,0,1,1
2999,1,0,2,10,25.0,14,2,0
1575,1,0,2,10,35.0,7,1,0
1575,0,0,2,10,25.0,21,1,0
851,0,1,3,80,40.0,0,1,0
2016,0,1,2,20,21.0,22,3,0
4096,0,0,2,25,22.0,30,2,1
3336,0,1,2,20,35.0,20,2,0
2139,0,0,2,10,24.0,26,2,0
1576,0,1,2,40,50.0,3,1,0
1212,0,0,3,25,15.0,0,1,0
531,1,0,2,10,27.0,5,2,0
2999,1,0,2,5,15.0,34,1,0
2401,0,1,2,20,52.0,1,1,0
1575,1,0,2,20,21.0,26,2,0
1132,0,1,2,15,28.0,13,1,0
2267,0,1,2,40,16.0,35,3,0
577,1,0,3,5,,0,1,0
732,0,0,3,15,33.0,0,2,0
1132,1,0,3,30,35.0,0,3,2
1786,0,0,2,25,41.0,8,3,0
1575,0,1,2,20,39.0,4,3,0
1575,0,1,2,10,7.0,23,1,0
1385,0,0,2,60,21.0,19,2,0
2015,0,1,2,10,,7,2,0
2402,0,0,2,10,15.0,30,2,0
448,0,0,2,15,,8,1,0
3702,1,1,3,10,60.0,0,2,0
2401,0,1,3,40,57.0,0,2,1
626,0,1,2,40,19.0,14,2,0
2015,0,0,2,30,17.0,36,1,0
488,1,0,2,5,25.0,2,2,0
1898,0,0,2,20,37.0,10,2,0
488,0,1,2,25,21.0,1,2,0
1296,1,1,3,15,35.0,0,2,0
3515,0,1,2,20,53.0,9,3,1
2016,0,0,2,20,,37,3,1
1478,0,0,2,10,42.0,4,2,0
731,0,1,2,10,15.0,12,3,0
209,0,0,2,20,19.0,1,1,0
789,0,0,2,20,21.0,20,1,0
1385,0,0,2,20,19.0,30,2,0
625,0,1,2,60,18.0,7,2,0
410,0,0,2,20,16.0,7,1,0
1296,1,1,3,15,33.0,0,3,0
2840,1,1,1,0,0.0,0,1,1
3702,0,1,2,10,27.0,29,3,0
311,1,0,2,10,,3,1,0
531,0,1,2,20,16.0,7,2,0
2015,0,1,2,20,25.0,12,3,0
1576,0,1,2,50,36.0,10,2,0
2401,0,1,2,30,45.0,10,2,0
2840,0,0,2,20,31.0,33,1,1
283,1,0,3,40,22.0,0,2,0
2688,0,1,2,20,17.0,27,2,0
1132,0,0,2,20,27.0,18,1,0
1898,0,0,2,40,45.0,10,2,0
677,1,0,2,40,25.0,9,2,0
1056,0,1,2,50,29.0,14,3,0
2015,1,0,2,20,30.0,20,3,0
2401,0,1,2,30,51.0,1,1,0
1212,0,1,2,15,,19,2,0
1786,1,0,3,20,47.0,0,2,1
2015,0,1,2,30,,9,1,1
1212,0,1,2,30,20.0,19,2,0
1576,0,1,2,20,41.0,7,2,2
1678,0,0,2,60,38.0,12,1,0
2840,0,1,2,15,20.0,37,3,0
851,0,0,2,30,16.0,24,3,0
3895,0,1,2,10,39.0,24,3,0
1385,0,0,3,10,,0,3,0
1296,0,0,3,35,41.0,0,2,1
448,0,1,2,5,8.0,15,2,0
2999,0,1,2,20,10.0,24,3,0
488,0,0,3,30,30.0,0,1,0
1056,0,0,2,45,25.0,14,1,0
577,0,1,3,40,34.0,0,1,2
577,0,1,3,15,36.0,0,3,0
1898,0,1,3,5,44.0,0,2,0
1297,0,1,2,25,,4,3,0
1478,0,0,2,40,20.0,7,2,0
3895,0,1,2,5,32.0,22,2,0
984,0,1,2,40,30.0,7,2,0
1898,0,0,2,40,26.0,22,2,0
677,0,1,2,30,18.0,14,2,0
851,0,1,3,30,30.0,0,1,0
1132,0,0,2,30,21.0,17,2,0
851,0,1,2,20,15.0,10,2,0
1385,1,1,3,10,46.0,0,2,0
531,0,1,2,30,11.0,17,1,0
2687,0,1,2,50,30.0,22,2,0
984,0,1,2,40,14.0,22,2,0
2138,0,1,2,30,36.0,15,1,0
1785,0,0,2,20,19.0,29,2,1
789,0,0,2,20,,1,2,0
732,0,1,2,40,,4,3,0
188,0,0,2,30,14.0,7,1,0
1132,0,0,2,30,38.0,4,2,0
577,1,0,3,25,,0,2,0
916,1,1,3,20,5.0,0,1,0
1056,0,0,2,10,23.0,12,1,0
732,0,1,2,50,33.0,4,2,0
790,0,0,2,80,15.0,20,2,0
2139,0,0,2,20,18.0,32,1,0
1785,0,1,2,25,7.0,29,1,0
232,0,1,3,15,,0,1,0
489,0,0,2,20,10.0,5,2,0
2016,0,0,2,15,,10,3,0
1385,0,1,2,40,26.0,23,2,0
1132,0,1,2,40,30.0,16,1,0
3164,0,0,3,5,65.0,0,1,0
3702,1,1,3,20,,0,3,0
2138,0,1,2,60,27.0,22,1,0
851,1,0,2,10,10.0,20,2,0
410,1,0,3,60,29.0,0,1,0
2267,0,1,2,40,40.0,4,2,0
2016,0,0,2,20,13.0,27,3,0
489,1,0,3,35,31.0,0,2,1
732,0,1,2,50,19.0,20,3,0
1132,0,0,2,20,15.0,27,1,0
1478,0,1,2,20,40.0,8,2,0
531,0,0,2,60,18.0,12,2,0
232,1,0,3,20,18.0,0,2,0
1478,0,0,2,20,22.0,19,2,0
1056,1,1,3,40,40.0,0,2,2
1678,0,0,3,20,47.0,0,2,1
677,0,0,2,30,16.0,15,1,0
1385,0,0,2,40,34.0,6,2,0
677,0,1,2,40,25.0,3,3,0
1785,1,0,3,40,48.0,0,2,1
1678,0,1,2,40,26.0,23,3,1
731,1,0,2,20,32.0,5,3,0
1385,0,0,2,20,18.0,23,2,0
2402,0,0,2,20,34.0,14,2,0
1898,0,0,2,40,46.0,2,3,0
915,1,1,3,20,25.0,0,3,1
1898,0,0,2,20,19.0,28,2,0
1296,1,0,2,5,38.0,1,1,0
2840,0,0,3,35,56.0,0,1,0
2401,1,1,3,15,50.0,0,2,1
851,1,0,2,5,20.0,16,1,0
3516,0,0,2,40,15.0,47,1,1
984,0,1,2,20,32.0,8,2,0
1898,1,1,3,20,36.0,0,2,1
342,0,0,2,20,20.0,7,1,0
1898,0,1,2,20,12.0,35,3,0
731,0,1,2,25,22.0,12,2,0
1297,0,1,3,30,50.0,0,3,0
2840,0,0,3,20,,0,2,0
1056,0,1,2,40,,12,3,1
2015,1,0,2,5,,14,2,0
1898,0,1,2,25,20.0,25,2,1
410,1,0,2,30,,0,1,0
625,0,0,2,60,28.0,8,1,0
1898,1,0,2,40,25.0,13,2,0
342,0,0,3,5,18.0,0,1,0
1678,0,0,2,30,17.0,33,2,0
3336,0,1,2,25,49.0,7,2,0
1898,0,1,2,25,20.0,26,2,0
1385,1,0,2,40,25.0,16,1,0
531,0,0,3,40,28.0,0,1,0
1385,0,0,2,40,26.0,13,2,0
531,0,0,3,25,36.0,0,2,0
1478,0,1,2,60,24.0,14,1,0
2401,0,0,2,25,,36,1,0
626,0,0,2,15,30.0,3,2,0
1576,0,1,3,40,55.0,0,2,1
1478,0,0,2,15,18.0,8,3,0
2687,1,1,3,10,55.0,0,2,0
731,1,1,3,80,27.0,0,2,0
2688,1,0,2,10,,20,2,0
1575,0,1,2,20,47.0,0,2,0
2688,1,0,2,30,35.0,22,2,0
2541,1,0,2,10,16.0,37,3,0
2999,1,0,2,15,,4,2,1
342,0,1,2,30,18.0,12,2,0
375,1,0,2,15,15.0,5,1,0
375,1,0,2,20,25.0,4,3,0
188,0,1,1,0,0.0,0,2,0
410,0,1,2,50,25.0,2,1,0
1132,0,1,2,60,38.0,0,1,0
488,0,1,2,15,17.0,15,1,0
984,1,0,2,10,,0,1,0
915,0,0,2,15,21.0,19,1,0
448,0,1,2,20,30.0,3,2,0
1898,0,1,2,20,41.0,6,3,0
1056,0,1,3,20,30.0,0,2,1
2138,0,0,3,30,50.0,0,2,0
257,1,0,2,20,17.0,9,2,0
1898,0,0,2,35,48.0,6,1,1
1056,0,0,2,80,,21,2,0
1898,0,0,2,40,35.0,15,1,1
448,0,0,2,30,20.0,6,3,0
2840,0,0,2,30,45.0,12,1,0
626,1,0,3,5,15.0,0,2,0
789,1,0,3,25,37.0,0,2,1
1785,0,1,2,35,38.0,15,2,0
1898,0,0,2,10,27.0,21,1,0
2138,1,0,2,5,,25,2,0
3164,0,1,2,25,20.0,30,2,0
1056,0,0,2,80,23.0,14,2,0
1212,1,0,2,5,30.0,9,1,0
188,0,1,2,15,19.0,3,2,0
677,0,0,2,30,16.0,6,2,0
1576,0,0,2,40,43.0,3,1,0
